;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HZ-ASN ;Airbus A321-211; C20Y145 ; 14 Nov 2011 ;; 10.3 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HZ-ASO ;Airbus A321-211; C20Y145 ; 23 Dec 2011 ;; 10.2 Years ;;;
; HZ-ASP ;Airbus A321-211; C20Y145 ; 10 Feb 2012 ;; 10.1 Years ;;;
; HZ-ASQ ;Airbus A321-211; C20Y145 ; 13 Mar 2012 ;; 10 Years ;;;
; HZ-ASR ;Airbus A321-211; C20Y145 ; 19 Sep 2012 ;; 9.5 Years ;;;
; HZ-AST ;Airbus A321-211; C20Y145 ; 24 Jan 2013 ;; 9.1 Years ;;;
; HZ-ASU ;Airbus A321-211; C20Y145 ; 5 Feb 2013 ;; 9.1 Years ;;;
; HZ-ASV ;Airbus A321-211; C20Y145 ; 18 Mar 2013 ;; 9 Years ;;;
; HZ-ASW ;Airbus A321-211; C20Y145 ; 18 Apr 2013 ;; 8.9 Years ;;;
; HZ-AQ11 ;Airbus A330-343; C30Y300 ; 17 Aug 2016 ;lsd ; 5.7 Years ;;;
; HZ-AQ12 ;Airbus A330-343; C30Y300 ; 29 Aug 2016 ;lsd ; 5.7 Years ;;;
; HZ-AQ13 ;Airbus A330-343; C30Y300 ; 31 Aug 2016 ;lsd ; 5.7 Years ;;;
; HZ-AQ14 ;Airbus A330-343; C30Y300 ; 28 Sep 2016 ;lsd ; 5.8 Years ;;;
; HZ-AQ15 ;Airbus A330-343; C30Y300 ; 5 Oct 2016 ;lsd ; 5.6 Years ;;;
; HZ-AQ16 ;Airbus A330-343; C30Y300 ; 24 Oct 2016 ;lsd ; 5.5 Years ;;;
; HZ-AQ17 ;Airbus A330-343; C30Y300 ; 7 Dec 2016 ; Parked, lsd ; 5.7 Years ;;;
; HZ-AQ18 ;Airbus A330-343; C30Y300 ; 1 Nov 2016 ;lsd ; 5.5 Years ;;;
; HZ-AQ19 ;Airbus A330-343; C30Y300 ; 30 Nov 2016 ;lsd ; 5.3 Years ;;;
; HZ-AQ20 ;Airbus A330-343; C30Y300 ; 21 Dec 2016 ; Parked, lsd ; 5.2 Years ;;;
; HZ-AQ21 ;Airbus A330-343; C30Y300 ; 31 Jan 2017 ; Parked, lsd ; 5.2 Years ;;;
; HZ-AQ22 ;Airbus A330-343; C30Y300 ; 9 Mar 2017 ;lsd ; 5.1 Years ;;;
; HZ-AQ23 ;Airbus A330-343; C30Y300 ; 21 Feb 2017 ;lsd ; 5.1 Years ;;;
; HZ-AQ24 ;Airbus A330-343; C30Y300 ; 27 Apr 2017 ;lsd ; 5 Years ;;;
; HZ-AQ25 ;Airbus A330-343; C30Y300 ; 24 May 2017 ;lsd ; 4.9 Years ;;;
; HZ-AQ26 ;Airbus A330-343; C30Y300 ; 27 Jul 2017 ;lsd ; 4.7 Years ;;;
; HZ-AQ27 ;Airbus A330-343; C30Y300 ; 20 Sep 2017 ;lsd ; 4.6 Years ;;;
; HZ-AQ28 ;Airbus A330-343; C30Y300 ; 2 Oct 2017 ;lsd ; 4.7 Years ;;;
; HZ-AQ29 ;Airbus A330-343; C30Y300 ; 20 Nov 2017 ;lsd ; 4.4 Years ;;;
; HZ-AQ30 ;Airbus A330-343; C30Y300 ; 12 Dec 2017 ; Parked, lsd ; 4.3 Years ;;;
; HZ-AQA ;Airbus A330-343; C36Y262 ; 10 May 2010 ;; 11.9 Years ;;;
; HZ-AQB ;Airbus A330-343; C36Y262 ; 28 Jun 2010 ;; 11.8 Years ;;;
; HZ-AQC ;Airbus A330-343; C36Y262 ; 15 Jul 2010 ;; 11.7 Years ;;;
; HZ-AQD ;Airbus A330-343; C36Y262 ; 23 Aug 2010 ;; 11.6 Years ;;;
; HZ-AQE ;Airbus A330-343; C36Y262 ; 27 Sep 2010 ;Saudi National Day cs ; 11.5 Years ;;;
; HZ-AQF ;Airbus A330-343; C36Y262 ; 25 Oct 2010 ;; 11.4 Years ;;;
; HZ-AQG ;Airbus A330-343; C36Y262 ; 7 Feb 2011 ;; 11.2 Years ;;;
; HZ-AQH ;Airbus A330-343; C36Y262 ; 12 Jan 2011 ; Parked ; 11.2 Years ;;;
; HZ-AQI ;Airbus A330-343; C36Y252 ; 28 Oct 2013 ;; 8.4 Years ;;;
; HZ-AQJ ;Airbus A330-343; C36Y252 ; 16 Dec 2013 ; Parked ; 8.3 Years ;;;
; HZ-AQK ;Airbus A330-343; C36Y252 ; 5 Nov 2013 ;; 8.4 Years ;;;
; HZ-AQL ;Airbus A330-343; C36Y252 ; 23 Apr 2014 ;SkyTeam cs ; 8 Years ;;;
; TF-AAM ;Boeing 747-4H6;; 1 May 2017 ; Parked JED, lsf Air Atlanta Icelandic ; 20.1 Years ;;;
; TF-AMA ;Boeing 747-45E(BDSF); Cargo ; 4 Aug 2020 ; Parked, opby Air Atlanta Icelandic ; 27.1 Years ;;;
; TF-AMB ;Boeing 747-412F; Cargo ; 6 Aug 2020 ;opby Air Atlanta Icelandic ; 25.3 Years ;;;
; TF-AMR ;Boeing 747-45E(BDSF); Cargo ; 9 Oct 2020 ;opby Air Atlanta Icelandic ; 27.2 Years ;;;
; HZ-AK11 ;Boeing 777-368ER; C30Y383 ; 17 Jan 2012 ;; 10.2 Years ;;;
; HZ-AK12 ;Boeing 777-368ER; C30Y383 ; 23 Jan 2012 ;; 10.2 Years ;;;
; HZ-AK13 ;Boeing 777-368ER; C30Y383 ; 10 Feb 2012 ;; 10.1 Years ;;;
; HZ-AK14 ;Boeing 777-368ER; C30Y383 ; 12 Mar 2012 ;; 10 Years ;;;
; HZ-AK15 ;Boeing 777-368ER; C30Y383 ; 29 Jun 2012 ;; 9.7 Years ;;;
; HZ-AK16 ;Boeing 777-368ER; C30Y383 ; 7 Dec 2012 ;; 9.3 Years ;;;
; HZ-AK17 ;Boeing 777-368ER; C12Y393 ; 17 May 2013 ;; 8.9 Years ;;;
; HZ-AK18 ;Boeing 777-368ER; F24C36Y245 ; 31 Aug 2013 ;; 8.5 Years ;;;
; HZ-AK19 ;Boeing 777-368ER; F24C36Y245 ; 24 Oct 2013 ;; 8.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; HZ-AK20 ;Boeing 777-368ER; F24C36Y245 ; 13 Nov 2013 ; Parked ; 8.4 Years ;;;
; HZ-AK21 ;Boeing 777-368ER; F24C36Y245 ; 10 Dec 2013 ;; 8.3 Years ;;;
; HZ-AK22 ;Boeing 777-368ER; F24C36Y245 ; 19 Dec 2013 ;; 8.3 Years ;;;
; HZ-AK23 ;Boeing 777-368ER; C30Y351 ; 2 Dec 2014 ;; 7.3 Years ;;;
; HZ-AK24 ;Boeing 777-368ER; C30Y351 ; 19 Dec 2014 ;; 7.2 Years ;;;
; HZ-AK25 ;Boeing 777-368ER; C30Y351 ; 28 Jan 2015 ; Parked ; 7.2 Years ;;;
; HZ-AK26 ;Boeing 777-368ER; C30Y351 ; 30 Mar 2015 ;; 7 Years ;;;
; HZ-AK27 ;Boeing 777-368ER; C30Y351 ; 24 Jun 2015 ;; 6.7 Years ;;;
; HZ-AK28 ;Boeing 777-368ER; C30Y351 ; 4 Aug 2015 ;75 Years (1945-2020) Retro cs ; 6.6 Years ;;;
; HZ-AK29 ;Boeing 777-368ER; C30Y351 ; 11 Nov 2015 ;; 6.4 Years ;;;
; HZ-AK30 ;Boeing 777-368ER; C30Y351 ; 1 Feb 2016 ;; 6.1 Years ;;;
; HZ-AK31 ;Boeing 777-3FGER; C30Y351 ; 24 Aug 2016 ;; 5.7 Years ;;;
; HZ-AK32 ;Boeing 777-3FGER; C30Y351 ; 26 Aug 2016 ;; 5.6 Years ;;;
; HZ-AK33 ;Boeing 777-3FGER; C30Y351 ; 25 Aug 2016 ;; 5.6 Years ;;;
; HZ-AK34 ;Boeing 777-3FGER; C30Y351 ; 16 Sep 2016 ;; 5.5 Years ;;;
; HZ-AK35 ;Boeing 777-3FGER; C30Y351 ; 27 Sep 2016 ;; 5.5 Years ;;;
; HZ-AK36 ;Boeing 777-3FGER; F12C36Y242 ; 4 Nov 2016 ;; 5.4 Years ;;;
; HZ-AK37 ;Boeing 777-3FGER; F12C36Y242 ; 3 Dec 2016 ;; 5.3 Years ;;;
; HZ-AK38 ;Boeing 777-3FGER; F12C36Y242 ; 10 Dec 2016 ;; 5.3 Years ;;;
; HZ-AK39 ;Boeing 777-3FGER; F12C36Y242 ; 21 Dec 2016 ;; 5.2 Years ;;;
; HZ-AK40 ;Boeing 777-3FGER; F12C36Y242 ; 28 Dec 2016 ; Parked ; 5.2 Years ;;;
; HZ-AK41 ;Boeing 777-368ER; F12C36Y242 ; 15 Mar 2017 ;; 5 Years ;;;
; HZ-AK42 ;Boeing 777-368ER; F12C36Y242 ; 26 Apr 2017 ;; 4.9 Years ;;;
; HZ-AK43 ;Boeing 777-368ER; F12C36Y242 ; 22 May 2017 ;2018 Saudia Ad Diriyah E-Prix cs ; 4.8 Years ;;;
; HZ-AK44 ;Boeing 777-368ER; VIP ; 21 Jun 2017 ;; 4.7 Years ;;;
; HZ-AK45 ;Boeing 777-368ER; VIP ; 26 Jul 2017 ;; 4.6 Years ;;;
; HZ-AK71 ;Boeing 777-FFG; Cargo ; 26 Mar 2015 ;; 7.1 Years ;;;
; HZ-AK72 ;Boeing 777-FFG; Cargo ; 1 Sep 2015 ;; 6.6 Years ;;;
; HZ-AK73 ;Boeing 777-FFG; Cargo ; 5 Nov 2015 ;; 6.4 Years ;;;
; HZ-AK74 ;Boeing 777-FFG; Cargo ; 25 Nov 2015 ;; 6.3 Years ;;;
; HZ-AR24 ;Boeing 787-10 Dreamliner; C24Y333 ; 26 Sep 2019 ;; 2.5 Years ;;;
; HZ-AR25 ;Boeing 787-10 Dreamliner; C24Y333 ; 24 Oct 2019 ;; 2.4 Years ;;;
; HZ-AR26 ;Boeing 787-10 Dreamliner; C24Y333 ; 23 Dec 2019 ;; 2.2 Years ;;;
; HZ-AR27 ;Boeing 787-10 Dreamliner; C24Y333 ; 18 Mar 2020 ;; 2 Years ;;;
; HZ-AR28 ;Boeing 787-10 Dreamliner; C24Y333 ; 13 Oct 2020 ;; 1.4 Years ;;;
; HZ-AR29 ;Boeing 787-10 Dreamliner; C24Y333 ; On Order ;; 1.3 Years ;;;
; HZ-AR32 ;Boeing 787-10 Dreamliner; C24Y333 ; On Order ;; 0.1 Years ;;;
; HZ-AR11 ;Boeing 787-9 Dreamliner; C24Y274 ; 31 Mar 2017 ;; 5 Years ;;;
; HZ-AR12 ;Boeing 787-9 Dreamliner; C24Y274 ; 16 Jun 2017 ; Parked ; 4.9 Years ;;;
; HZ-AR13 ;Boeing 787-9 Dreamliner; C24Y274 ; 18 Jul 2017 ;Year of Arabic Calligraphy 2021 cs ; 4.6 Years ;;;
; HZ-AR22 ;Boeing 787-9 Dreamliner; C24Y274 ; 21 Mar 2018 ;; 4 Years ;;;
; HZ-AR23 ;Boeing 787-9 Dreamliner; C24Y274 ; 13 Apr 2018 ; Parked ; 3.9 Years ;;;
; HZ-ARA ;Boeing 787-9 Dreamliner; C24Y274 ; 27 Jan 2016 ;; 6.1 Years ;;;
; HZ-ARB ;Boeing 787-9 Dreamliner; C24Y274 ; 28 Jan 2016 ;Riyadh Season 2021 cs ; 6.2 Years ;;;
; HZ-ARC ;Boeing 787-9 Dreamliner; C24Y274 ; 9 Feb 2016 ;"Riyadh Season" sticker ; 6.1 Years ;;;
; HZ-ARD ;Boeing 787-9 Dreamliner; C24Y274 ; 20 Apr 2016 ;Year of Arabic Calligraphy 2021 cs ; 5.9 Years ;;;
; HZ-ARE ;Boeing 787-9 Dreamliner; C24Y274 ; 22 Mar 2017 ;75 Years cs ; 5 Years ;;;
; HZ-ARF ;Boeing 787-9 Dreamliner; C24Y274 ; 6 Apr 2017 ;; 4.9 Years ;;;
; HZ-ARG ;Boeing 787-9 Dreamliner; C24Y274 ; 25 May 2017 ;; 4.8 Years ;;;
; HZ-ARH ;Boeing 787-9 Dreamliner; C24Y274 ; 23 Aug 2017 ;; 4.5 Years ;;;
