;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ABQA ;Bombardier DHC-8-402Q Dash 8; Y76 ; 6 Dec 2019 ; 24 Mar 2020 ;OE-IMK Lufthansa Group ;Alexandra, lsd, FC Union Berlin cs ;;
; D-ABQB ;Bombardier DHC-8-402Q Dash 8; Y76 ; 8 Apr 2020 ; 27 Jul 2020 ;OE-IMN Lufthansa Group ;Betty, lsd ;;
; D-ABQC ;Bombardier DHC-8-402Q Dash 8; Y76 ; 23 Mar 2020 ; 17 Jul 2020 ;OE-IMO Lufthansa Group ;Claudia, lsd ;;
; D-ABQD ;Bombardier DHC-8-402Q Dash 8; Y76 ; 20 Mar 2020 ; 21 Jul 2020 ;OE-IMP Lufthansa Group ;Anne, lsd ;;
; D-ABQE ;Bombardier DHC-8-402Q Dash 8; Y76 ; 18 Mar 2020 ; 27 Jul 2020 ;OE-IMQ Lufthansa Group ;Tanja, lsd ;;
; D-ABQF ;Bombardier DHC-8-402Q Dash 8; Y76 ; 23 Mar 2020 ; 29 Jul 2020 ;OE-IMR Lufthansa Group ;Julia, lsd ;;
; D-ABQG ;Bombardier DHC-8-402Q Dash 8; Y76 ; 18 Mar 2020 ; 30 Jul 2020 ;OE-IMT Lufthansa Group ;Gina, lsd ;;
; D-ABQH ;Bombardier DHC-8-402Q Dash 8; Y76 ; 24 Mar 2020 ; 13 Jul 2020 ;OE-IMU Lufthansa Group ;Helga, lsd ;;
; D-ABQI ;Bombardier DHC-8-402Q Dash 8; Y76 ; 13 Mar 2020 ; 20 Jul 2020 ;OE-IMV Lufthansa Group ;Ines, lsd ;;
; D-ABQJ ;Bombardier DHC-8-402Q Dash 8; Y76 ; 20 Mar 2020 ; 30 Jul 2020 ;OE-IMW Lufthansa Group ;Juna, lsd ;;
; D-ABQK ;Bombardier DHC-8-402Q Dash 8; Y74 ; 17 Dec 2019 ; 2 Feb 2021 ;OY-YCZ Nordic Aviation Capital (NAC) ;Katharina, lsd ;;
; D-ABQL ;Bombardier DHC-8-402Q Dash 8; Y74 ; 1 Aug 2019 ; 13 Oct 2019 ;OY-YCY Nordic Aviation Capital (NAC) ;Lotte, lsd ;;
; D-ABQM ;Bombardier DHC-8-402Q Dash 8; Y76 ; 17 Mar 2020 ; 24 Jul 2020 ;OE-IME Lufthansa Group ;Myriam, lsd ;;
; D-ABQN ;Bombardier DHC-8-402Q Dash 8; Y76 ; 24 Mar 2020 ; 28 Jul 2020 ;OE-IMF Lufthansa Group ;Kaya, lsd ;;
; D-ABQO ;Bombardier DHC-8-402Q Dash 8; Y76 ; 20 Mar 2020 ; 14 Jul 2020 ;OE-IMG Lufthansa Group ;Olivia, lsd ;;
; D-ABQP ;Bombardier DHC-8-402Q Dash 8; Y76 ; 8 Apr 2020 ; 20 Jul 2020 ;OE-IMH Lufthansa Group ;Patricia, lsd ;;
; D-ABQQ ;Bombardier DHC-8-402Q Dash 8; Y76 ; 8 Apr 2020 ; 22 Jul 2020 ;OE-IMJ Lufthansa Group ;Sabine, lsd ;;
; D-ABQR ;Bombardier DHC-8-402Q Dash 8; Y76 ; 15 Oct 2016 ; 6 Jan 2019 ;D-ABQR Air Berlin ;lsd ;;
; D-ABQS ;Bombardier DHC-8-402Q Dash 8; Y76 ; 10 Nov 2016 ; 14 Nov 2018 ;D-ABQS Air Berlin ;lsd ;;
; D-ABQT ;Bombardier DHC-8-402Q Dash 8; Y76 ; 10 Dec 2016 ; 5 Feb 2019 ;D-ABQT Air Berlin ;lsd ;;
