;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; ZK-NEA ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 29 Jul 2005 ; 19 Nov 2019 ;ZK-NEA Air New Zealand Link ;;;
; ZK-NEB ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 3 Nov 2005 ; 19 Nov 2019 ;ZK-NEB Air New Zealand Link ;;;
; ZK-NEC ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 23 Nov 2005 ; 19 Nov 2019 ;ZK-NEC Air New Zealand Link ;;;
; ZK-NED ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 6 Jan 2006 ; 19 Nov 2019 ;ZK-NED Air New Zealand Link ;;;
; ZK-NEE ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 7 Feb 2006 ; 19 Nov 2019 ;ZK-NEE Air New Zealand Link ;;;
; ZK-NEF ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 13 Apr 2006 ; 19 Nov 2019 ;ZK-NEF Air New Zealand Link ;;;
; ZK-NEG ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 8 May 2006 ; 19 Nov 2019 ;ZK-NEG Air New Zealand Link ;;;
; ZK-NEH ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 3 Jul 2006 ; 19 Nov 2019 ;ZK-NEH Air New Zealand Link ;;;
; ZK-NEJ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 4 Aug 2006 ; 19 Nov 2019 ;ZK-NEJ Air New Zealand Link ;;;
; ZK-NEK ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 10 Oct 2006 ; 19 Nov 2019 ;ZK-NEK Air New Zealand Link ;;;
; ZK-NEM ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 3 Nov 2006 ; 19 Nov 2019 ;ZK-NEM Air New Zealand Link ;;;
; ZK-NEO ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 15 Dec 2006 ; 19 Nov 2019 ;ZK-NEO Air New Zealand Link ;;;
; ZK-NEP ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 26 Jan 2007 ; 19 Nov 2019 ;ZK-NEP Air New Zealand Link ;;;
; ZK-NEQ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 16 Mar 2007 ; 19 Nov 2019 ;ZK-NEQ Air New Zealand Link ;;;
; ZK-NER ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Apr 2007 ; 19 Nov 2019 ;ZK-NER Air New Zealand Link ;;;
; ZK-NES ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 19 Jun 2007 ; 19 Nov 2019 ;ZK-NES Air New Zealand Link ;;;
; ZK-NET ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 26 Jul 2007 ; 19 Nov 2019 ;ZK-NET Air New Zealand Link ;;;
; ZK-NEU ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 11 Sep 2007 ; 19 Nov 2019 ;ZK-NEU Air New Zealand Link ;;;
; ZK-NEW ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 23 Oct 2007 ; 19 Nov 2019 ;ZK-NEW Air New Zealand Link ;;;
; ZK-NEZ ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 28 Jan 2008 ; 19 Nov 2019 ;ZK-NEZ Air New Zealand Link ;;;
; ZK-NFA ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 16 May 2008 ; 19 Nov 2019 ;ZK-NFA Air New Zealand Link ;;;
; ZK-NFB ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 14 May 2009 ; 19 Nov 2019 ;ZK-NFB Air New Zealand Link ;;;
; ZK-NFI ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 18 Jun 2009 ; 19 Nov 2019 ;ZK-NFI Air New Zealand Link ;;;
; ZK-FXA ;Saab 340A;; 25 Oct 1990 ; 30 Jun 2007 ;ZK-FXA Air New Zealand Link ;;;
; ZK-FXB ;Saab 340A;; 12 Oct 1990 ; 12 Aug 2007 ;ZK-FXB Air New Zealand Link ;;;
; ZK-FXC ;Saab 340A;; 31 Oct 1990 ; 16 May 1991 ;ZK-FXC Air New Zealand Link ;lsd ;;
; ZK-FXD ;Saab 340A;; 27 Nov 1990 ; 26 Aug 2006 ;ZK-FXD Air New Zealand Link ;;;
; ZK-FXQ ;Saab 340A; Y33 ; 20 May 1993 ; 10 Jan 1997 ;ZK-FXQ Air New Zealand Link ;;;
; ZK-NLC ;Saab 340A; Y33 ; 12 Feb 2002 ; 9 Feb 2007 ;ZK-NLC Air New Zealand Link ;lsd ;;
; ZK-NLE ;Saab 340A;; 5 Jul 1993 ; 24 Sep 2007 ;ZK-NLE Air New Zealand Link ;;;
; ZK-NLF ;Saab 340A;; 2 Mar 1994 ; 7 Mar 1997 ;ZK-NLF Air New Zealand Link ;lsf SAS Scandinavian Airlines ;;
; ZK-NLG ;Saab 340A;; 16 May 2001 ; 25 Mar 2007 ;ZK-NLG Air New Zealand Link ;lsd ;;
; ZK-NLH ;Saab 340A;; 6 Jul 1994 ; 27 Sep 2007 ;ZK-NLH Air New Zealand Link ;;;
; ZK-NLI ;Saab 340A(QC);; 5 Jan 2004 ; 14 Oct 2006 ;ZK-NLI Air New Zealand Link ;;;
; ZK-NLN ;Saab 340A;; 13 Feb 1997 ; 31 Oct 2006 ;ZK-NLN Air New Zealand Link ;lsf MCC Financial Corporation ;;
; ZK-NLO ;Saab 340A;; 24 Apr 1997 ; 4 Jan 2007 ;ZK-NLO Air New Zealand Link ;lsd ;;
; ZK-NLP ;Saab 340A;; 10 Aug 1994 ; 7 Mar 2006 ;ZK-NLP Air New Zealand Link ;;;
; ZK-NLQ ;Saab 340A;; 18 Nov 1996 ; 30 Jul 2007 ;ZK-NLQ Air New Zealand Link ;;;
; ZK-NLR ;Saab 340A;; 15 Jul 1994 ; 14 Jul 2006 ;ZK-NLR Air New Zealand Link ;;;
; ZK-NLS ;Saab 340A;; 26 Feb 1996 ; 12 Jun 2006 ;ZK-NLS Air New Zealand Link ;lsd ;;
; ZK-NLT ;Saab 340A;; 5 Nov 1996 ; 4 May 2007 ;ZK-NLT Air New Zealand Link ;;;
; ZK-NSK ;Saab 340A;; 13 Mar 1992 ; 27 Nov 2006 ;ZK-NSK Air New Zealand Link ;;;
; ZK-NSL ;Saab 340A;; 23 Apr 1991 ; 30 Dec 1997 ;ZK-NSL Air New Zealand Link ;lsd ;;
; ZK-NSM ;Saab 340A;; 30 Apr 1991 ; 7 Dec 1996 ;ZK-NSM Air New Zealand Link ;lsd ;;
; ZK-NLM ;Saab Fairchild 340A;; 2 Nov 2002 ; 17 Jul 2006 ;ZK-NLM Air New Zealand Link ;;;
