;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; S5-AAP ;Airbus A319-132; CY144 ; 28 Apr 2010 ; 25 Sep 2019 ;OE-IKE Carlyle Aviation Partners ;lsd ;;
; S5-AAR ;Airbus A319-132; CY144 ; 11 May 2010 ; 25 Sep 2019 ;OE-IKF Carlyle Aviation Partners ;lsd ;;
; S5-AAX ;Airbus A319-111; CY142 ; 15 May 2015 ; 25 Sep 2019 ;OE-IKG Carlyle Aviation Partners ;lsd ;;
; OY-JRK ;Airbus A320-231; Y180 ; 11 Apr 2015 ; 1 Sep 2015 ;OY-JRK Danish Air Transport (DAT) ;lsf Danish Air Transport (DAT), opby DOT LT ;;
; S5-AAA ;Airbus A320-231; CY162 ; 7 Oct 2009 ; 11 Sep 2010 ; Scrapped ;;;
; S5-AAB ;Airbus A320-231;; 16 Apr 2008 ; 25 Dec 2009 ;XY-AGI Myanmar Airways International ;;;
; S5-AAC ;Airbus A320-231;; 3 Nov 1994 ; 9 Oct 2009 ;XY-AGG Myanmar Airways International ;lsf Adria Airways ;;
; S5-AAT ;Airbus A320-211; CY162 ; 25 May 2011 ; 3 Oct 2011 ; Scrapped ;lsd, Retro cs ;;
; YU-AOB ;Airbus A320-231;; 26 Apr 1990 ; 12 Dec 1990 ;5B-DAT Cyprus Airways ;lsf Cyprus Airways ;;
; YU-ANM ;BAC 1-11-525FT One-Eleven;; 1 May 1986 ; Oct 1986 ;YR-BCN TAROM ;lsf TAROM ;;
; YU-ANN ;BAC 1-11-525FT One-Eleven;; 1 May 1986 ; Oct 1986 ;YR-BCO TAROM ;lsf TAROM ;;
; UR-GAV ;Boeing 737-4C9;; 22 Apr 2007 ; Nov 2007 ;UR-GAV Ukraine International Airlines ;lsf Ukraine International Airlines ;;
; D-ACIN ;Boeing 737-53C; CY108 ; 24 Apr 2006 ; 11 Sep 2006 ;D-ACIN Cirrus Airlines ;lsf Cirrus Airlines ;;
; S5-AAM ;Boeing 737-528; CY112 ; 6 Mar 2008 ; 4 Nov 2009 ;UR-GAS Ukraine International Airlines ;lsf Ukraine International Airlines ;;
