;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-APG ;Boeing 737-2L9(A);; 29 Oct 1979 ; 9 Nov 1979 ;4R-ALC Air Lanka ;;;
; OY-APH ;Boeing 737-2L9(A);; 22 Dec 1976 ; 1 Feb 1980 ;EI-BII Aerotour ;;;
; OY-API ;Boeing 737-2L9(A);; 17 Jul 1980 ; 31 Oct 1980 ;G-BICV Guinness Peat Aviation (GPA) ;;;
; OY-APJ ;Boeing 737-2L9(A);; 31 Oct 1984 ; 17 Dec 1984 ;PP-SNO VASP ;lsd ;;
; OY-APK ;Boeing 737-2L9(A);; Aug 1984 ; 17 Sep 1984 ;PP-SNK VASP ;;;
; OY-APL ;Boeing 737-2L9(A);; 9 Nov 1979 ; 18 Nov 1981 ;C-GQBQ Quebecair ;;;
; OY-APN ;Boeing 737-2L9(A);; 4 Dec 1979 ; 20 Nov 1980 ;OY-APN Arab International Aviation Company ;;;
; OY-APO ;Boeing 737-2L9(A);; 10 May 1981 ; Mar 1982 ;C-GQBA Chemco International ;;;
; OY-APP ;Boeing 737-2L9(A); Y127 ; 22 Sep 1980 ; 13 May 1987 ;G-BNGK Inter European Airways ;lsd ;;
; OY-APR ;Boeing 737-2L9(A);; 31 Oct 1985 ; 20 Nov 1985 ;EC-DXV Hispania Lineas Aereas ;;;
; OY-APS ;Boeing 737-2L9(A);; 10 Nov 1980 ; 16 Sep 1985 ;Z-NAL Air Zimbabwe ;;;
; OY-MBV ;Boeing 737-2L9(A); Y127 ; 23 Dec 1981 ; Nov 1990 ;N164PL Polaris Aircraft Leasing (POLA) ;lsd ;;
; OY-MBW ;Boeing 737-2L9(A);; 13 Nov 1988 ; 27 Apr 1989 ;VR-HYM Dragonair ;;;
; OY-MBZ ;Boeing 737-2L9(A); Y127 ; 6 Nov 1981 ; 3 Jul 1990 ;VR-HYN Dragonair ;lsd ;;
; OY-MAK ;Boeing 737-3L9; Y136 ; 6 Mar 1992 ; 29 Jun 1992 ;D-ADBB Deutsche BA ;;;
; OY-MAL ;Boeing 737-3L9; Y136 ; 30 Mar 1992 ; 14 Jun 1992 ;D-ADBA Deutsche BA ;lsd ;;
; OY-MAM ;Boeing 737-3L9; Y136 ; 7 May 1992 ; 15 Jun 1992 ;OY-MAM Deutsche BA ;;;
; OY-MAN ;Boeing 737-3L9;; 25 Sep 1992 ; 23 Oct 1992 ;D-ADBD Deutsche BA ;;;
; OY-MAO ;Boeing 737-3L9;; 11 Mar 1994 ; 21 Dec 1995 ;D-ADBH Deutsche BA ;;;
; OY-MAP ;Boeing 737-3L9;; 25 Mar 1994 ; 24 Apr 1996 ;D-ADBI Deutsche BA ;;;
; OY-MAR ;Boeing 737-3L9; Y136 ; 21 Jan 1998 ; 5 Mar 1998 ;G-OGBD GB Airways ;;;
; OY-MAS ;Boeing 737-3L9;; 21 Feb 1995 ; 23 Nov 1998 ;G-OGBE GB Airways ;;;
; OY-MAT ;Boeing 737-3L9;; 14 Oct 1995 ; 10 Jan 1998 ;HB-IIN Privatair ;;;
; OY-MAU ;Boeing 737-3L9;; 18 Nov 1995 ; 2 Jul 1998 ;PP-SFN VASP ;;;
; OY-MBN ;Boeing 737-33A;; 9 Apr 1996 ; 30 Apr 1998 ;TC-IAD Istanbul Airlines ;lsd ;;
; OY-MMD ;Boeing 737-3L9; Y147 ; 24 Aug 1991 ; 8 Apr 1992 ;EC-996 Air Europa ;;;
; OY-MME ;Boeing 737-3L9;; 17 Jan 1990 ; 4 Oct 1991 ;9V-TRC Tradewinds ;;;
; OY-MMF ;Boeing 737-3L9;; 13 Feb 1990 ; 23 Oct 1992 ;D-ADBF Deutsche BA ;;;
; OY-MMK ;Boeing 737-3L9;; 24 May 1985 ; 13 Feb 1988 ;EC-129 Air Europa ;lsd ;;
; OY-MML ;Boeing 737-3L9;; 10 Jun 1985 ; 25 Nov 1989 ;EC-356 Air Europa ;;;
; OY-MMM ;Boeing 737-3L9;; 6 Apr 1987 ; 13 Mar 1990 ;G-EURR Berlin European U.K. ;;;
; OY-MMN ;Boeing 737-3L9;; 26 Jun 1987 ; 21 Oct 1988 ;G-BOZA British Airways ;;;
; OY-MMO ;Boeing 737-3L9;; 22 Apr 1992 ; 7 Mar 1995 ;PH-TSW Transavia ;lsd ;;
; OY-MMP ;Boeing 737-3L9;; 17 Nov 1991 ; 10 Apr 1992 ;D-AGEI Germania ;;;
; OY-MMR ;Boeing 737-3L9; Y136 ; 4 Dec 1991 ; 14 Apr 1992 ;D-AGEJ Germania ;;;
; OY-MMW ;Boeing 737-3L9;; 7 Jun 1991 ; 9 Aug 1991 ;PP-SOR VASP ;;;
; OY-MMY ;Boeing 737-3L9;; 27 Jun 1991 ; 9 Aug 1991 ;PP-SOT VASP ;;;
; OY-MMZ ;Boeing 737-3L9;; 16 Oct 1991 ; 16 Oct 1991 ;PP-SOU VASP ;;;
; EC-GRX ;Boeing 737-46B;; Sep 2003 ; 8 Nov 2003 ;EC-GRX Futura ;lsf Futura ;;
; OY-MBK ;Boeing 737-4Y0;; 29 Mar 1993 ; 7 Dec 1993 ;EI-CIX MarkAir ;lsd ;;
; OY-MBL ;Boeing 737-4Y0;; 17 Apr 1993 ; 19 Dec 1994 ;TC-SUT SunExpress ;lsd ;;
; TF-FIE ;Boeing 737-4S3;; 2 Feb 1996 ; 30 Apr 1996 ;N786AS Alaska Airlines ;lsf Icelandair ;;
; OY-APA ;Boeing 737-5L9;; 6 May 2001 ; 4 Sep 2001 ;N8083N WFBN Wells Fargo Bank Northwest ;;;
; OY-APB ;Boeing 737-5L9; Y126 ; 13 Dec 2001 ; 13 Sep 2005 ;OY-APB Sterling Airlines ;;;
; OY-APC ;Boeing 737-5L9; CY104 ; 17 Oct 1996 ; 3 Apr 2001 ;N8129L FSBU First Security Bank of Utah ;;;
; OY-APD ;Boeing 737-5L9; CY104 ; 24 Oct 1996 ; 4 Mar 2002 ;N8130J WFBN Wells Fargo Bank Northwest ;;;
; OY-APG ;Boeing 737-5L9; CY104 ; 12 Nov 1996 ; 4 Jan 2002 ;N88131 WFBN Wells Fargo Bank Northwest ;;;
; OY-APH ;Boeing 737-5L9; Y126 ; 28 May 2004 ; 30 Jun 2005 ;OY-APH Sterling Airlines ;;;
; OY-API ;Boeing 737-5L9; CY104 ; 25 Mar 1997 ; 30 Jun 2005 ;OY-API Sterling Airlines ;;;
; OY-APK ;Boeing 737-5L9; CY104 ; 28 May 2005 ; 30 Jun 2005 ;OY-APK Sterling Airlines ;;;
