;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; RA-73003 ;Boeing 737-2J8(A);; 31 Aug 2005 ; 2 Oct 2013 ;RA-73003 Aurora ;;;
; RA-73005 ;Boeing 737-232(A);; 31 Jul 2006 ; 2 Oct 2013 ;RA-73005 Aurora ;lsf BCIL ;;
; RA-73013 ;Boeing 737-5L9;; 9 Oct 2009 ; 2 Oct 2013 ;RA-73013 Aurora ;;;
; RA-67251 ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 10 Dec 2002 ; 2008 ;C-FOVO Avmax Group ;lsd ;;
; RA-67253 ;De Havilland Canada DHC-8-102 Dash 8; Y37 ; 27 Feb 2003 ; 13 Jul 2007 ;C-FOVR Avmax Group ;lsd ;;
; RA-67255 ;De Havilland Canada DHC-8-106 Dash 8; Y37 ; 18 Nov 2003 ; 28 Aug 2008 ;C-GXCN Avmax Group ;lsd ;;
; RA-67257 ;De Havilland Canada DHC-8-201Q Dash 8; Y37 ; 3 Aug 2007 ; 2 Oct 2013 ;RA-67257 Aurora ;;;
; RA-67259 ;De Havilland Canada DHC-8-201Q Dash 8; Y37 ; 7 Sep 2007 ; 2 Oct 2013 ;RA-67259 Aurora ;lsd ;;
; RA-67261 ;De Havilland Canada DHC-8-201Q Dash 8; Y37 ; 19 Jun 2007 ; 16 Aug 2010 ;C-FNOQ Avmax Group ;lsd ;;
; RA-67251 ;De Havilland Canada DHC-8-311Q Dash 8; Y50 ; 21 Mar 2009 ; 2 Oct 2013 ;RA-67251 Aurora ;;;
; RA-67253 ;De Havilland Canada DHC-8-311Q Dash 8;; 3 Aug 2011 ; 2 Oct 2013 ;RA-67253 Aurora ;;;
; RA-67255 ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 28 Dec 2011 ; 2 Oct 2013 ;RA-67255 Aurora ;;;
; RA-67261 ;De Havilland Canada DHC-8-315Q Dash 8; Y50 ; 31 Aug 2012 ; 2 Oct 2013 ;RA-67261 Aurora ;;;
