;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-18918 ;Airbus A350-941; C32W31Y243 ; 22 Oct 2018 ;Carbon Fibre / Airbus cs ; 3.6 Years ;;;
; B-18612 ;Boeing 737-809(WL); C8Y150 ; 30 Oct 2000 ; Parked ; 21.4 Years ;;;
; B-18615 ;Boeing 737-809(WL); C8Y150 ; 26 Jul 2002 ; Parked ; 19.7 Years ;;;
; B-18651 ;Boeing 737-8Q8(WL); C8Y150 ; 16 Apr 2013 ; Parked, lsd ; 8.9 Years ;;;
; B-18652 ;Boeing 737-8Q8(WL); C8Y150 ; 16 May 2013 ; Parked, lsd ; 8.8 Years ;;;
; B-18653 ;Boeing 737-8Q8(WL); C8Y150 ; 28 Jun 2013 ; Parked, lsd ; 8.7 Years ;;;
; B-18655 ;Boeing 737-8MA(WL); C8Y150 ; 20 Mar 2014 ; Parked, lsd ; 8 Years ;;;
; B-18656 ;Boeing 737-8MA(WL); C8Y150 ; 22 May 2014 ; Parked, lsd ; 7.8 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-18657 ;Boeing 737-8FH(WL); C8Y150 ; 12 Jun 2014 ;lsd ; 7.8 Years ;;;
; B-18658 ;Boeing 737-8SH(WL); C8Y153 ; 14 Sep 2015 ; Parked, lsd ; 6.5 Years ;;;
; B-18659 ;Boeing 737-8SH(WL); C8Y153 ; 15 Sep 2019 ; Parked, lsd ; 6.5 Years ;;;
; B-18660 ;Boeing 737-8SH(WL); C8Y153 ; 15 Mar 2016 ;lsd ; 6 Years ;;;
; B-18661 ;Boeing 737-8AL(WL); C8Y153 ; 9 Sep 2016 ; Parked, lsd ; 5.5 Years ;;;
; B-18662 ;Boeing 737-8AL(WL); C8Y153 ; 29 Sep 2016 ;lsd ; 5.5 Years ;;;
; B-18663 ;Boeing 737-8AL(WL); C8Y153 ; 20 Oct 2016 ; Parked, lsd ; 5.4 Years ;;;
; B-18665 ;Boeing 737-8AL(WL); C8Y153 ; 14 Nov 2016 ; Parked, lsd ; 5.3 Years ;;;
; B-18666 ;Boeing 737-8AL(WL); C8Y153 ; 17 Jan 2017 ;lsd ; 5.2 Years ;;;
; B-18667 ;Boeing 737-8AL(WL); C8Y153 ; 24 Feb 2017 ; Parked, lsd ; 5 Years ;;;
; B-18701 ;Boeing 747-409F; Cargo ; 6 Jul 2000 ;; 21.7 Years ;;;
; B-18706 ;Boeing 747-409F; Cargo ; 2 Mar 2001 ;; 21 Years ;;;
; B-18707 ;Boeing 747-409F; Cargo ; 11 Apr 2001 ; Parked ; 21 Years ;;;
; B-18708 ;Boeing 747-409F; Cargo ; 16 Nov 2001 ; Parked, lsf Ragusa ; 20.3 Years ;;;
; B-18709 ;Boeing 747-409F; Cargo ; 4 Feb 2002 ;; 20.2 Years ;;;
; B-18710 ;Boeing 747-409F; Cargo ; 15 Mar 2002 ;; 20 Years ;;;
; B-18711 ;Boeing 747-409F; Cargo ; 24 Sep 2002 ; Parked ; 19.5 Years ;;;
; B-18712 ;Boeing 747-409F; Cargo ; 22 Jul 2003 ;; 18.6 Years ;;;
; B-18715 ;Boeing 747-409F; Cargo ; 29 Aug 2003 ;; 18.5 Years ;;;
; B-18716 ;Boeing 747-409F; Cargo ; 12 Dec 2003 ;; 18.2 Years ;;;
; B-18717 ;Boeing 747-409F; Cargo ; 14 May 2004 ;; 17.8 Years ;;;
; B-18718 ;Boeing 747-409F; Cargo ; 18 Jun 2004 ;; 17.7 Years ;;;
; B-18719 ;Boeing 747-409F; Cargo ; 18 Jan 2005 ;; 17.1 Years ;;;
; B-18720 ;Boeing 747-409F; Cargo ; 12 May 2005 ;; 16.8 Years ;;;
; B-18721 ;Boeing 747-409F; Cargo ; 5 Aug 2005 ;; 16.6 Years ;;;
; B-18722 ;Boeing 747-409F; Cargo ; 29 Jun 2006 ;; 15.7 Years ;;;
; B-18723 ;Boeing 747-409F; Cargo ; 25 Oct 2006 ;; 15.4 Years ;;;
; B-18725 ;Boeing 747-409F; Cargo ; 20 Apr 2007 ;; 14.9 Years ;;;
; B-18001 ;Boeing 777-309ER; C40W62Y256 ; 22 May 2015 ;lsd ; 6.8 Years ;;;
; B-18002 ;Boeing 777-309ER; C40W62Y256 ; 30 Jun 2015 ;lsd ; 6.8 Years ;;;
; B-18003 ;Boeing 777-309ER; C40W62Y256 ; 25 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-18005 ;Boeing 777-309ER; C40W62Y256 ; 29 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-18006 ;Boeing 777-309ER; C40W62Y256 ; 19 Jan 2016 ;; 6.1 Years ;;;
; B-18007 ;Boeing 777-309ER; C40W62Y256 ; 16 May 2016 ;Boeing cs ; 5.8 Years ;;;
; B-18051 ;Boeing 777-36NER; C40W62Y256 ; 30 Sep 2014 ;lsd ; 7.6 Years ;;;
; B-18052 ;Boeing 777-36NER; C40W62Y256 ; 23 Oct 2014 ;lsd ; 7.4 Years ;;;
; B-18053 ;Boeing 777-36NER; C40W62Y256 ; 25 Nov 2014 ;; 7.3 Years ;;;
; B-18055 ;Boeing 777-36NER; C40W62Y256 ; 14 Jan 2015 ;lsd ; 7.2 Years ;;;
; B-18771 ;Boeing 777-F; Cargo ; 30 Nov 2020 ;; 1.3 Years ;;;
; B-18772 ;Boeing 777-F; Cargo ; 23 Dec 2020 ;; 1.2 Years ;;;
; B-18773 ;Boeing 777-F; Cargo ; 29 Jan 2021 ;; 1.1 Years ;;;
