;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5279 ;Boeing 737-75C(WL); C8Y120 ; 28 Jul 2011 ;; 10.6 Years ;;;
; B-5280 ;Boeing 737-75C(WL); C8Y120 ; 25 Aug 2011 ;; 10.5 Years ;;;
; B-1287 ;Boeing 737-85C(WL); Y184 ; 26 Jun 2018 ;lsd ; 3.7 Years ;;;
; B-1300 ;Boeing 737-85C(WL); Y184 ; 27 Sep 2017 ;lsd ; 4.4 Years ;;;
; B-1301 ;Boeing 737-85C(WL); Y184 ; 11 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-1302 ;Boeing 737-85C(WL); Y184 ; 5 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-1303 ;Boeing 737-85C(WL); Y184 ; 29 Sep 2017 ;lsd ; 4.4 Years ;;;
; B-1305 ;Boeing 737-85C(WL); Y184 ; 30 Oct 2017 ;lsd ; 4.4 Years ;;;
; B-1352 ;Boeing 737-85C(WL); Y184 ; 17 Jan 2018 ;lsd ; 4.2 Years ;;;
; B-1353 ;Boeing 737-85C(WL); Y184 ; 25 Jan 2018 ;lsd ; 4.1 Years ;;;
; B-1355 ;Boeing 737-85C(WL); Y184 ; 31 Jan 2018 ;lsd ; 4.1 Years ;;;
; B-1369 ;Boeing 737-85C(WL); Y184 ; 9 Feb 2018 ;lsd ; 4.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-1370 ;Boeing 737-85C(WL); Y184 ; 7 Feb 2018 ;lsd ; 4.1 Years ;;;
; B-1371 ;Boeing 737-85C(WL); Y184 ; 5 Feb 2018 ;lsd ; 4.1 Years ;;;
; B-1455 ;Boeing 737-85C(WL); Y184 ; 4 Aug 2017 ;lsd ; 4.6 Years ;;;
; B-1456 ;Boeing 737-85C(WL); Y184 ; 28 Aug 2017 ;lsd ; 4.5 Years ;;;
; B-1457 ;Boeing 737-85C(WL); Y184 ; 23 Aug 2017 ;lsd ; 4.5 Years ;;;
; B-1550 ;Boeing 737-85C(WL); Y184 ; 22 Aug 2016 ;lsd ; 5.5 Years ;;;
; B-1579 ;Boeing 737-85C(WL); Y184 ; 13 Jan 2017 ;lsd ; 5.2 Years ;;;
; B-1580 ;Boeing 737-85C(WL); Y184 ; 17 Jan 2017 ;lsd ; 5.1 Years ;;;
; B-1706 ;Boeing 737-85C(WL); C8Y162 ; 5 Sep 2014 ;lsd ; 7.5 Years ;;;
; B-1707 ;Boeing 737-85C(WL); C8Y162 ; 15 Oct 2014 ;lsd ; 7.4 Years ;;;
; B-1708 ;Boeing 737-85C(WL); C8Y162 ; 11 Sep 2014 ;lsd ; 7.5 Years ;;;
; B-1709 ;Boeing 737-85C(WL); C8Y162 ; 22 Dec 2014 ;; 7.2 Years ;;;
; B-1749 ;Boeing 737-85C(WL); C8Y162 ; 20 Jan 2015 ;; 7.1 Years ;;;
; B-1911 ;Boeing 737-85C(WL); C8Y162 ; 15 Jan 2014 ;; 8.2 Years ;;;
; B-1912 ;Boeing 737-85C(WL); C8Y162 ; 10 Apr 2014 ;lsd ; 7.9 Years ;;;
; B-1913 ;Boeing 737-85C(WL); C8Y162 ; 19 May 2014 ;lsd ; 7.8 Years ;;;
; B-1915 ;Boeing 737-85C(WL); C8Y162 ; 6 Jun 2014 ;; 7.8 Years ;;;
; B-1964 ;Boeing 737-85C(WL); C8Y162 ; 21 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-1966 ;Boeing 737-85C(WL); C8Y162 ; 13 Mar 2015 ;; 7 Years ;;;
; B-1969 ;Boeing 737-85C(WL); C8Y162 ; 22 Jul 2014 ;lsd ; 7.6 Years ;;;
; B-1970 ;Boeing 737-85C(WL); C8Y162 ; 8 Jul 2014 ;; 7.7 Years ;;;
; B-1971 ;Boeing 737-85C(WL); C8Y162 ; 22 Dec 2014 ;; 7.3 Years ;;;
; B-5151 ;Boeing 737-86N(WL); C8Y162 ; 26 Jun 2006 ;lsd ; 15.7 Years ;;;
; B-5152 ;Boeing 737-86N(WL); C8Y162 ; 19 Jul 2006 ;lsd ; 15.7 Years ;;;
; B-5159 ;Boeing 737-85C(WL); C8Y162 ; 11 Aug 2006 ;SkyTeam cs ; 15.6 Years ;;;
; B-5160 ;Boeing 737-85C(WL); C8Y162 ; 19 Sep 2006 ;; 15.5 Years ;;;
; B-5161 ;Boeing 737-85C(WL); C8Y162 ; 15 Nov 2006 ;; 15.3 Years ;;;
; B-5162 ;Boeing 737-85C(WL); C8Y162 ; 15 Dec 2006 ;; 15.3 Years ;;;
; B-5301 ;Boeing 737-85C(WL); C8Y162 ; 28 Feb 2007 ;; 15 Years ;;;
; B-5302 ;Boeing 737-85C(WL); C8Y162 ; 22 May 2007 ;SkyTeam cs ; 14.8 Years ;;;
; B-5303 ;Boeing 737-85C(WL); C8Y162 ; 28 Jun 2007 ;; 14.7 Years ;;;
; B-5305 ;Boeing 737-85C(WL); C8Y162 ; 30 Aug 2007 ;; 14.5 Years ;;;
; B-5306 ;Boeing 737-85C(WL); C8Y162 ; 27 Oct 2007 ;; 14.4 Years ;;;
; B-5307 ;Boeing 737-85C(WL); C8Y162 ; 29 Nov 2007 ;; 14.3 Years ;;;
; B-5318 ;Boeing 737-85C(WL); C8Y162 ; 11 Jun 2007 ;lsd ; 14.8 Years ;;;
; B-5319 ;Boeing 737-8FH(WL); C8Y162 ; 9 Jan 2008 ;; 14.2 Years ;;;
; B-5355 ;Boeing 737-8FH(WL); C8Y162 ; 31 Jan 2008 ;lsd ; 14.1 Years ;;;
; B-5382 ;Boeing 737-86N(WL); C8Y162 ; 3 Aug 2008 ;lsd ; 13.6 Years ;;;
; B-5383 ;Boeing 737-86N(WL); C8Y162 ; 7 Aug 2008 ;lsd ; 13.6 Years ;;;
; B-5385 ;Boeing 737-86N(WL); C8Y162 ; 31 Dec 2008 ;lsd ; 13.3 Years ;;;
; B-5386 ;Boeing 737-86N(WL); C8Y162 ; 26 Dec 2008 ;lsd ; 13.5 Years ;;;
; B-5388 ;Boeing 737-86N(WL); C8Y162 ; 30 Dec 2008 ; Parked, lsd ; 13.2 Years ;;;
; B-5389 ;Boeing 737-86N(WL); C8Y162 ; 17 Jan 2009 ;lsd ; 13.2 Years ;;;
; B-5435 ;Boeing 737-86N(WL); C8Y162 ; 16 Jun 2009 ;lsd ; 12.8 Years ;;;
; B-5458 ;Boeing 737-85C(WL); C8Y162 ; 3 Sep 2009 ;; 12.5 Years ;;;
; B-5476 ;Boeing 737-85C(WL); C8Y162 ; 16 Nov 2009 ;; 12.3 Years ;;;
; B-5487 ;Boeing 737-85C(WL); C8Y162 ; 25 Jan 2010 ;; 12.1 Years ;;;
; B-5488 ;Boeing 737-85C(WL); C8Y162 ; 15 Dec 2009 ;; 12.3 Years ;;;
; B-5489 ;Boeing 737-85C(WL); C8Y162 ; 19 Jan 2010 ;; 12.2 Years ;;;
; B-5499 ;Boeing 737-85C(WL); C8Y162 ; 19 Feb 2010 ;; 12.1 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-5528 ;Boeing 737-85C(WL); C8Y162 ; 13 Jul 2010 ;; 11.7 Years ;;;
; B-5529 ;Boeing 737-85C(WL); C8Y162 ; 21 Sep 2010 ;; 11.5 Years ;;;
; B-5532 ;Boeing 737-85C(WL); C8Y162 ; 14 Sep 2010 ;; 11.5 Years ;;;
; B-5533 ;Boeing 737-85C(WL); C8Y162 ; 17 Sep 2010 ;; 11.5 Years ;;;
; B-5535 ;Boeing 737-85C(WL); C8Y162 ; 8 Oct 2010 ;; 11.4 Years ;;;
; B-5551 ;Boeing 737-84P(WL); C8Y156 ; 26 Oct 2010 ;lsd ; 11.4 Years ;;;
; B-5552 ;Boeing 737-84P(WL); C8Y156 ; 22 Sep 2010 ;lsd ; 11.5 Years ;;;
; B-5565 ;Boeing 737-86N(WL); C8Y162 ; 4 Mar 2011 ;lsd ; 11 Years ;;;
; B-5595 ;Boeing 737-86N(WL); C8Y162 ; 18 Apr 2011 ;lsd ; 10.9 Years ;;;
; B-5601 ;Boeing 737-86N(WL); C8Y162 ; 20 Jul 2011 ;; 10.7 Years ;;;
; B-5602 ;Boeing 737-86N(WL); C8Y162 ; 14 Jul 2011 ; Parked ; 10.7 Years ;;;
; B-5630 ;Boeing 737-85C(WL); C8Y162 ; 18 Jan 2012 ;; 10.1 Years ;;;
; B-5631 ;Boeing 737-85C(WL); C8Y162 ; 17 Feb 2012 ;; 10.1 Years ;;;
; B-5632 ;Boeing 737-85C(WL); C8Y162 ; 27 Mar 2012 ;; 10 Years ;;;
; B-5633 ;Boeing 737-85C(WL); C8Y162 ; 5 Apr 2012 ;SkyTeam cs ; 9.9 Years ;;;
; B-5635 ;Boeing 737-85C(WL); C8Y162 ; 26 Apr 2012 ;; 9.9 Years ;;;
; B-5653 ;Boeing 737-85C(WL); C8Y162 ; 20 Jul 2012 ;; 9.7 Years ;;;
; B-5655 ;Boeing 737-85C(WL); C8Y162 ; 28 Jul 2012 ;; 9.6 Years ;;;
; B-5656 ;Boeing 737-85C(WL); C8Y162 ; 8 Aug 2012 ;Beijing Daxing cs ; 9.6 Years ;;;
; B-5657 ;Boeing 737-85C(WL); C8Y162 ; 23 Aug 2012 ;; 9.6 Years ;;;
; B-5658 ;Boeing 737-85C(WL); C8Y162 ; 11 Sep 2012 ;; 9.5 Years ;;;
; B-5659 ;Boeing 737-85C(WL); C8Y162 ; 21 Sep 2012 ;; 9.5 Years ;;;
; B-5688 ;Boeing 737-85C(WL); C8Y162 ; 12 Nov 2013 ;lsd, 100th Boeing cs ; 8.3 Years ;;;
; B-5706 ;Boeing 737-85C(WL); C8Y162 ; 15 Jan 2013 ;; 9.1 Years ;;;
; B-5707 ;Boeing 737-85C(WL); C8Y162 ; 12 Mar 2013 ;lsd ; 9 Years ;;;
; B-5708 ;Boeing 737-85C(WL); C8Y162 ; 25 Feb 2013 ;; 9 Years ;;;
; B-5750 ;Boeing 737-85C(WL); C8Y162 ; 3 Jun 2013 ;; 8.8 Years ;;;
; B-5751 ;Boeing 737-85C(WL); C8Y162 ; 15 Apr 2013 ;; 8.9 Years ;;;
; B-5752 ;Boeing 737-85C(WL); C8Y162 ; 20 May 2013 ;; 8.8 Years ;;;
; B-5788 ;Boeing 737-85C(WL); C8Y162 ; 17 Jun 2013 ;; 8.7 Years ;;;
; B-5789 ;Boeing 737-85C(WL); C8Y162 ; 11 Jul 2013 ;; 8.7 Years ;;;
; B-5790 ;Boeing 737-85C(WL); C8Y162 ; 18 Jul 2013 ;; 8.7 Years ;;;
; B-5791 ;Boeing 737-85C(WL); C8Y162 ; 5 Aug 2013 ;lsd ; 8.6 Years ;;;
; B-5792 ;Boeing 737-85C(WL); C8Y162 ; 13 Aug 2013 ;lsd ; 8.6 Years ;;;
; B-5845 ;Boeing 737-85C(WL); C8Y162 ; 11 Oct 2013 ;lsd ; 8.4 Years ;;;
; B-5846 ;Boeing 737-85C(WL); C8Y162 ; 25 Sep 2013 ;lsd ; 8.5 Years ;;;
; B-5847 ;Boeing 737-85C(WL); C8Y162 ; 5 Dec 2013 ;lsd ; 8.3 Years ;;;
; B-6482 ;Boeing 737-85C(WL); C8Y162 ; 30 Jul 2015 ;lsd ; 6.6 Years ;;;
; B-6483 ;Boeing 737-85C(WL); C8Y162 ; 27 Jul 2015 ;lsd ; 6.6 Years ;;;
; B-6485 ;Boeing 737-85C(WL); C8Y162 ; 10 Jul 2015 ;lsd ; 6.7 Years ;;;
; B-6486 ;Boeing 737-85C(WL); C8Y162 ; 12 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-6487 ;Boeing 737-85C(WL); C8Y162 ; 6 Aug 2015 ;lsd ; 6.6 Years ;;;
; B-6488 ;Boeing 737-85C(WL); C8Y162 ; 18 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-6489 ;Boeing 737-85C(WL); C8Y162 ; 1 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-6490 ;Boeing 737-85C(WL); C8Y162 ; 9 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-6818 ;Boeing 737-85C(WL); Y184 ; 29 Sep 2015 ;lsd ; 6.5 Years ;;;
; B-6819 ;Boeing 737-85C(WL); Y184 ; 22 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-6842 ;Boeing 737-85C(WL); Y184 ; 8 Dec 2015 ;lsd ; 6.3 Years ;;;
; B-6849 ;Boeing 737-85C(WL); Y184 ; 26 Oct 2015 ;lsd ; 6.4 Years ;;;
; B-6887 ;Boeing 737-8MB(WL); Y184 ; 13 Oct 2015 ;lsd ; 6.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; B-6889 ;Boeing 737-8MB(WL); Y184 ; 4 Nov 2015 ;lsd ; 6.3 Years ;;;
; B-7176 ;Boeing 737-85C(WL); Y184 ; 28 Dec 2015 ;lsd ; 6.2 Years ;;;
; B-7177 ;Boeing 737-85C(WL); Y184 ; 22 Jan 2016 ;lsd ; 6.1 Years ;;;
; B-7178 ;Boeing 737-85C(WL); Y184 ; 28 Jan 2016 ;lsd, "8,888th 737" sticker ; 6.1 Years ;;;
; B-7179 ;Boeing 737-85C(WL); Y184 ; 27 Jan 2016 ;lsd ; 6.1 Years ;;;
; B-7195 ;Boeing 737-85C(WL); Y184 ; 29 Feb 2016 ;lsd ; 6.1 Years ;;;
; B-7196 ;Boeing 737-85C(WL); Y184 ; 11 Mar 2016 ;lsd ; 6 Years ;;;
; B-7197 ;Boeing 737-85C(WL); Y184 ; 7 Mar 2016 ; Parked, lsd ; 6 Years ;;;
; B-7557 ;Boeing 737-85C(WL); Y184 ; 21 Jun 2016 ;lsd ; 5.9 Years ;;;
; B-7558 ;Boeing 737-85C(WL); Y184 ; 27 Jun 2016 ;lsd ; 5.9 Years ;;;
; B-7559 ;Boeing 737-85C(WL); Y184 ; 27 Jun 2016 ;lsd ; 5.8 Years ;;;
; B-7560 ;Boeing 737-85C(WL); Y184 ; 26 May 2016 ;lsd ; 5.9 Years ;;;
; B-7816 ;Boeing 737-85C(WL); Y184 ; 2 Mar 2017 ;lsd ; 5 Years ;;;
; B-7818 ;Boeing 737-85C(WL); Y184 ; 17 Jul 2017 ;lsd ; 4.7 Years ;;;
; B-7819 ;Boeing 737-85C(WL); Y184 ; 2 Jun 2017 ;lsd ; 4.8 Years ;;;
; B-7821 ;Boeing 737-85C(WL); Y184 ; 15 Jun 2017 ;lsd ; 4.7 Years ;;;
; B-7823 ;Boeing 737-85C(WL); Y184 ; 26 Jun 2017 ;lsd ; 4.7 Years ;;;
; B-7825 ;Boeing 737-85C(WL); Y184 ; 28 Jul 2017 ;lsd ; 4.6 Years ;;;
; B-7826 ;Boeing 737-85C(WL); Y184 ; 30 Mar 2017 ;lsd ; 4.9 Years ;;;
; B-7831 ;Boeing 737-85C(WL); Y184 ; 10 Jul 2017 ;lsd ; 4.7 Years ;;;
; B-7846 ;Boeing 737-85C(WL); Cargo (Covid-19) ; 23 Jun 2016 ;lsd ; 5.7 Years ;;;
; B-7847 ;Boeing 737-85C(WL); Y184 ; 21 Jun 2016 ;lsd ; 5.8 Years ;;;
; B-7848 ;Boeing 737-85C(WL); Y184 ; 15 Jul 2016 ;lsd ; 5.7 Years ;;;
; B-7849 ;Boeing 737-85C(WL); Y184 ; 27 Jul 2016 ;lsd ; 5.6 Years ;;;
; B-2760 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 20 Mar 2015 ;; 7 Years ;;;
; B-2761 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 17 Apr 2015 ;; 7 Years ;;;
; B-2762 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 15 Jun 2015 ;lsd ; 6.8 Years ;;;
; B-2763 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 28 Sep 2015 ; Parked, lsd ; 6.5 Years ;;;
; B-2768 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 29 Aug 2014 ;lsd ; 7.6 Years ;;;
; B-2769 ;Boeing 787-8 Dreamliner; F4C18Y215 ; 24 Oct 2014 ;lsd ; 7.5 Years ;;;
; B-1356 ;Boeing 787-9 Dreamliner; C30Y257 ; 16 Mar 2018 ;lsd, United Dream cs ; 4.1 Years ;;;
; B-1357 ;Boeing 787-9 Dreamliner; C30Y257 ; 15 Mar 2018 ;lsd ; 4 Years ;;;
; B-1566 ;Boeing 787-9 Dreamliner; C30Y257 ; 6 Dec 2016 ;金砖梦想号 / Welcome to Xiamen, lsd ; 5.3 Years ;;;
; B-1567 ;Boeing 787-9 Dreamliner; C30Y257 ; 23 Jan 2017 ;lsd ; 5.2 Years ;;;
; B-7836 ;Boeing 787-9 Dreamliner; C30Y257 ; 13 Sep 2017 ;lsd ; 4.5 Years ;;;
; B-7838 ;Boeing 787-9 Dreamliner; C30Y257 ; 3 Apr 2017 ;lsd ; 5 Years ;;;
