;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TU-TAG ;Airbus A300B4-622R;; 8 Dec 2000 ; 22 Mar 2002 ;TF-ELU Islandsflug ;lsd ;;
; TU-TAH ;Airbus A300B4-605R;; 5 Apr 1995 ; Mar 2002 ;N744LF ILFC ;lsd ;;
; TU-TAI ;Airbus A300B4-605R;; 23 May 1995 ; 2 Jul 2002 ;F-WQRD Onur Air ;lsd ;;
; TU-TAQ ;Airbus A300B4-622R;; 16 Jul 2001 ; 4 Mar 2002 ;N622DS WFBN Wells Fargo Bank Northwest ;;;
; EI-TLK ;Airbus A300B4-203;; 11 Dec 1998 ; Feb 1999 ;EI-TLK TransAer International Airlines ;lsf TransAer International Airlines ;;
; TU-TAO ;Airbus A300B4-203;; 7 May 1981 ; 7 Feb 2002 ; Scrapped ;;;
; TU-TAS ;Airbus A300B4-203;; 12 Jul 1983 ; Jan 2002 ; Scrapped ;;;
; TU-TAT ;Airbus A300B4-203;; 13 Sep 1984 ; 11 Feb 2000 ; Written Off ;;;
; F-OJAF ;Airbus A310-324;; 30 Sep 1998 ; 25 Mar 2005 ;N815FD FedEx Express ;;;
; TU-TAC ;Airbus A310-304; F12C28Y144 ; 29 Apr 1991 ; Jun 1999 ;CS-TGU SATA International ;;;
; TU-TAD ;Airbus A310-304; F12C28Y144 ; 12 Aug 1992 ; 16 Feb 2000 ;CS-TGV SATA International ;;;
; TU-TAE ;Airbus A310-304; F12C28Y144 ; 4 Sep 1992 ; Apr 1999 ;F-GJKR Crédit Lyonnais ;lsd ;;
; TU-TAF ;Airbus A310-304; F12C28Y144 ; 11 Aug 1993 ; Apr 1999 ;F-GJKT Crédit Lyonnais ;lsd ;;
; TU-TAR ;Airbus A310-304;; Dec 1994 ; 4 Jun 1996 ;EC-311 Oasis International Airlines ;lsd ;;
; TU-TAU ;Airbus A310-304;; 17 Dec 1994 ; 30 May 1997 ;C-GRYD Royal Airlines ;lsd ;;
; TU-TAZ ;Airbus A310-304;; 12 Aug 1999 ; 22 Aug 2001 ;D-AIDM Lufthansa ;lsf Lufthansa ;;
; TU-TAX ;Airbus A330-223;; 29 Sep 2000 ; Oct 2001 ;EI-CXF ILFC ;lsd ;;
; TU-TAY ;Airbus A330-223;; 16 Nov 2000 ; 28 Feb 2002 ;EI-CXG ILFC ;lsd ;;
; 5B-DBF ;Boeing 737-2Y5(A);; 25 May 1997 ; 19 Feb 1998 ;N118RW Winair ;lsf TEA Cyprus ;;
; F-GHXK ;Boeing 737-2A1(A);; Oct 1994 ; May 1995 ;F-GHXK Air Toulouse ;lsf EAS - Europe Aero Service ;;
; TN-AEE ;Boeing 737-2Q5C(A);; 8 Oct 1993 ; 1 May 1998 ;TN-AEE Lina Congo ;lsf Lina Congo ;;
; TU-TAV ;Boeing 737-242C;; 26 Jul 1995 ; 3 Aug 1997 ; Written Off ;;;
; F-GFUA ;Boeing 737-33A;; 1 Oct 1990 ; 1 Sep 1991 ;F-GFUA Air France ;lsf Aéromaritime ;;
; F-GFUC ;Boeing 737-33A;; 1 Nov 1989 ; 28 Oct 1990 ;G-MONT Euroberlin ;lsf Aéromaritime ;;
; HB-IIA ;Boeing 737-3M8;; 14 Jan 1997 ; 10 May 1997 ;HB-IIA TEA Switzerland ;lsf TEA Switzerland ;;
; HB-IIE ;Boeing 737-3Q8;; 5 Oct 1997 ; 13 Oct 1998 ;HB-IIE easyJet Switzerland ;lsd ;;
