;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OB-1736 ;Boeing 737-130; Y109 ; Dec 1999 ;; Scrapped ;lsf First Aruba Aircraft Finance ;;
; OB-1745 ;Boeing 737-130; Y106 ; 1 Jul 2000 ; May 2003 ; Scrapped ;lsf International Pacific Trading Company ;;
; OB-1544-P ;Boeing 737-2A9(A); Y119 ; May 2003 ; 13 Dec 2003 ; Written Off ;;;
; OB-1620 ;Boeing 737-247; Y116 ; 8 Sep 1995 ; Aug 2001 ; Stored ;lsf International Airline Investors Ltd ;;
; OB-1723 ;Boeing 737-204; Y123 ; 15 Nov 1999 ; Oct 2003 ; Stored ;lsd ;;
; OB-1728-P ;Boeing 737-241(A);; 8 Jun 2003 ; 4 Oct 2004 ;OB-1781-P TANS - Transportes Aereos Nacionales de Selva ;;;
; OB-1729 ;Boeing 737-247;; Dec 1999 ; Oct 2003 ; Scrapped ;;;
; OB-1730 ;Boeing 737-201;; Sep 2002 ;; Scrapped ;lsf Skyways Aviation ;;
; OB-1733 ;Boeing 737-222;; Dec 1999 ; 25 Mar 2000 ;CC-CJO Aero Continente Chile ;lsf International Pacific Trading Inc ;;
; OB-1742 ;Boeing 737-247; Y119 ; Aug 1999 ; 10 Jul 2004 ; Scrapped ;lsf Jet Aircraft Leasing AVV ;;
; OB-1746 ;Boeing 737-281; Y125 ; 20 May 1998 ; 10 Jul 2004 ; Stored ;lsf International Pacific Trading ;;
; OB-1747 ;Boeing 737-281;; May 2000 ;; Scrapped ;;;
; OB-1748 ;Boeing 737-222; Y120 ; 3 May 2000 ; Jun 2001 ;OB-1748 Aviandina ;lsd ;;
; OB-1751 ;Boeing 737-205; Y121 ; Jan 2001 ; 10 Jul 2004 ; Stored ;;;
; OB-1752 ;Boeing 737-205(A); Y119 ; Jan 2001 ; 10 Jul 2004 ;3C-LQA Guinea Ecuatorial Airlines (GEASA) ;lsf Interstar Aviation AVV ;;
; OB-1753 ;Boeing 737-201; Y120 ; Jan 2001 ; Aug 2001 ; Stored ;lsf Palm Aire Holdings ;;
; OB-1754 ;Boeing 737-201; Y120 ; Jan 2001 ; Aug 2001 ; Stored ;lsd ;;
; OB-1764-P ;Boeing 737-201; Y120 ; Feb 2003 ; 10 Jul 2004 ; Stored ;;;
; OB-1783 ;Boeing 737-222; Y120 ; Aug 2003 ; 10 Jul 2004 ; Stored ;lsf Airplane Holdings Corporation ;;
; G-OOOD ;Boeing 757-28A;; 12 Nov 1999 ; May 2000 ;G-OOOD Air 2000 ;lsf Air 2000 ;;
; OB-1788P ;Boeing 757-2G5;; 18 Nov 2003 ; 16 Sep 2004 ;N151GX GATX Leasing ;lsd ;;
; OB-1758-P ;Boeing 767-205;; Jun 2003 ; 8 Nov 2004 ;N371LF ILFC ;lsd ;;
; OB-1765-P ;Boeing 767-2Q8ER;; 2 Jul 2003 ; 9 Nov 2004 ;N330LF ILFC ;lsd ;;
; OB-1766 ;Boeing 767-219ER;; Oct 2002 ; 8 Nov 2004 ;N339LF ILFC ;Francisco Bolognesi ;;
; P4-JAA ;Lockheed L-1011-385-1 TriStar 1; Y341 ; 9 Dec 1996 ; 16 Jun 1997 ; Scrapped ;lsd ;;
