;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; F-GPYF ;ATR 42-500; Y48 ; 17 Jun 2019 ;lsd ; 26.1 Years ;;
; F-OIXD ;ATR 42-500; Y48 ; 19 Dec 2008 ;lsd ; 13.4 Years ;;
; F-OIXE ;ATR 42-500; Y48 ; 29 Dec 2009 ;lsd ; 12.2 Years ;;
; F-OIXH ;ATR 42-500; Y48 ; 27 Dec 2010 ;lsd ; 11.2 Years ;;
; F-OIXO ;ATR 42-600; Y48 ; 3 Jan 2014 ;; 8.4 Years ;;
; F-OMYM ;ATR 72-600 (72-212A);; 26 Jan 2017 ;; 5.2 Years ;;
; F-OMYN ;ATR 72-600 (72-212A);; 28 Jul 2018 ;; 3.8 Years ;;
