;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-JZA ;ATR 72-600 (72-212A); Y70 ; 17 Oct 2013 ; 28 Jun 2017 ;OY-JZA SAS Scandinavian Airlines ;lsd ;;
; OY-JZB ;ATR 72-600 (72-212A); Y70 ; 4 Sep 2017 ; 20 Sep 2018 ;ES-ATG Regional Jet ;lsd ;;
; OY-JZC ;ATR 72-600 (72-212A); Y70 ; 12 Mar 2014 ; 23 Oct 2017 ;OY-JZC SAS Scandinavian Airlines ;lsd ;;
; OY-JZD ;ATR 72-600 (72-212A); Y70 ; 4 Sep 2017 ; 23 Mar 2018 ;ES-ATF Regional Jet ;lsd ;;
; OY-JZE ;ATR 72-600 (72-212A); Y70 ; 22 Jul 2014 ; 6 Sep 2017 ;OY-JZE SAS Scandinavian Airlines ;lsd ;;
; OY-JZF ;ATR 72-600 (72-212A); Y70 ; 6 Aug 2014 ; 18 Sep 2017 ;OY-JZF SAS Scandinavian Airlines ;lsd ;;
; OY-JZG ;ATR 72-600 (72-212A); Y70 ; 6 Feb 2017 ; 22 Sep 2017 ;B-28066 Far Eastern Air Transport ;lsd ;;
; OY-JZH ;ATR 72-600 (72-212A); Y70 ; 28 Apr 2017 ; 28 Oct 2017 ;PK-TNH TransNusa ;lsd ;;
; OY-JZU ;ATR 72-500 (72-212A); Y70 ; 26 Feb 2015 ; 27 Mar 2015 ;OY-JZU SAS Scandinavian Airlines ;lsd ;;
; OY-JZV ;ATR 72-500 (72-212A); Y70 ; 25 Mar 2015 ; 29 Mar 2015 ;OY-JZV SAS Scandinavian Airlines ;lsd ;;
; OY-JZW ;ATR 72-500 (72-212A); Y70 ; 21 Apr 2015 ; 2 Jun 2015 ;OY-JZW SAS Scandinavian Airlines ;;;
; OY-JZY ;ATR 72-500 (72-212A); Y66 ; 12 Mar 2014 ; 27 Mar 2016 ; Stored ;lsd ;;
; OY-JZZ ;ATR 72-500 (72-212A);; 12 Mar 2014 ; 25 Mar 2016 ;OY-JZZ Mistral Air ;lsd ;;
; EI-EEW ;Boeing 737-375;; 6 May 2011 ; 27 Oct 2011 ; Scrapped ;lsd ;;
; LY-AQV ;Boeing 737-35B; Y148 ; 23 Nov 2008 ; 5 May 2009 ;LY-AQV FlyLAL Charters ;lsf FlyLAL Charters ;;
; OY-JTA ;Boeing 737-33A(WL); Y148 ; 26 Sep 2006 ; 28 Oct 2017 ;G-CKTI TAG Aviation (Stansted) ;lsd ;;
; OY-JTB ;Boeing 737-3Y0(WL); Y148 ; 27 Mar 2007 ; 7 Feb 2017 ;G-TGPG TAG Aviation (Stansted) ;lsd ;;
; OY-JTC ;Boeing 737-3L9(WL); Y148 ; 20 Jun 2008 ; 11 Jan 2017 ;N127WF Nordic Aviation Capital (NAC) ;lsd ;;
; OY-JTD ;Boeing 737-3Y0(WL); Y148 ; 1 Sep 2015 ; 23 Oct 2017 ;G-CKTH TAG Aviation (Stansted) ;lsd ;;
; OY-JTE ;Boeing 737-3L9(WL); Y148 ; 28 Apr 2009 ; 1 Dec 2017 ;G-SWRD TAG Aviation (Stansted) ;;;
; OY-JTF ;Boeing 737-382(QC); Y147/Cargo ; 24 Feb 2010 ; 24 Oct 2016 ;N596BC European Aviation ;lsd ;;
; OY-JTH ;Boeing 737-3Y0(BDQC);; 23 Dec 2011 ; 8 Jul 2014 ;EI-CFQ Mistral Air ;lsd ;;
; OY-JTJ ;Boeing 737-301(SF); Cargo ; 19 Feb 2014 ; 8 Apr 2016 ;ZS-MPZ Africa Charter Airline ;;;
; EI-ELU ;Boeing 737-4Y0;; 1 Jul 2010 ; 18 Dec 2010 ;YR-BAI Blue Air ;;;
; LN-BRI ;Boeing 737-405;; 8 May 2013 ; 11 Dec 2013 ;YR-BAZ Blue Air ;;;
; OY-JTI ;Boeing 737-448(SF); Cargo ; 31 Oct 2013 ; 17 Aug 2017 ;EI-STK ASL Airlines Ireland ;lsd ;;
; OY-JTK ;Boeing 737-4Y0(SF); Cargo ; 11 Feb 2014 ; 17 May 2017 ;G-JMCS West Atlantic UK ;lsf Atlantic Airlines ;;
; OY-JTL ;Boeing 737-42C(SF); Cargo ; 12 Sep 2014 ; 12 May 2017 ;EI-STL ASL Airlines Ireland ;lsd ;;
; OY-JTM ;Boeing 737-4Z9(SF); Cargo ; 13 Jul 2015 ; 3 Mar 2017 ;EI-STM ASL Airlines Ireland ;lsd ;;
; OY-JTN ;Boeing 737-4Q8(SF); Cargo ; 3 Mar 2016 ; 18 Mar 2017 ;EI-STN ASL Airlines Ireland ;lsd ;;
; OY-MAA ;Boeing 737-5L9;; Nov 2006 ; Apr 2007 ;OY-MAA Sterling Airlines ;lsf Sterling Airlines ;;
; OY-MAE ;Boeing 737-5L9;; 25 Oct 2006 ; 7 Feb 2007 ;OY-MAE Sterling Airlines ;lsf Sterling Airlines ;;
; OY-JTP ;Boeing 737-79L(WL); Y148 ; 13 Dec 2017 ; 19 Mar 2020 ;OY-JTP Jettime ;lsd ;;
; OY-JTR ;Boeing 737-73A(WL); Y148 ; 26 May 2016 ; 15 Mar 2020 ; Scrapped ;lsd ;;
; OY-JTS ;Boeing 737-7K2(WL); Y148 ; 18 Nov 2013 ; 27 May 2020 ;OE-IAH Air Lease Corporation (ALC) ;lsd ;;
; OY-JTT ;Boeing 737-73S(WL); Y148 ; 12 Apr 2013 ; 21 Mar 2020 ; Scrapped ;lsd ;;
; OY-JTU ;Boeing 737-7L9(WL); Y148 ; 12 Jun 2012 ; 25 Oct 2015 ;N7836A Southwest Airlines ;lsd ;;
; OY-JTV ;Boeing 737-7L9(WL); Y148 ; 3 Feb 2012 ; 12 Mar 2014 ;OH-JTV Jet Time Finland ;lsd ;;
; OY-JTW ;Boeing 737-7L9(WL); Y148 ; 31 May 2012 ; 18 Apr 2015 ;N7830A Southwest Airlines ;lsd ;;
; OY-JTY ;Boeing 737-7Q8(WL); Y148 ; 1 Nov 2015 ; 16 Mar 2020 ;OE-IOA DVB Bank ;lsd ;;
; OY-JTZ ;Boeing 737-73S(WL); Y148 ; 28 Feb 2011 ; 27 May 2014 ;OH-JTZ Jet Time Finland ;lsd ;;
; OY-JZI ;Boeing 737-83N(WL); Y189 ; 29 Oct 2018 ; 19 Mar 2020 ;N120MN UMB Bank ;lsd ;;
; OY-JZJ ;Boeing 737-82R(WL); Y189 ; 24 Jan 2019 ; 21 Mar 2020 ;OY-JZJ Jettime ;lsd ;;
; OY-JZK ;Boeing 737-86Q(WL); Y189 ; 20 Dec 2018 ; 6 Mar 2020 ;EI-GTP Aircastle ;lsd ;;
; OY-JZL ;Boeing 737-804(WL); Y189 ; 17 Dec 2018 ; 1 Apr 2020 ;OY-JZL Jettime ;lsd ;;
; OY-JZM ;Boeing 737-8K5(WL); Y189 ; 11 Dec 2019 ; 18 Mar 2020 ;OY-JZM Jettime ;lsd ;;
; OY-JZN ;Boeing 737-8K5(WL); Y189 ; 3 Feb 2020 ; 20 Mar 2020 ;OY-JZN Jettime ;lsd ;;
