;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; JA211J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 30 Oct 2008 ;; 13.4 Years ;;
; JA212J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 21 Jan 2009 ;; 13.2 Years ;;
; JA213J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 27 May 2009 ;; 12.8 Years ;;
; JA214J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 23 Sep 2009 ;lsd ; 12.5 Years ;;
; JA215J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 14 Oct 2009 ;; 12.5 Years ;;
; JA216J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 17 Nov 2009 ;lsd ; 12.4 Years ;;
; JA217J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 16 Apr 2010 ;; 12 Years ;;
; JA218J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 23 Sep 2010 ;lsd ; 11.5 Years ;;
; JA219J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 8 Oct 2010 ;; 11.5 Years ;;
; JA220J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 8 Feb 2011 ;; 11.1 Years ;;
; JA221J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 25 Nov 2012 ;; 9.4 Years ;;
; JA222J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 12 Mar 2013 ;; 9 Years ;;
; JA223J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 3 Jul 2013 ;; 8.7 Years ;;
; JA224J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 11 Dec 2013 ;; 8.3 Years ;;
; JA225J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 18 Mar 2014 ;2019 Rugby World Cup cs ; 8 Years ;;
; JA226J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 28 Oct 2015 ;; 6.5 Years ;;
; JA227J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 3 Dec 2015 ;; 6.3 Years ;;
; JA228J ;Embraer ERJ-170STD (ERJ-170-100); Y76 ; 27 Apr 2018 ;; 3.9 Years ;;
; JA241J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 20 Apr 2016 ;; 5.9 Years ;;
; JA242J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 28 Jun 2016 ;; 5.7 Years ;;
; JA243J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 25 Aug 2016 ;; 5.6 Years ;;
; JA244J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 26 Nov 2016 ;; 5.3 Years ;;
; JA245J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 22 Dec 2016 ;; 5.2 Years ;;
; JA246J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 13 Apr 2017 ;; 5 Years ;;
; JA247J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 1 Jun 2017 ;; 4.8 Years ;;
; JA248J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 14 Jul 2017 ;; 4.6 Years ;;
; JA249J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 19 Aug 2017 ;; 4.5 Years ;;
; JA250J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 27 Oct 2017 ;; 4.4 Years ;;
; JA251J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 8 Dec 2017 ;; 4.3 Years ;;
; JA252J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 1 Feb 2018 ;Universal Studios Japan cs ; 4.1 Years ;;
; JA253J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 26 Apr 2018 ;; 3.9 Years ;;
; JA254J ;Embraer ERJ-190STD (ERJ-190-100); C15Y80 ; 25 Jul 2018 ;; 3.6 Years ;;
