;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; SU-BQJ ;Airbus A320-232; C8Y156 ; 13 Apr 2015 ;lsd ;; 15.6 Years ;;
; SU-BQK ;Airbus A320-214; CY180 ; 17 Jun 2015 ;lsd ; ارض الكنانة ; 12.8 Years ;;
; SU-BQM ;Airbus A320-214; CY180 ; 29 May 2016 ;lsd, Egypt cs ;; 11.8 Years ;;
; SU-BQL ;Airbus A321-231; C8Y196 ; 25 May 2016 ; Parked, lsd ;; 16.9 Years ;;
; SU-BQN ;Airbus A321-231; C8Y197 ; 13 Jul 2017 ;lsd, Invest in Egypt cs ;; 16.8 Years ;;
