;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-GEQJ ;ATR 42-300; Y46 ; 1 Jun 1992 ; 1 Jul 1992 ;F-GEQJ Lufthansa CityLine ;lsd ;;
; F-GGLK ;ATR 42-300; Y50 ; 2 Jan 1996 ; Jun 1996 ;F-GGLK TAT European Airlines ;lsf TAT European Airlines ;;
; OY-CIA ;ATR 42-300;; 16 Sep 1987 ; 15 Oct 1987 ;F-GEDZ Air Littoral ;;;
; OY-CIB ;ATR 42-300; Y46 ; Oct 1992 ; 1 Jun 2004 ;OY-CIB Team Lufthansa ;lsd ;;
; OY-CIC ;ATR 42-300; Y46 ; Jul 1994 ; 6 Apr 1999 ;OY-CIC Team Lufthansa ;lsd ;;
; OY-CID ;ATR 42-300; Y46 ; May 1994 ; 27 Aug 2004 ;OY-CID Team Lufthansa ;;;
; OY-CIE ;ATR 42-300; Y46 ; Jun 1994 ; 26 Aug 2004 ;OY-CIE Team Lufthansa ;;;
; OY-CIF ;ATR 42-300; Y46 ; Mar 1994 ; 13 Dec 1996 ;F-WQBT ATRiam Capital ;lsd ;;
; OY-CIG ;ATR 42-300; Y46 ; 21 Jun 1995 ; 30 Jun 2008 ;F-WKVB ATRiam Capital ;;;
; OY-CIH ;ATR 42-300; Y46 ; 8 Apr 1991 ; 13 Jun 2005 ;G-RHUM Air Atlantique ;;;
; OY-CIJ ;ATR 42-500; Y46 ; 6 Aug 2008 ; 24 Jan 2009 ;OY-CIJ SAS Scandinavian Airlines ;;;
; OY-CIK ;ATR 42-500; Y46 ; 7 May 2008 ; 7 Jan 2009 ;OY-CIK Cimber Sterling ;;;
; OY-CIL ;ATR 42-500; Y46 ; 28 Nov 1996 ; 7 Jan 2009 ;OY-CIL Cimber Sterling ;;;
; OY-CIR ;ATR 42-300;; 12 Apr 1997 ; 1 Jun 2000 ;OY-CIR Danish Air Transport (DAT) ;lsd ;;
; OY-CIS ;ATR 42-300; Y46 ; 21 Nov 1996 ; 20 Dec 2002 ;EI-BYO Aer Arann ;lsd ;;
; OY-CIT ;ATR 42-300; Y46 ; 18 Mar 1997 ; 29 Aug 2003 ;G-SSEA Air Wales ;lsd ;;
; OY-CIU ;ATR 42-300; Y46 ; 5 Nov 1997 ; 1 Dec 2000 ;OY-CIU Danish Air Transport (DAT) ;;;
; OY-RTH ;ATR 42-500; Y48 ; 18 Nov 2005 ; 17 Oct 2008 ;N366FM US Department of Justice ;lsf Eurowings ;;
; OY-CIM ;ATR 72-500 (72-212A); Y64 ; 18 Feb 1999 ; 27 Oct 2004 ;EC-JCR Air Nostrum ;;;
; OY-CIN ;ATR 72-500 (72-212A); Y64 ; 18 Mar 1999 ; 7 Jan 2009 ;OY-CIN Cimber Sterling ;;;
; OY-CIO ;ATR 72-500 (72-212A); Y64 ; Nov 2006 ; 5 Dec 2006 ;3B-NBK Air Mauritius ;;;
; OY-CIP ;ATR 72-211;; 31 Oct 2002 ; 5 Aug 2005 ;SE-LVK West Air Sweden ;;;
