;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FACP ;Boeing 737-2L9(A);; 17 Nov 2003 ; 7 Sep 2004 ;C-FACP Canadian North ;528 ;;
; C-FCPN ;Boeing 737-2T7(A);; 5 Feb 2003 ; 23 Apr 2004 ;N984PG Pegasus Aviation ;531, lsf Air Canada ;;
; C-FHCP ;Boeing 737-2T5(A);; 10 Sep 2002 ; 16 Feb 2004 ;C-FHCP Canadian North ;529 ;;
; C-GCPM ;Boeing 737-217(A); Y117 ; 3 Mar 2003 ; 21 Apr 2004 ;N942PG Pegasus Aviation ;508 ;;
; C-GCPN ;Boeing 737-217(A); Y117 ; 21 Sep 2002 ; 20 Dec 2004 ;C-GCPN Canadian North ;509 ;;
; C-GCPO ;Boeing 737-217(A); Y117 ; 21 Sep 2002 ; 22 Oct 2004 ;N985PG Pegasus Aviation ;510 ;;
; C-GCPP ;Boeing 737-217(A); Y117 ; 21 Sep 2002 ; 15 Sep 2004 ;C-GCPP Canadian North ;511 ;;
; C-GCPQ ;Boeing 737-217(A); Y117 ; 13 Jun 2003 ; 21 Apr 2004 ;N982PG Pegasus Aviation ;512 ;;
; C-GCPS ;Boeing 737-217(A); Y117 ; 5 Feb 2003 ; 29 Jan 2004 ;N2257 PLM International ;514, lsd ;;
; C-GCPT ;Boeing 737-217(A); Y117 ; 10 Oct 2003 ; 7 Sep 2004 ;C-GCPT Canadian North ;515 ;;
; C-GCPU ;Boeing 737-217(A); Y117 ; 26 Nov 2002 ; Sep 2003 ;C-GCPU Air Canada ;516, lsd ;;
; C-GCPX ;Boeing 737-217(A); Y117 ; Jul 2003 ; 22 Oct 2003 ;N287TR Triton Aviation Finance ;;;
; C-GCPY ;Boeing 737-217(A);; 9 May 2003 ; 15 Aug 2003 ;C-GCPY Air Canada ;519, lsd ;;
; C-GCPZ ;Boeing 737-217(A);; Jun 2003 ; 10 Dec 2004 ;5N-BEV Chanchangi Airlines ;520 ;;
; C-GFCP ;Boeing 737-217(A); Y117 ; 5 Feb 2003 ; 22 Oct 2004 ;N986PG Pegasus Aviation ;521 ;;
; C-GJCP ;Boeing 737-217(A); Y117 ; 21 Sep 2002 ; 22 Dec 2004 ;C-GJCP Canadian North ;522 ;;
; C-GKCP ;Boeing 737-217(A);; 17 Nov 2003 ; 2 Nov 2004 ;C-GKCP Canadian North ;523, lsf Air Canada ;;
; C-GMCP ;Boeing 737-217(A); Y117 ; 21 Sep 2002 ; 7 Sep 2004 ;C-GMCP Canadian North ;524, lsf Air Canada ;;
; C-GQCP ;Boeing 737-217(A); Y117 ; 17 Nov 2003 ; 7 Sep 2004 ;5N-BEW Chanchangi Airlines ;525 ;;
; C-GWPW ;Boeing 737-275(A);; 27 May 2003 ; 25 Jun 2003 ;C-GWPW Kelowna Flightcraft ;560 ;;
