;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; 9H-CXA ;Boeing 737-85R(WL); Y189 ; 14 Jul 2020 ;lsd, 1. FC Nürnberg cs ; Max Morlock ; 7.5 Years ;;
; 9H-CXB ;Boeing 737-85R(WL); Y189 ; 21 Jul 2020 ;lsd ;; 7.7 Years ;;
; 9H-CXC ;Boeing 737-8JP(WL); Y189 ; 19 Jan 2021 ;lsd ;; 9.1 Years ;;
; 9H-TJA ;Boeing 737-8F2(WL); Y189 ; 14 Jun 2018 ;lsd ;; 15.9 Years ;;
; 9H-TJB ;Boeing 737-8FH(WL); Y189 ; 4 Apr 2019 ;lsd ;; 15.1 Years ;;
; 9H-TJC ;Boeing 737-86N(WL); Y189 ; 12 Mar 2019 ;lsd ;; 11.1 Years ;;
; 9H-TJD ;Boeing 737-84P(WL); Y189 ; 9 Mar 2020 ;lsd ;; 14.4 Years ;;
; 9H-TJE ;Boeing 737-85R(WL); Y189 ; 27 Jun 2021 ;lsd ;; 14 Years ;;
; 9H-TJF ;Boeing 737-85R(WL); Y189 ; 22 Sep 2021 ;lsd ;; 14 Years ;;
