;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-ACIN ;Boeing 737-53C; CY108 ; 11 Sep 2006 ; 4 Sep 2008 ;VP-BET SkyExpress ;;;
; D-ALIG ;Boeing 737-86N(WL); Y189 ; 18 May 2007 ; 5 Nov 2007 ;EC-KKU Futura ;lsf Futura ;;
; D-BIER ;De Havilland Canada DHC-8-103 Dash 8; Y37 ; Jan 2003 ; 10 Mar 2008 ;LN-WIT Wideroe ;50 Years Saarland cs ;;
; D-BOBL ;De Havilland Canada DHC-8-102A Dash 8; Y36 ; 3 Apr 1998 ; 26 Sep 2007 ;S2-AEL Royal Bengal Airline ;;;
; D-BOBO ;De Havilland Canada DHC-8-102 Dash 8; Y36 ; 15 Jul 1998 ; 25 Apr 2008 ;P2-ANL Air Niugini ;;;
; D-BOBY ;De Havilland Canada DHC-8-102 Dash 8; Y36 ; 1 Mar 1998 ; 31 Mar 2008 ;P2-ANP Air Niugini ;;;
; D-BHAM ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; Mar 2003 ; 17 Apr 2007 ;VH-XFX Skippers Aviation ;;;
; D-BKIM ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 24 Mar 2004 ; 1 Oct 2006 ;VH-XFW Skippers Aviation ;;;
; D-BMUC ;De Havilland Canada DHC-8-314A Dash 8; Y50 ; 13 May 2004 ; 6 Oct 2006 ;VH-XFV Skippers Aviation ;;;
; D-BOBU ;De Havilland Canada DHC-8-311 Dash 8; Y50 ; 18 May 1999 ; 13 Dec 2007 ;P2-ANO Air Niugini ;;;
; D-CCIR ;Dornier 328-130; Y33 ; 19 Sep 2001 ; 1 Jun 2012 ;D-CCIR MHS Aviation ;;;
; D-CIRA ;Dornier 328-120; Y32 ; 28 Feb 2003 ; 8 Dec 2011 ;N577EF Sierra Nevada Corporation ;;;
; D-CIRB ;Dornier 328-110; Y31 ; 18 Aug 2006 ; 19 Mar 2019 ;C-GFUM Private ;;;
; D-CIRC ;Dornier 328-110; Y31 ; 9 Apr 2003 ; 20 Jan 2012 ; Derelict ;;;
; D-CIRD ;Dornier 328-110; Y31 ; 20 Feb 2004 ; 16 Jan 2012 ;D-CIRD MHS Aviation ;"Münster Osnabrück International Airport" sticker ;;
; D-CIRE ;Dornier 328-110; Y31 ; 17 Aug 2007 ; 23 Jan 2011 ;N570EF Sierra Nevada Corporation ;;;
; D-CIRI ;Dornier 328-110; Y31 ; 24 Sep 2008 ; 20 Jan 2012 ;D-CIRI MHS Aviation ;;;
; D-CIRJ ;Dornier 328-110; Y31 ; 11 Feb 2011 ; 16 Aug 2011 ;D-CIRJ Prime Air Services ;;;
; D-CIRK ;Dornier 328-110; Y31 ; 28 Jan 2008 ; 1 May 2013 ;N355EF Sierra Nevada Corporation ;;;
; D-CIRL ;Dornier 328-110; Y31 ; 2 May 2008 ; 2011 ;N953EF Sierra Nevada Corporation ;;;
; D-CIRP ;Dornier 328-120; Y32 ; 8 May 2008 ; 20 Jan 2012 ;D-CIRP MHS Aviation ;;;
; D-COSA ;Dornier 328-110; Y31 ; 1 Aug 1999 ; 20 Jan 2012 ;D-COSA Team Lufthansa ;;;
; D-CPRP ;Dornier 328-110; Y31 ; Sep 2007 ; 9 Mar 2011 ;HB-AER SkyWork Airlines ;;;
; D-CPRW ;Dornier 328-110; Y31 ; 2007 ; Nov 2011 ;N307EF Sierra Nevada Corporation ;;;
