;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; VP-BWY ;Airbus A320-232; Y180 ; 20 Jun 2017 ; Parked, lsd ; 17.9 Years ;;
; VP-BWZ ;Airbus A320-232; Y180 ; 8 Jun 2017 ;lsd ; 18.6 Years ;;
; VP-BAN ;Airbus A321-211; Y220 ; 19 Apr 2019 ; Parked, lsd ; 18.7 Years ;;
; VP-BER ;Airbus A321-231; Y220 ; 15 Apr 2019 ;lsd ; 15.9 Years ;;
; VP-BRB ;Airbus A321-231; Y220 ; 18 May 2018 ; Parked GYR, lsd ; 22.7 Years ;;
; VP-BRQ ;Airbus A321-231; Y220 ; 1 Jun 2018 ; Parked, lsd ; 15.7 Years ;;
; VP-BRS ;Airbus A321-231; Y220 ; 21 Apr 2017 ; Parked, lsd ; 19.4 Years ;;
; VP-BRW ;Airbus A321-211; Y220 ; 26 Apr 2018 ;lsf Prens Turizm Aircraft Leasing ; 20.6 Years ;;
; VP-BVO ;Airbus A321-231; Y220 ; 5 Jul 2018 ; Parked, lsd ; 20 Years ;;
; VP-BVQ ;Airbus A321-231; Y220 ; 12 Jun 2018 ; Parked, lsd ; 19.7 Years ;;
; VP-BVT ;Airbus A321-231; Y220 ; 14 Aug 2020 ;lsd ; 18 Years ;;
; VP-BVW ;Airbus A321-231; Y220 ; 28 Apr 2021 ;lsd, Inverted cs ; 18.9 Years ;;
; VP-BLI ;Boeing 777-21HER; Y412 ; 20 Apr 2021 ;lsd ; 25.3 Years ;;
; VP-BMR ;Boeing 777-21HER; Y412 ; 28 Jan 2021 ;lsd ; 23.3 Years ;;
; VP-BSJ ;Boeing 777-21HER; Y412 ; 23 Oct 2021 ;lsd ; 24.8 Years ;;
; RA-89053 ;Sukhoi Superjet 100-95B; F18 ; 8 May 2020 ;; 8.7 Years ;;
; RA-89122 ;Sukhoi Superjet 100-95LR; Y100 ; 11 Sep 2020 ;lsd ; 3.2 Years ;;
; RA-89137 ;Sukhoi Superjet 100-95B; Y100 ; 13 Oct 2020 ;lsd ; 3 Years ;;
; RA-89138 ;Sukhoi Superjet 100-95B; Y100 ; 8 Oct 2020 ; Parked ; 2.9 Years ;;
; RA-89140 ;Sukhoi Superjet 100-95B; Y100 ; 29 Dec 2020 ;Inverted cs ; 1.8 Years ;;
; RA-89141 ;Sukhoi Superjet 100-95B; Y100 ; 27 Apr 2021 ;; 1.7 Years ;;
; RA-89143 ;Sukhoi Superjet 100-95B; Y100 ; 27 Apr 2021 ;; 1.7 Years ;;
; RA-89144 ;Sukhoi Superjet 100-95B; Y100 ; 27 Apr 2021 ;; 1.6 Years ;;
; RA-89145 ;Sukhoi Superjet 100-95B;; 30 Dec 2021 ;; 1.5 Years ;;
; RA-89155 ;Sukhoi Superjet 100-95B; Y93 ; 13 Jan 2022 ;; 3.7 Years ;;
; RA-89156 ;Sukhoi Superjet 100-95B; Y93 ; 14 Jan 2022 ;; 3.6 Years ;;
; RA-89157 ;Sukhoi Superjet 100-95B;; On Order ;; 3.5 Years ;;
; RA-89158 ;Sukhoi Superjet 100-95B;; On Order ;; 3.4 Years ;;
; RA-89184 ;Sukhoi Superjet 100-95B;; 21 Jan 2022 ;; 0.3 Years ;;
; RA-89195 ;Sukhoi Superjet 100-95LR;; 30 Dec 2021 ;; 3.6 Years ;;
; RA-89196 ;Sukhoi Superjet 100-95LR;; 30 Dec 2021 ;; 3.6 Years ;;
; RA-64014 ;Tupolev Tu-204-100; C25 ; 14 Jan 2020 ;lsf Aviastar-TU Airlines ; 27.7 Years ;;
