;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-3373 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 30 Aug 2018 ;lsd ; 9.6 Years ;;
; B-3563 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 8 Dec 2016 ;; 13.2 Years ;;
; B-3570 ;Bombardier Challenger 850 (CL-600-2B19); VIP ; 8 Dec 2016 ;; 13 Years ;;
