;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OE-IBJ ;Airbus A320-232; Y180 ; 6 Jun 2019 ; 23 Sep 2020 ;9H-IBJ Lauda Europe ;lsd ;;
; OE-IHD ;Airbus A320-232; Y180 ; 8 Jan 2019 ; 19 Oct 2020 ;9H-IHD Lauda Europe ;lsd ;;
; OE-IHH ;Airbus A320-232; Y180 ; 6 Mar 2019 ; 19 Oct 2020 ;9H-IHH Lauda Europe ;lsd ;;
; OE-IHL ;Airbus A320-232; Y180 ; 8 Feb 2019 ; 19 Oct 2020 ;9H-IHL Lauda Europe ;lsd ;;
; OE-LMB ;Airbus A320-232; Y180 ; 19 Apr 2019 ; 14 Oct 2020 ;9H-LMB Lauda Europe ;lsd ;;
; OE-LMC ;Airbus A320-214; Y180 ; 13 May 2019 ; 5 Nov 2020 ;9H-LMC Lauda Europe ;lsd ;;
; OE-LMG ;Airbus A320-232; Y180 ; 3 Mar 2020 ; 31 Aug 2020 ;9H-LMG Lauda Europe ;lsd ;;
; OE-LMH ;Airbus A320-214; Y180 ; 10 Jul 2020 ; 1 Sep 2020 ;9H-LMH Lauda Europe ;lsd ;;
; OE-LMI ;Airbus A320-214; Y180 ; 17 Feb 2020 ; 22 Sep 2020 ;9H-LMI Lauda Europe ;lsd ;;
; OE-LMJ ;Airbus A320-214; Y180 ; 2 Mar 2020 ; 17 Sep 2020 ;9H-LMJ Lauda Europe ;lsd ;;
; OE-LMP ;Airbus A320-214; Y180 ; 10 Jul 2020 ; 2 Sep 2020 ;9H-LMP Lauda Europe ;lsd ;;
; OE-LOA ;Airbus A320-214; Y180 ; 19 Dec 2018 ; 19 Oct 2020 ;9H-LOA Lauda Europe ;Düsseldorf, lsd ;;
; OE-LOB ;Airbus A320-232; Y180 ; 20 Nov 2018 ; 22 Oct 2020 ;9H-LOB Lauda Europe ;Wien, lsd ;;
; OE-LOC ;Airbus A320-214; Y180 ; 23 Mar 2018 ; 1 Dec 2018 ;D-AEUE Eurowings ;lsf Lufthansa Group ;;
; OE-LOD ;Airbus A320-214; Y180 ; 22 Mar 2018 ; 29 Apr 2019 ;D-AEUD Eurowings ;lsf Lufthansa Group ;;
; OE-LOE ;Airbus A320-214; Y180 ; 23 Mar 2018 ; 2 Feb 2019 ;OO-SNN Brussels Airlines ;lsf Lufthansa Group ;;
; OE-LOF ;Airbus A320-214; Y180 ; 23 Feb 2018 ; 4 Feb 2019 ;D-AEUH Eurowings ;lsf Lufthansa Group ;;
; OE-LOG ;Airbus A320-214; Y180 ; 23 Mar 2018 ; 9 Jan 2019 ;HB-JJN Edelweiss Air ;lsf Lufthansa Group ;;
; OE-LOI ;Airbus A320-214; Y180 ; 27 Feb 2019 ; 29 Sep 2020 ;9H-LOI Lauda Europe ;lsd ;;
; OE-LOJ ;Airbus A320-232; Y180 ; 5 Feb 2019 ; 9 Oct 2020 ;9H-LAJ Lauda Europe ;lsd ;;
; OE-LOM ;Airbus A320-232; Y180 ; 18 Jan 2019 ; 5 Nov 2020 ;9H-LOM Lauda Europe ;Stuttgart, lsd ;;
; OE-LON ;Airbus A320-214; Y180 ; 16 Apr 2019 ; 7 Oct 2020 ;9H-LON Lauda Europe ;lsd ;;
; OE-LOO ;Airbus A320-214; Y180 ; 21 Feb 2019 ; 15 Dec 2020 ;9H-LOO Lauda Europe ;Salzburg , lsd ;;
; OE-LOP ;Airbus A320-232; Y180 ; 30 Apr 2019 ; 8 Oct 2020 ;9H-LOP Lauda Europe ;lsd ;;
; OE-LOQ ;Airbus A320-214; Y180 ; 24 May 2019 ; 19 Oct 2020 ;9H-LOQ Lauda Europe ;lsd ;;
; OE-LOR ;Airbus A320-214; Y180 ; 6 Aug 2019 ; 16 Sep 2020 ;9H-LOR Lauda Europe ;lsd ;;
; OE-LOS ;Airbus A320-214; Y180 ; 24 Jun 2019 ; 19 Oct 2020 ;9H-LOS Lauda Europe ;lsd ;;
; OE-LOT ;Airbus A320-232; Y180 ; 28 May 2019 ; 19 Oct 2020 ;9H-LOT Lauda Europe ;lsd ;;
; OE-LOU ;Airbus A320-214; Y180 ; 29 May 2019 ; 15 Sep 2020 ;9H-LOU Lauda Europe ;lsd ;;
; OE-LOW ;Airbus A320-233; Y180 ; 9 Oct 2019 ; 16 Oct 2020 ;9H-LOW Lauda Europe ;lsd ;;
; OE-LOX ;Airbus A320-214; Y180 ; 18 Nov 2019 ; 21 Oct 2020 ;9H-LAX Lauda Europe ;lsd ;;
; OE-LOY ;Airbus A320-232; Y180 ; 4 Apr 2019 ; 1 Oct 2020 ;9H-LOY Lauda Europe ;lsd ;;
; OE-LOZ ;Airbus A320-232; Y180 ; 14 Mar 2019 ; 24 Sep 2020 ;9H-LOZ Lauda Europe ;lsd ;;
; OE-LCG ;Airbus A321-211; Y210 ; 23 Mar 2018 ; 27 Sep 2019 ;D-AEUA Eurowings ;lsf Lufthansa Group ;;
; OE-LCJ ;Airbus A321-211; Y212 ; 30 Apr 2018 ; 9 Jun 2019 ;D-AEUI Eurowings ;lsf Lufthansa Group ;;
; OE-LCK ;Airbus A321-211; Y212 ; 30 May 2018 ; 2 Jun 2019 ;D-AEUJ Eurowings ;lsf Lufthansa Group ;;
; OE-LCS ;Airbus A321-211; Y210 ; 14 Jun 2018 ; 14 May 2019 ;D-AEUB Eurowings ;lsf Lufthansa Group ;;
