;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SE-GEF ; De Havilland Canada DHC-6-300 Twin Otter ; Y19 ; 29 Mar 1979 ; 29 Apr 1986 ;SE-GEF Loganair ;;;
; LN-NVF ;Saab 340A;; 22 Feb 1988 ; 29 Apr 1989 ;LN-NVF Norving ;lsf Norving ;;
; SE-E69 ;Saab 340A;; 15 Nov 1986 ; 11 Dec 1986 ;SE-E69 Saab Aircraft Leasing ;lsd ;;
; SE-ISD ;Saab 340A; Y33 ; 20 Apr 1989 ; 20 May 1993 ;ZK-FXQ Air Nelson ;;;
; SE-ISE ;Saab 340A;; 16 Aug 1989 ; 2 Mar 1994 ;SE-ISE SAS Scandinavian Airlines ;;;
; SE-ISN ;Saab 340A;; 30 Dec 1988 ; 26 Mar 1994 ;ZK-NLH Air Nelson ;;;
; SE-ISU ;Saab 340A;; 17 Dec 1985 ; 10 Aug 1994 ;ZK-NLP Air Nelson ;;;
; SE-ISV ;Saab 340A;; 31 Dec 1991 ; 15 Apr 1994 ;SE-ISV Skyways ;;;
; SE-ISX ;Saab 340A;; 25 Sep 1986 ; 5 Jul 1993 ;ZK-NLE Air Nelson ;;;
; SE-ISY ;Saab 340A(QC);; 29 Jan 1993 ; 29 Mar 1994 ;SE-ISY Skyways ;;;
; SE-ISZ ;Saab 340A;; 14 Aug 1987 ; 26 Mar 1994 ;ZK-NLR Air Nelson ;;;
; SE-ISO ;Saab Fairchild 340A;; 22 Dec 1984 ; 27 May 1994 ;SE-ISO Skyways ;;;
; SE-ISP ;Saab Fairchild 340A; Y34 ; 9 Jun 1994 ; 4 Aug 1994 ;SE-ISP ABN-Amro ;;;
; SE-ISR ;Saab Fairchild 340A;; 20 Jan 1985 ; 23 Mar 1994 ;SE-ISR Skyways ;;;
; SE-ISS ;Saab Fairchild 340A;; 31 May 1994 ; 20 Nov 1994 ;SE-ISS Transportes Aéreos Neuquén (TAN) ;Nidaros ;;
; SE-IST ;Saab Fairchild 340A;; 10 Oct 1985 ; 26 Mar 1994 ;SE-IST Skyways ;;;
