;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; JA8101 ;Boeing 747-146;; Aug 1989 ; Apr 1991 ;JA8101 Japan Airlines ;lsf Japan Airlines ;;
; JA8102 ;Boeing 747-146;; 1990 ; 3 Jun 1992 ;5N-EDO Okada Air ;;;
; JA8103 ;Boeing 747-146;; 24 Nov 1982 ; 22 Dec 1992 ;N703CK Kalitta American International Airways ;;;
; JA8116 ;Boeing 747-146;; 26 Jul 1992 ; 9 May 1993 ;JA8116 Japan Airlines ;;;
; JA8128 ;Boeing 747-146;; 25 Nov 1986 ; 5 Nov 1998 ;JA8128 Japan Airlines ;;;
; JA8129 ;Boeing 747-246B;; 6 Sep 1990 ; 12 Dec 2003 ;HS-UTJ Orient Thai Airlines ;;;
; JA8130 ;Boeing 747-246B;; 16 May 2004 ; 18 Oct 2005 ;N741CK Kalitta Air ;;;
; JA8141 ;Boeing 747-246B;; 8 Jun 2000 ; 14 Jun 2000 ;JA8141 Japan Airlines ;;;
; JA8154 ;Boeing 747-246B; C39Y381 ; 12 Dec 1998 ; 24 Mar 2006 ;N742CK Kalitta Air ;;;
; JA8155 ;Boeing 747-246B;; 27 May 1993 ; 17 Nov 2006 ;N743CK Kalitta Air ;;;
; JA8177 ;Boeing 747-346;; 5 Mar 2001 ; 15 Mar 2001 ;JA8177 Japan Airlines ;lsf Japan Airlines ;;
; JA8185 ;Boeing 747-346;; 25 Oct 2005 ; 31 Mar 2008 ;JA8185 Japan Airlines ;;;
; JA8189 ;Boeing 747-346; C51Y403 ; 18 Oct 1988 ; 23 Jul 2007 ;N741UN WFBN Wells Fargo Bank Northwest ;;;
; JA8264 ;Boeing 767-346;; 18 Apr 1997 ; 15 Feb 1998 ;JA8264 Japan Airlines ;;;
; JA8266 ;Boeing 767-346; C24Y209 ; Apr 1997 ; 21 Sep 2002 ;JA8266 Japan Airlines ;;;
; JA8976 ;Boeing 767-346;; 21 Jul 1997 ; 2002 ;JA8976 Japan Airlines ;;;
; JA8007 ;Douglas DC-8-53;; 15 Sep 1975 ; Jun 1981 ;N903R Saudi Arabian Airlines ;lsf Japan Airlines ;;
; JA8008 ;Douglas DC-8-53;; 15 Sep 1975 ; 3 Jul 1981 ;OB-R-1223 Aeronaves del Perú ;lsf Japan Airlines ;;
; JA8009 ;Douglas DC-8-53;; 29 Oct 1976 ; 29 Mar 1979 ;JA8009 Japan Airlines ;lsf Japan Airlines ;;
; JA8031 ;Douglas DC-8-62;; Aug 1983 ; 1 Sep 1984 ;JA8031 Japan Airlines ;lsf World Leasing Corporation ;;
; JA8038 ;Douglas DC-8-61;; 28 Dec 1975 ; 15 Jul 1987 ;N28UA Air Algérie ;;;
; JA8039 ;Douglas DC-8-61;; 23 Jul 1976 ; 22 May 1986 ;EC-DZA CTA España (Canafrica) ;lsf Japan Airlines ;;
; JA8047 ;Douglas DC-8-61;; Apr 1985 ; 15 Jul 1987 ;N29UA Air Algérie ;lsf Japan Airlines ;;
; JA8050 ;Douglas DC-8-61;; 29 Mar 1979 ; 2 Feb 1988 ;N844AX Airborne Express ;lsf Japan Airlines ;;
; JA8052 ;Douglas DC-8-62H;; Oct 1984 ; Nov 1986 ;JA8052 Japan Airlines ;lsf Japan Airlines ;;
; JA8531 ;McDonnell Douglas DC-10-40D;; 30 Sep 1990 ; 17 Apr 1997 ;JA8531 Japan Airlines ;lsf Japan Airlines ;;
; JA8532 ;McDonnell Douglas DC-10-40I;; 16 Oct 1986 ; 11 Apr 1997 ;JA8532 Japan Airlines ;;;
; JA8534 ;McDonnell Douglas DC-10-40I;; 28 May 1994 ; 18 Jul 1997 ;JA8534 Japan Airlines ;;;
; JA8535 ;McDonnell Douglas DC-10-40I;; 1 Aug 1995 ; 16 Aug 1995 ;JA8535 Japan Airlines ;lsf Japan Airlines ;;
; JA8537 ;McDonnell Douglas DC-10-40I;; 28 Nov 1988 ; 2 Apr 1997 ;JA8537 Japan Airlines ;;;
; JA8544 ;McDonnell Douglas DC-10-40I;; Jul 1989 ; Dec 1990 ;JA8544 Japan Airlines ;;;
; JA8545 ;McDonnell Douglas DC-10-40;; 27 Oct 1995 ; 8 Nov 1995 ;JA8545 Japan Airlines ;lsf Japan Airlines ;;
