;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5N-BYQ ;Boeing 737-36Q(WL); Y149 ; 27 Apr 2021 ;; 22.5 Years ;;
; 5N-BYR ;Boeing 737-31S; Y149 ; 6 Apr 2021 ;lsd ; 23.2 Years ;;
