;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SP-IBA ;Airbus A319-112; Y150 ; 1 Jun 2012 ; 30 Jul 2012 ;D-ABGS Air Berlin ;;;
; SP-IBC ;Airbus A319-111; Y156 ; 9 May 2012 ; 27 Jul 2012 ;D-ALAC DAE Capital ;lsd ;;
; SP-IAA ;Airbus A320-214; Y180 ; 21 Dec 2011 ; 30 Jul 2012 ;EI-DDL BBAM ;lsd ;;
; SP-IAB ;Airbus A320-214; Y180 ; 21 Dec 2011 ; 29 Jul 2012 ;EI-ERV BBAM ;lsd ;;
; SP-IAC ;Airbus A320-214; Y180 ; 21 Dec 2011 ; 31 Jul 2012 ;EI-EYH ILFC ;lsd ;;
; SP-IAD ;Airbus A320-214; Y180 ; 3 Apr 2012 ; 31 Jul 2012 ;9H-AEF Air Malta ;lsf Air Malta ;;
; SP-IAE ;Airbus A320-214; Y180 ; 23 Mar 2012 ; 29 Jul 2012 ;EI-EPX ILFC ;lsd ;;
; SP-IAF ;Airbus A320-214; Y180 ; 7 Apr 2012 ; 30 Jul 2012 ;VN-A688 VietJetAir ;lsd ;;
; SP-IAG ;Airbus A320-214; Y180 ; 23 May 2012 ; 30 Jul 2012 ;OE-LEL Niki ;lsf Niki ;;
; SP-IAH ;Airbus A320-214; Y180 ; 27 Apr 2012 ; 29 Jul 2012 ;D-ABDB Air Berlin ;lsf Air Berlin ;;
; SP-IAI ;Airbus A320-214; Y180 ; 25 Apr 2012 ; 29 Jul 2012 ;OE-LEM Niki ;lsf Niki ;;
