;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-6183 ;Airbus A319-115; Y138 ; 17 Aug 2015 ;; 13 Years ;;
; B-6187 ;Airbus A319-115; Y138 ; 11 Sep 2012 ;; 12.8 Years ;;
; B-6190 ;Airbus A319-132; C4Y126 ; 4 Jan 2019 ;; 12.9 Years ;;
; B-6191 ;Airbus A319-132; C4Y126 ; 22 Aug 2018 ;; 12.8 Years ;;
; B-6246 ;Airbus A319-133; Y138 ; 23 Mar 2009 ;lsd ; 13 Years ;;
; B-6247 ;Airbus A319-133; Y138 ; 28 Apr 2009 ;lsd ; 12.9 Years ;;
; B-6248 ;Airbus A319-133; Y138 ; 26 May 2009 ;lsd ; 12.8 Years ;;
; B-6407 ;Airbus A319-132; C4Y126 ; 31 Jul 2018 ;; 12.5 Years ;;
; B-1826 ;Airbus A320-232; C8Y144 ; 19 Jan 2017 ;lsd ; 8 Years ;;
; B-1827 ;Airbus A320-232; C8Y144 ; 25 Aug 2015 ;lsd ; 7.9 Years ;;
; B-6576 ;Airbus A320-232; C8Y144 ; 5 Jan 2012 ;Happy Chongqing (幸福重庆) cs ; 12.7 Years ;;
; B-6620 ;Airbus A320-214; C4Y156 ; 7 Nov 2017 ;; 12.2 Years ;;
; B-6641 ;Airbus A320-232; C8Y144 ; 21 Mar 2016 ;; 11.9 Years ;;
; B-6761 ;Airbus A320-232; C8Y144 ; 12 Apr 2017 ;Beautiful in Chongqing cs ; 10.8 Years ;;
; B-8987 ;Airbus A320-214(WL); C4Y162 ; 19 Jun 2017 ;lsd, Chongqing Times cs ; 4.7 Years ;;
; B-9932 ;Airbus A320-232; C4Y156 ; 20 Dec 2017 ;lsd ; 8.6 Years ;;
; B-9976 ;Airbus A320-232; C8Y144 ; 9 Jul 2013 ;lsd ; 8.7 Years ;;
; B-9977 ;Airbus A320-232; C8Y144 ; 24 Jul 2013 ;lsd ; 8.6 Years ;;
; B-302J ;Airbus A320-251N; C4Y162 ; 20 Sep 2018 ;lsd ; 3.5 Years ;;
; B-302K ;Airbus A320-251N; C4Y162 ; 13 Nov 2018 ;lsd ; 3.3 Years ;;
; B-302L ;Airbus A320-251N; C4Y162 ; 25 Oct 2018 ;lsd ; 3.4 Years ;;
; B-305M ;Airbus A320-251N; C4Y162 ; 27 Dec 2018 ;lsd ; 3.2 Years ;;
; B-305N ;Airbus A320-251N; C4Y162 ; 28 Dec 2018 ;lsd ; 3.2 Years ;;
; B-305P ;Airbus A320-251N; C4Y162 ; 29 Jan 2019 ;lsd ; 3.1 Years ;;
; B-305Q ;Airbus A320-251N; C4Y162 ; 19 Apr 2019 ;lsd ; 3 Years ;;
; B-307R ;Airbus A320-251N; C4Y162 ; 29 May 2019 ;lsd ; 2.8 Years ;;
; B-307S ;Airbus A320-251N; C4Y162 ; 27 Jun 2019 ;lsd ; 2.7 Years ;;
; B-30E3 ;Airbus A321-253NX; C8Y200 ; 30 Dec 2019 ;lsd ; 2.4 Years ;;
; B-30E8 ;Airbus A321-253NX; C8Y200 ; 30 Oct 2020 ;lsd ; 2.1 Years ;;
; B-30EL ;Airbus A321-253NX; C8Y200 ; 10 Dec 2020 ;lsd ; 2 Years ;;
