;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-CEAA ;Airbus A300B2-1C;; 2 Jul 1998 ; 10 Jun 2003 ; Scrapped ;;;
; G-CEAB ;Airbus A300B2-1C;; 15 Nov 1999 ; 10 Jun 2003 ; Scrapped ;;;
; G-AVMH ;BAC 1-11-510ED One-Eleven; Y104 ; 11 Feb 1996 ; 25 Oct 1998 ; Scrapped ;;;
; G-AVMI ;BAC 1-11-510ED One-Eleven; Y104 ; 8 Sep 1999 ; 28 Nov 1999 ; Scrapped ;;;
; G-AVMJ ;BAC 1-11-510ED One-Eleven;; 30 Jun 1993 ; 21 Jun 1995 ; Preserved ;;;
; G-AVMK ;BAC 1-11-510ED One-Eleven; Y104 ; 24 Oct 1998 ; 1 Mar 2002 ; Scrapped ;;;
; G-AVML ;BAC 1-11-510ED One-Eleven; Y104 ; 1 Mar 1996 ; 19 Dec 2000 ;5N-BCH Chanchangi Airlines ;;;
; G-AVMM ;BAC 1-11-510ED One-Eleven; Y104 ; 30 Jun 1993 ; 14 Nov 2000 ;5N-BCG Chanchangi Airlines ;;;
; G-AVMN ;BAC 1-11-510ED One-Eleven; Y104 ; 15 Feb 1999 ; 15 Feb 1999 ; Preserved ;;;
; G-AVMP ;BAC 1-11-510ED One-Eleven;; 3 Sep 1993 ; 2 Oct 2000 ; Scrapped ;;;
; G-AVMR ;BAC 1-11-510ED One-Eleven;; 30 Jun 1993 ; 2 Feb 1995 ; Scrapped ;;;
; G-AVMS ;BAC 1-11-510ED One-Eleven; Y104 ; 3 Sep 1993 ; 19 Oct 2000 ; Scrapped ;;;
; G-AVMT ;BAC 1-11-510ED One-Eleven; Y104 ; 9 Jul 2000 ; 13 Feb 2002 ; Preserved ;;;
; G-AVMV ;BAC 1-11-510ED One-Eleven;; 3 Sep 1993 ; 25 Sep 2000 ; Scrapped ;;;
; G-AVMW ;BAC 1-11-510ED One-Eleven; Y104 ; 16 Sep 1999 ; 27 Sep 1999 ; Scrapped ;;;
; G-AVMX ;BAC 1-11-510ED One-Eleven; Y104 ; 2 Jun 1993 ; 25 Sep 2000 ; Scrapped ;;;
; G-AVMY ;BAC 1-11-510ED One-Eleven; Y104 ; 30 Mar 1996 ; 19 Aug 2000 ; Scrapped ;;;
; G-AVMZ ;BAC 1-11-510ED One-Eleven; Y104 ; 11 Jul 2000 ; 30 Oct 2000 ; Partially Preserved ;;;
; G-AWYV ;BAC 1-11-501EX One-Eleven; Y104 ; 1 May 1998 ; 20 Jan 2002 ; Partially Preserved ;;;
; G-AXLL ;BAC 1-11-523FJ One-Eleven;; 20 Sep 1996 ; 25 Sep 2001 ;5N-BDU Savannah Airlines ;;;
; G-AYOP ;BAC 1-11-530FX One-Eleven;; 30 Sep 1999 ; 2 Oct 2001 ;5N-BDV Savannah Airlines ;;;
; G-AZMF ;BAC 1-11-530FX One-Eleven;; 28 Oct 1994 ; 31 Mar 2002 ; Preserved ;;;
; G-BYYF ;Boeing 737-229C(A);; 11 Jan 2000 ; 25 Mar 2001 ;G-BYYF Axis Airways ;;;
; G-BYYK ;Boeing 737-229C(A);; 11 Jan 2000 ; 24 Apr 2006 ; Scrapped ;;;
; G-BYZN ;Boeing 737-229C(A);; 20 Dec 1999 ; 27 May 2000 ;TJ-AIO Air Inter Cameroon ;;;
; G-BZKP ;Boeing 737-229C(A);; 26 Jul 2000 ; 10 Apr 2003 ;5Y-KQN Kenya Airways ;;;
; G-CEAC ;Boeing 737-229(A); Y130 ; 11 Jun 1999 ; 17 Jan 2007 ;G-CEAC Palmair ;;;
; G-CEAD ;Boeing 737-229(A); Y130 ; 28 Sep 1999 ; 29 Jan 2006 ;VH-OBN OzJet ;;;
; G-CEAE ;Boeing 737-229(A); Y130 ; 25 Jan 2000 ; 2 Dec 2008 ; Partially Scrapped ;;;
; G-CEAF ;Boeing 737-229(A); Y130 ; 30 Nov 2008 ; 1 Dec 2008 ; Partially Preserved ;;;
; G-CEAG ;Boeing 737-229(A); Y130 ; 6 Jun 2000 ; 30 Nov 2008 ; Scrapped ;;;
; G-CEAH ;Boeing 737-229(A); Y130 ; 23 Dec 2007 ; Nov 2008 ; Partially Preserved ;;;
; G-CEAI ;Boeing 737-229(A); Y130 ; 27 Feb 2001 ; 24 Oct 2005 ;VH-OZU OzJet ;;;
; G-CEAJ ;Boeing 737-229(A); Y130 ; Oct 2005 ; 23 Oct 2006 ;VH-OZX OzJet ;;;
; G-FIGP ;Boeing 737-2E7(A); Y130 ; 11 Apr 2005 ; Mar 2006 ; Scrapped ;;;
; VP-BEP ;Boeing 737-222;; 18 Nov 1997 ;; Scrapped ;;;
; VP-BEP ;Boeing 737-222;; 13 Dec 1997 ;; Scrapped ;;;
; G-BDXC ;Boeing 747-236B;; 8 Mar 2002 ; 13 Aug 2002 ; Scrapped ;;;
; G-BDXE ;Boeing 747-236B;; Nov 2005 ; 16 Nov 2005 ; Scrapped ;;;
; G-BDXF ;Boeing 747-236B;; 9 Nov 2005 ; 28 Nov 2005 ; Scrapped ;;;
; G-BDXG ;Boeing 747-236B;; 7 May 2003 ; Jun 2004 ; Scrapped ;;;
; G-BDXH ;Boeing 747-236B;; 20 Jan 2002 ; 9 Mar 2004 ; Scrapped ;;;
; G-BDXJ ;Boeing 747-236B;; Mar 2004 ; 7 Dec 2004 ;G-BDXJ Air Atlanta Europe ;;;
; G-BDXO ;Boeing 747-236B;; 5 Dec 2003 ; 5 Dec 2005 ; Scrapped ;;;
; G-CCMA ;Boeing 747-267B;; 7 Mar 2004 ; 27 Feb 2006 ;N747VC WFBN Wells Fargo Bank Northwest ;;;
