;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-OHPE ;Airbus A310-222;; 8 Jun 1995 ; 27 Oct 1997 ;SU-ZCC Heliopolis Airlines ;lsd ;;
; EC-311 ;Airbus A310-304;; 4 Jun 1996 ; 26 Apr 1997 ;C-GRYV Royal Airlines ;lsd ;;
; EC-FXB ;Airbus A310-324;; 19 Aug 1994 ; Jun 1996 ;F-WQHN Unknown ;;;
; EC-GIL ;Airbus A310-304;; Nov 1996 ; 13 Dec 1997 ;N472GE GECAS ;lsd ;;
; VR-BCU ;Airbus A310-324;; 1 Jul 1996 ; Dec 1996 ;VR-BCU Aerocancun ;;;
; SU-RAA ;Airbus A320-231;; 25 Mar 1994 ; Jul 1994 ;SU-RAA Onur Air ;lsf Shorouk Air ;;
; D-ALLT ;McDonnell Douglas MD-82 (DC-9-82);; 1 Jul 1995 ; 1 Oct 1996 ;D-ALLT Aero Lloyd ;lsf Aero Lloyd ;;
; EC-FGQ ;McDonnell Douglas MD-82 (DC-9-82);; 5 Oct 1991 ; Jan 1993 ;N80UA United Aviation Services (UAS) ;lsd ;;
; EC-FMO ;McDonnell Douglas MD-82 (DC-9-82);; 20 Jul 1992 ; Nov 1992 ;N500TR FSBU First Security Bank of Utah ;;;
; EC-EIK ;McDonnell Douglas MD-83 (DC-9-83);; 16 Jun 1988 ; 9 Jun 1989 ;EC-289 Aviaco ;;;
; EC-EKM ;McDonnell Douglas MD-83 (DC-9-83);; 23 Sep 1988 ; 1 May 1989 ;EC-279 Lineas Aereas Canarias ;lsd ;;
; EC-EXX ;McDonnell Douglas MD-83 (DC-9-83);; 25 Aug 1990 ; 18 Nov 1993 ;EI-CBE Private Jet Expeditions ;lsd ;;
; EC-EZU ;McDonnell Douglas MD-83 (DC-9-83);; 20 Jan 1991 ; 15 Dec 1993 ;EI-BTV Private Jet Expeditions ;lsd ;;
; EC-FEB ;McDonnell Douglas MD-83 (DC-9-83);; 15 Jul 1991 ; 20 Nov 1993 ;EI-BTU Private Jet Expeditions ;lsd ;;
; EC-FMY ;McDonnell Douglas MD-83 (DC-9-83);; Jul 1992 ; Oct 1992 ;EI-CEK Private Jet Expeditions ;lsd ;;
; EC-FVB ;McDonnell Douglas MD-83 (DC-9-83);; Apr 1994 ; Dec 1996 ;F-WQFN Credit Agricole ;;;
; EC-FVC ;McDonnell Douglas MD-83 (DC-9-83);; Mar 1994 ; Dec 1996 ;F-WQFO Credit Agricole ;;;
; EC-FVX ;McDonnell Douglas MD-83 (DC-9-83);; 10 Jun 1994 ; 16 Mar 1996 ;EC-166 Spanair ;lsd ;;
; EC-GBY ;McDonnell Douglas MD-83 (DC-9-83);; 1 Jul 1995 ; 23 May 1996 ;EC-323 Centennial Airlines ;lsd ;;
; EI-CKM ;McDonnell Douglas MD-83 (DC-9-83);; 24 Jun 1994 ; 22 Dec 1994 ;D-ALLW Aero Lloyd ;lsd ;;
; N902PJ ;McDonnell Douglas MD-83 (DC-9-83);; 20 May 1994 ; 1 Nov 1994 ;EC-749 Centennial Airlines ;lsf Private Jet Expeditions ;;
; OH-LMU ;McDonnell Douglas MD-83 (DC-9-83);; 27 Jan 1994 ; 21 Mar 1994 ;OH-LMU Finnair ;lsf Finnair ;;
; EC-FXX ;McDonnell Douglas MD-87 (DC-9-87);; 12 Aug 1994 ; 17 Feb 1995 ;N751RA Reno Air ;lsd ;;
