;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VN-A602 ;Airbus A321-231; C16Y162 ; 20 Mar 2013 ;; 9.1 Years ;;;
; VN-A603 ;Airbus A321-231; C16Y168 ; 25 Mar 2013 ;lsd ; 9 Years ;;;
; VN-A604 ;Airbus A321-231; C16Y168 ; 17 Apr 2013 ;lsd ; 8.9 Years ;;;
; VN-A605 ;Airbus A321-231(WL); C16Y168 ; 15 Aug 2013 ;; 8.7 Years ;;;
; VN-A606 ;Airbus A321-231(WL); C16Y162 ; 12 Aug 2013 ;; 8.6 Years ;;;
; VN-A608 ;Airbus A321-231(WL); C16Y168 ; 23 Dec 2013 ;; 8.2 Years ;;;
; VN-A609 ;Airbus A321-231(WL); C16Y168 ; 14 Feb 2014 ; Parked ; 8.1 Years ;;;
; VN-A610 ;Airbus A321-231(WL); C16Y162 ; 4 Mar 2014 ;; 8.1 Years ;;;
; VN-A611 ;Airbus A321-231(WL); C16Y168 ; 12 Sep 2014 ;; 7.5 Years ;;;
; VN-A612 ;Airbus A321-231(WL); C16Y168 ; 11 Nov 2014 ;; 7.3 Years ;;;
; VN-A613 ;Airbus A321-231(WL); C8Y195 ; 26 Aug 2015 ;; 6.5 Years ;;;
; VN-A614 ;Airbus A321-231(WL); C8Y195 ; 12 Nov 2015 ;; 6.4 Years ;;;
; VN-A615 ;Airbus A321-231(WL); C8Y195 ; 9 Dec 2015 ;; 6.2 Years ;;;
; VN-A501 ;Airbus A321-272N; C8Y195 ; 28 Dec 2018 ;lsd ; 3.2 Years ;;;
; VN-A503 ;Airbus A321-272N; C8Y195 ; 24 May 2019 ; Parked, lsd ; 2.8 Years ;;;
; VN-A505 ;Airbus A321-272N; C8Y195 ; 13 Sep 2019 ; Parked, lsd ; 2.5 Years ;;;
; VN-A506 ;Airbus A321-272N; C8Y195 ; 7 Nov 2019 ;lsd ; 2.4 Years ;;;
;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;;
; VN-A507 ;Airbus A321-272N; C8Y195 ; 9 Oct 2019 ;lsd ; 2.4 Years ;;;
; VN-A508 ;Airbus A321-272N; C8Y195 ; 6 Dec 2019 ; Parked, lsd ; 2.3 Years ;;;
; VN-A509 ;Airbus A321-272N; C8Y195 ; 20 Jan 2020 ;lsd ; 2.1 Years ;;;
; VN-A510 ;Airbus A321-272N; C8Y195 ; 13 Dec 2019 ;lsd ; 2.2 Years ;;;
; VN-A511 ;Airbus A321-272N; C8Y195 ; 11 Dec 2019 ;lsd ; 2.3 Years ;;;
; VN-A512 ;Airbus A321-272N; C8Y195 ; 17 Dec 2019 ;lsd ; 2.2 Years ;;;
; VN-A616 ;Airbus A321-272N; C8Y195 ; 29 Apr 2019 ; Parked, lsd ; 2.9 Years ;;;
; VN-A617 ;Airbus A321-272N; C8Y195 ; 14 Nov 2018 ;lsd ; 3.3 Years ;;;
; VN-A618 ;Airbus A321-272N; C8Y195 ; 23 Nov 2018 ;lsd ; 3.3 Years ;;;
; VN-A619 ;Airbus A321-272N; C8Y195 ; 25 Jan 2019 ;lsd ; 3.1 Years ;;;
; VN-A620 ;Airbus A321-272N; C8Y195 ; 21 May 2019 ;lsd ; 3.1 Years ;;;
; VN-A621 ;Airbus A321-272N; C8Y195 ; 5 Feb 2019 ;lsd ; 3.1 Years ;;;
; VN-A622 ;Airbus A321-272N; C8Y195 ; 30 Apr 2019 ;lsd ; 3 Years ;;;
; VN-A623 ;Airbus A321-272N; C8Y195 ; 26 Apr 2019 ;lsd ; 3.1 Years ;;;
; VN-A624 ;Airbus A321-272N; C8Y195 ; 25 Apr 2019 ; Parked, lsd ; 3 Years ;;;
; VN-A625 ;Airbus A321-272N; C8Y195 ; 26 Jul 2019 ; Parked, lsd ; 2.6 Years ;;;
; VN-A886 ;Airbus A350-941; C29W45Y231 ; 29 Jun 2015 ;lsd ; 6.7 Years ;;;
; VN-A887 ;Airbus A350-941; C29W45Y231 ; 18 Sep 2015 ; Parked, lsd ; 6.6 Years ;;;
; VN-A888 ;Airbus A350-941; C29W45Y231 ; 19 Oct 2015 ;lsd ; 6.5 Years ;;;
; VN-A889 ;Airbus A350-941; C29W45Y231 ; 1 Dec 2015 ; Parked, lsd ; 6.3 Years ;;;
; VN-A890 ;Airbus A350-941; C29W36Y240 ; 29 Oct 2016 ;lsd ; 5.4 Years ;;;
; VN-A891 ;Airbus A350-941; C29W36Y240 ; 28 Dec 2016 ; Parked, lsd ; 5.2 Years ;;;
; VN-A892 ;Airbus A350-941; C29W36Y240 ; 15 Mar 2017 ; Parked, lsd ; 5 Years ;;;
; VN-A893 ;Airbus A350-941; C29W36Y240 ; 18 Aug 2017 ;lsd ; 4.6 Years ;;;
; VN-A894 ;Airbus A350-941; C29W36Y240 ; 3 Nov 2017 ;lsd ; 4.4 Years ;;;
; VN-A895 ;Airbus A350-941; C29W36Y240 ; 29 Dec 2017 ; Parked, lsd ; 4.2 Years ;;;
; VN-A896 ;Airbus A350-941; C29W36Y240 ; 26 Mar 2018 ;lsd ; 4 Years ;;;
; VN-A897 ;Airbus A350-941; C29W36Y240 ; 11 Apr 2018 ;lsd, SkyTeam cs ; 4 Years ;;;
; VN-A898 ;Airbus A350-941; C29W36Y240 ; 28 Feb 2019 ; Parked, lsd ; 3.1 Years ;;;
; VN-A899 ;Airbus A350-941; C29W36Y240 ; 16 May 2019 ;lsd ; 3 Years ;;;
; VN-B220 ;ATR 72-500 (72-212A); Y68 ; Jan 2021 ;; 12.4 Years ;;;
; VN-B237 ;ATR 72-500 (72-212A); Y68 ; 15 Sep 2010 ;opby VASCO - Vietnam Air Services Company ; 11.5 Years ;;;
; VN-A872 ;Boeing 787-10 Dreamliner; C24Y343 ; 30 Aug 2019 ;lsd ; 2.5 Years ;;;
; VN-A873 ;Boeing 787-10 Dreamliner; C24Y343 ; 17 Oct 2019 ;lsd, "100th Aircraft" sticker ; 2.4 Years ;;;
; VN-A874 ;Boeing 787-10 Dreamliner; C24Y343 ; 10 Mar 2020 ;lsd ; 2 Years ;;;
; VN-A875 ;Boeing 787-10 Dreamliner; C24Y343 ; On Order ;lsd ; 1.5 Years ;;;
; VN-A876 ;Boeing 787-10 Dreamliner; C24Y343 ; On Order ;lsd ; 1 Years ;;;
; VN-A877 ;Boeing 787-10 Dreamliner; C24Y343 ; On Order ;lsd ; 0.9 Years ;;;
; VN-A878 ;Boeing 787-10 Dreamliner; C24Y343 ; On Order ;lsd ; 0.5 Years ;;;
; VN-A879 ;Boeing 787-10 Dreamliner; C24Y343 ; 14 Aug 2019 ;lsd ; 2.6 Years ;;;
; VN-A861 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 30 Jul 2015 ;; 6.8 Years ;;;
; VN-A862 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 7 Aug 2015 ;; 6.6 Years ;;;
; VN-A863 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 31 Aug 2015 ;; 6.5 Years ;;;
; VN-A864 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 30 Oct 2015 ;; 6.4 Years ;;;
; VN-A865 ;Boeing 787-9 Dreamliner; C28Y283 ; 22 Dec 2015 ;lsd ; 6.3 Years ;;;
; VN-A866 ;Boeing 787-9 Dreamliner; C28Y283 ; 20 Jan 2016 ;lsd ; 6.2 Years ;;;
; VN-A867 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 22 Apr 2016 ; Parked ; 5.9 Years ;;;
; VN-A868 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 3 Oct 2016 ;; 5.6 Years ;;;
; VN-A869 ;Boeing 787-9 Dreamliner; C28Y283 ; 13 Oct 2016 ;lsd ; 5.4 Years ;;;
; VN-A870 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 22 Nov 2016 ;; 5.3 Years ;;;
; VN-A871 ;Boeing 787-9 Dreamliner; C28W35Y211 ; 4 May 2017 ;lsd ; 4.9 Years ;;;
