;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EI-BYO ;ATR 42-300;; 20 Dec 2002 ; 12 Feb 2014 ;EI-BYO Aer Lingus Regional ;St. Ida / Ída, lsd ;;
; EI-CBK ;ATR 42-300; Y48 ; 16 Jan 2001 ; 5 Jun 2014 ;EI-CBK Aer Lingus Regional ;Granuaile / Fair Lady, lsd ;;
; EI-CPT ;ATR 42-300;; 27 Apr 2001 ; 4 Apr 2014 ;EI-CPT Aer Lingus Regional ;lsd ;;
; EI-CVR ;ATR 42-300; Y50 ; 17 Jan 2001 ; 6 Oct 2010 ; Scrapped ;Muire, lsd ;;
; EI-CVS ;ATR 42-300; Y50 ; 16 Mar 2001 ; 15 Nov 2007 ;SX-BPA Olympic Airlines ;;;
; EI-EHH ;ATR 42-300; Y48 ; 22 Dec 2009 ; 5 Jun 2014 ;EI-EHH Aer Lingus Regional ;;;
; EI-FAS ;ATR 72-600 (72-212A); Y72 ; 3 May 2013 ; 5 Jun 2014 ;EI-FAS Aer Lingus Regional ;;;
; EI-FAT ;ATR 72-600 (72-212A); Y72 ; 25 Jul 2013 ; 5 Jun 2014 ;EI-FAT Aer Lingus Regional ;;;
; EI-FAU ;ATR 72-600 (72-212A); Y72 ; 26 Jul 2013 ; 5 Jun 2014 ;EI-FAU Aer Lingus Regional ;;;
; EI-FAV ;ATR 72-600 (72-212A); Y72 ; 12 Sep 2013 ; 5 Jun 2014 ;EI-FAV Aer Lingus Regional ;;;
; EI-FAW ;ATR 72-600 (72-212A); Y72 ; 26 Nov 2013 ; 5 Jun 2014 ;EI-FAW Aer Lingus Regional ;;;
; EI-FAX ;ATR 72-600 (72-212A); Y72 ; 30 Dec 2013 ; 5 Jun 2014 ;EI-FAX Aer Lingus Regional ;;;
; EI-FCY ;ATR 72-600 (72-212A); Y72 ; 4 Apr 2014 ; 5 Jun 2014 ;EI-FCY Aer Lingus Regional ;;;
; EI-REA ;ATR 72-202; Y66 ; 30 May 2002 ; 20 Apr 2009 ;CN-COA Royal Air Maroc Express ;lsd ;;
; EI-REB ;ATR 72-202; Y66 ; 17 May 2002 ; 2 Mar 2009 ;CN-COC Royal Air Maroc Express ;lsd ;;
; EI-RED ;ATR 72-202; Y66 ; 5 Jun 2003 ; 11 May 2008 ;F-WAGR TAT Leasing ;lsd ;;
; EI-REE ;ATR 72-202; Y66 ; 10 Dec 2003 ; 21 Dec 2007 ;PK-YRX Trigana Air Service ;lsd ;;
; EI-REF ;ATR 72-202; Y66 ; 23 Jun 2004 ; 8 Jul 2008 ;F-WQAL ATRiam Capital ;lsd ;;
; EI-REG ;ATR 72-202;; 29 Apr 2005 ; 11 Dec 2008 ;OM-VRB Danube Wings ;;;
; EI-REH ;ATR 72-201; Y66 ; 14 Feb 2006 ; 5 Jun 2014 ;EI-REH Aer Lingus Regional ;;;
; EI-REI ;ATR 72-201; Y66 ; 18 Nov 2005 ; 5 Jun 2014 ;EI-REI Aer Lingus Regional ;lsd ;;
; EI-REJ ;ATR 72-201;; 9 May 2008 ; 14 Jul 2009 ;EI-REJ Air Contractors ;;;
; EI-REL ;ATR 72-500 (72-212A); Y72 ; Aug 2008 ; 5 Jun 2014 ;EI-REL Aer Lingus Regional ;lsd ;;
; EI-REM ;ATR 72-500 (72-212A); Y72 ; 25 Oct 2007 ; 5 Jun 2014 ;EI-REM Aer Lingus Regional ;lsd ;;
; EI-REN ;ATR 72-500 (72-212A);; 12 Mar 2008 ; 26 Nov 2008 ;SE-MDA Golden Air ;;;
; EI-REO ;ATR 72-500 (72-212A); Y72 ; 12 Aug 2008 ; 21 Oct 2013 ;EI-REO Aer Lingus Regional ;;;
; EI-REP ;ATR 72-500 (72-212A); Y72 ; 12 Aug 2008 ; 16 Jul 2013 ;EI-REP Aer Lingus Regional ;;;
; EI-RER ;ATR 72-500 (72-212A);; 10 Dec 2008 ; 11 Dec 2008 ;SE-MDB Golden Air ;;;
; EI-SLL ;ATR 72-212; Y66 ; 26 Apr 2010 ; 25 Apr 2013 ;EI-SLL Aer Lingus Regional ;Aoife / Radiant Beauty, lsf Air Contractors ;;
; EI-SLN ;ATR 72-212; Y66 ; 18 Dec 2010 ; 29 Oct 2013 ;EI-SLN Aer Lingus Regional ;Saoirse / Freedom, lsf Air Contractors ;;
; EI-CNQ ;British Aerospace 146-200A; Y100 ; 19 May 2008 ; 25 Oct 2008 ;N66LN Aerospace Trust Management ;opby Nex Aviation ;;
; G-TBIC ;British Aerospace 146-200A; Y100 ; 2 Jun 2008 ; 2 Sep 2008 ;G-TBIC CASCO ;opby Nex Aviation ;;
; G-BWIR ;Dornier 328-110; CY31 ; Feb 2011 ; 1 Aug 2011 ;G-BWIR Suckling Airways ;opby Scot Airways ;;
; G-BWWT ;Dornier 328-110; CY31 ; Feb 2011 ; 26 Mar 2011 ;G-BWWT Scot Airways ;opby Scot Airways ;;
; G-CCGS ;Dornier 328-110; Y31 ; Oct 2010 ; 5 May 2011 ;G-CCGS Scot Airways ;lsf Scot Airways ;;
