;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-6412 ;Airbus A319-133; Y144 ; 3 Aug 2010 ;; 11.6 Years ;;
; B-6413 ;Airbus A319-133; Y144 ; 30 Sep 2010 ;; 11.4 Years ;;
; B-6420 ;Airbus A319-133; Y144 ; 30 Apr 2012 ;lsd ; 9.9 Years ;;
; B-6421 ;Airbus A319-132; Y144 ; 27 Mar 2012 ;lsd ; 10.1 Years ;;
; B-1629 ;Airbus A320-232(WL); Y180 ; 22 Dec 2014 ; Parked, lsd ; 7.5 Years ;;
; B-1817 ;Airbus A320-214(WL); Y180 ; 18 Dec 2013 ;; 8.2 Years ;;
; B-1897 ;Airbus A320-232(WL); Y180 ; 23 Jun 2014 ; Parked, lsd, U-FLY Alliance cs ; 7.9 Years ;;
; B-1898 ;Airbus A320-232(WL); Y180 ; 6 Jun 2014 ;lsd ; 7.8 Years ;;
; B-6743 ;Airbus A320-232; Y180 ; 28 Jan 2011 ;lsd ; 11.1 Years ;;
; B-6763 ;Airbus A320-232; Y180 ; 28 Apr 2011 ;lsd ; 11.1 Years ;;
; B-6765 ;Airbus A320-232; Y180 ; 26 Apr 2011 ;lsd ; 10.9 Years ;;
; B-6790 ;Airbus A320-232; Y180 ; 10 May 2011 ;lsd ; 10.9 Years ;;
; B-6811 ;Airbus A320-232; Y180 ; 8 Jul 2011 ;lsd ; 10.7 Years ;;
; B-8102 ;Airbus A320-214; Y180 ; 23 Jun 2015 ;lsd ; 9.6 Years ;;
; B-8110 ;Airbus A320-214; Y180 ; 6 Aug 2015 ;lsd ; 12 Years ;;
; B-8249 ;Airbus A320-214(WL); Y186 ; 28 Dec 2015 ;lsd ; 6.2 Years ;;
; B-8286 ;Airbus A320-214(WL); Y186 ; 4 Feb 2016 ;lsd ; 6.1 Years ;;
; B-8421 ;Airbus A320-214(WL); Y186 ; 11 Apr 2016 ;lsd ; 5.9 Years ;;
; B-8422 ;Airbus A320-214(WL); Y186 ; 18 Apr 2016 ;lsd ; 5.9 Years ;;
; B-8642 ;Airbus A320-214(WL); Y186 ; 27 Sep 2016 ;lsd ; 5.5 Years ;;
; B-8643 ;Airbus A320-214(WL); Y180 ; 10 Jun 2016 ;lsd ; 7 Years ;;
; B-8845 ;Airbus A320-214(WL); Y186 ; 29 Dec 2016 ;lsd ; 5.2 Years ;;
; B-8846 ;Airbus A320-214(WL); Y186 ; 28 Nov 2016 ;lsd ; 5.3 Years ;;
; B-8892 ;Airbus A320-214(WL); Y186 ; 14 Nov 2017 ;lsd ; 5.2 Years ;;
; B-8893 ;Airbus A320-214(WL); Y186 ; 7 Nov 2017 ;lsd ; 4.8 Years ;;
; B-9949 ;Airbus A320-214(WL); Y180 ; 28 Jun 2013 ;lsd, Pand-Auto cs ; 8.8 Years ;;
; B-9969 ;Airbus A320-232(WL); Y180 ; 3 Jun 2014 ;lsd ; 8 Years ;;
; B-9981 ;Airbus A320-214(WL); Y180 ; 25 Nov 2013 ;lsd ; 8.3 Years ;;
; B-9982 ;Airbus A320-214(WL); Y180 ; 25 Oct 2013 ;lsd, Happy Valley cs ; 8.4 Years ;;
; B-302F ;Airbus A320-271N; Y186 ; 27 Dec 2018 ;lsd ; 3.2 Years ;;
; B-306T ;Airbus A320-271N; Y186 ; 9 Apr 2019 ; Parked, lsd ; 3.1 Years ;;
; B-306U ;Airbus A320-271N; Y186 ; 26 Apr 2019 ;lsd ; 2.9 Years ;;
; B-306V ;Airbus A320-271N; Y186 ; 27 Mar 2019 ;lsd ; 3.1 Years ;;
; B-306W ;Airbus A320-271N; Y186 ; 29 Mar 2019 ;lsd ; 3.1 Years ;;
; B-8867 ;Airbus A320-271N; Y186 ; 21 Dec 2017 ;lsd ; 4.2 Years ;;
; B-321R ;Airbus A321-211(WL);; 30 Dec 2020 ;lsd ; 5.4 Years ;;
; B-321S ;Airbus A321-211(WL);; 14 Jan 2021 ;lsd ; 5.4 Years ;;
; B-321T ;Airbus A321-211(WL);; 30 Dec 2020 ;lsd ; 5.4 Years ;;
