;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N740PA ;Boeing 757-2G5;; 1 Oct 2006 ; 13 Nov 2008 ;F-GTIQ Eagle Aviation France ;lsf ETS - East Trust Sub ;;
; N741PA ;Boeing 757-230;; Sep 2008 ; 1 Dec 2008 ;N741PA Pegasus Aviation ;lsd ;;
; N742PA ;Boeing 757-21B;; 12 Jul 2007 ; 20 Dec 2008 ;YV288T SBA Airlines ;lsd ;;
