;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LZ-AOA ;Airbus A319-112;; 27 Apr 2010 ; 1 Oct 2011 ;LZ-AOA Balkan Holidays Air (BH Air) ;lsf Balkan Holidays Air (BH Air) ;;
; V5-ANK ;Airbus A319-112; C16Y96 ; 1 Oct 2011 ; 9 Feb 2020 ; Stored ;lsd ;;
; V5-ANL ;Airbus A319-112; C16Y96 ; 16 Sep 2011 ; 30 Sep 2019 ; Stored ;lsd ;;
; V5-ANM ;Airbus A319-112; C16Y96 ; 6 Mar 2013 ; 30 May 2020 ; Stored ;;;
; V5-ANN ;Airbus A319-112; C16Y96 ; 28 Dec 2012 ; 21 May 2020 ; Stored ;;;
; V5-ANO ;Airbus A330-243; C30Y214 ; 25 Sep 2013 ; 14 Mar 2020 ;D-AAAQ Castlelake ;lsd ;;
; V5-ANP ;Airbus A330-243; C30Y214 ; 22 Nov 2013 ; 4 Jun 2020 ;D-AAAS Castlelake ;lsd ;;
; V5-NME ;Airbus A340-311; C44Y234 ; 20 Nov 2005 ; 14 Mar 2014 ; Scrapped ;lsd ;;
; V5-NMF ;Airbus A340-311; C44Y234 ; 6 Sep 2006 ; 22 Nov 2013 ; Scrapped ;lsd ;;
; 5H-MRK ;Boeing 737-2R8C(A); F12Y94/Cargo ; 1 Apr 1999 ; 1 Jun 1999 ;5H-MRK Air Tanzania ;lsf Air Tanzania ;;
; V5-ANA ;Boeing 737-25A(A);; 24 May 1991 ; 7 Nov 2006 ;ZS-ANA Safair ;lsf Safair ;;
; V5-ANB ;Boeing 737-2L9(A);; May 2003 ; Nov 2006 ; Scrapped ;lsf Safair ;;
; V5-AND ;Boeing 737-236(A); C20Y87 ; 2 May 2004 ; 3 Apr 2008 ;ZS-SIT Safair ;lsf Safair ;;
; V5-ANE ;Boeing 737-236(A); C20Y87 ; 22 Jun 2006 ; 8 Apr 2008 ;ZS-SIR Safair ;lsf Safair ;;
; ZS-SGU ;Boeing 737-2V5(A);; 27 Oct 2009 ; 26 Mar 2010 ;ZS-GCU Safair ;lsf Safair ;;
; ZS-SIA ;Boeing 737-244(A);; 15 Oct 1991 ; Aug 1992 ;ZS-SIA South African Airways ;Ondekaremba, lsf South African Airways ;;
; ZS-SKW ;Boeing 737-219(A);; Jun 2010 ; Jan 2012 ;ZS-SKW Star Air Cargo ;lsf Star Air Cargo ;;
; ZS-SMD ;Boeing 737-219(A);; 2010 ; 2012 ;ZS-SMD LAM - Linhas Aéreas de Moçambique ;lsf Star Air Cargo ;;
; V5-NDI ;Boeing 737-528; C20Y88 ; 24 Oct 2007 ; Jan 2013 ; Scrapped ;lsf Capex Leasing ;;
; V5-TNP ;Boeing 737-528; C20Y88 ; 2 Nov 2007 ; 28 Mar 2013 ; Scrapped ;lsf Capex Leasing ;;
; D-AXLF ;Boeing 737-8Q8(WL); Y189 ; 19 Nov 2009 ; 30 Apr 2010 ;D-AXLF XL Airways Germany ;lsf XL Airways Germany ;;
; V5-TST ;Boeing 747-344;; 14 Jun 2004 ; 25 Aug 2004 ;ZS-SAU South African Airways ;lsf South African Airways ;;
; V5-NMA ;Boeing 747-48E(M); F16C32Y236/Cargo ; 21 Oct 1999 ; 28 Sep 2004 ;A6-UAE Abu Dhabi Amiri Flight ;Welwitschia ;;
; V5-SPE ;Boeing 747SP-44;; 25 Mar 1993 ; 22 May 1993 ;ZS-SPE South African Airways ;lsf South African Airways ;;
; V5-SPF ;Boeing 747SP-44;; 15 Oct 1991 ; 30 Apr 1998 ;ZS-SPF South African Airways ;Etosha, lsf South African Airways ;;
; ZS-SPB ;Boeing 747SP-44;; 11 Jul 1996 ; Nov 1996 ;ZS-SPB South African Airways ;lsf South African Airways ;;
; ZS-SPC ;Boeing 747SP-44;; May 1999 ; Oct 1999 ;ZS-SPC South African Airways ;lsf South African Airways ;;
; V5-NMB ;Boeing 767-33AER;; 27 Mar 1998 ; 21 Dec 1999 ;VH-NOE Avianca ;lsf ChallengAir ;;
; ZS-NMG ;De Havilland Canada DHC-8-314 Dash 8; Y50 ; 10 May 1996 ; 20 Nov 1997 ;C-GBQZ Bombardier Capital ;lsf South African Express Airways ;;
; V5-ANF ;Embraer ERJ-135ER; Y37 ; 9 Feb 2011 ; 11 Feb 2021 ; Stored ;lsf Westair Aviation ;;
; V5-ANG ;Embraer ERJ-135ER; Y37 ; 8 Apr 2011 ; Nov 2020 ; Stored ;lsf Westair Aviation ;;
; V5-ANH ;Embraer ERJ-135ER; Y37 ; 5 Jun 2011 ; 11 Feb 2021 ; Stored ;lsf Westair Aviation ;;
; V5-ANI ;Embraer ERJ-135ER; Y37 ; 13 May 2012 ; Jun 2018 ; Stored ;lsf Westair Aviation ;;
; V5-NMC ;McDonnell Douglas MD-11; C12Y286 ; 1 Sep 2004 ; 30 Nov 2005 ;N283UP United Parcel Service (UPS) ;lsd ;;
; V5-NMD ;McDonnell Douglas MD-11; C12Y286 ; 3 May 2005 ; 15 Aug 2006 ;N286UP United Parcel Service (UPS) ;;;
