;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LY-AQU ;Boeing 737-322(WL);; 29 May 2007 ; 17 Jan 2008 ;LY-AQU FlyLAL Charters ;lsf Q-Aviation ;;
; LY-AQV ;Boeing 737-35B;; 6 Jun 2007 ; 23 Nov 2008 ;LY-AQV Jet Time ;lsd ;;
; LY-AQX ;Boeing 737-322;; 16 Nov 2007 ; 17 Jan 2009 ;LY-AQX FlyLAL Charters ;lsf Q-Aviation ;;
; LY-AGQ ;Boeing 737-524; CY124 ; 20 Sep 2005 ; 23 Apr 2008 ;EW-253PA Belavia ;lsd ;;
; LY-AGZ ;Boeing 737-524; CY124 ; 20 Sep 2005 ; 18 Feb 2008 ;EW-252PA Belavia ;lsd ;;
; LY-AWD ;Boeing 737-522; CY124 ; 15 Oct 2007 ; 14 Sep 2008 ;LY-AWD SCAT Airlines ;lsf Q-Aviation ;;
; LY-AWE ;Boeing 737-522; CY124 ; 20 May 2008 ; Nov 2008 ;LY-AWE SCAT Airlines ;;;
; LY-AWF ;Boeing 737-522; CY124 ; 8 May 2008 ; 23 Feb 2009 ;LY-AWF SkyEurope Airlines ;;;
; LY-AWG ;Boeing 737-522; CY124 ; 4 Jun 2008 ; 17 Jan 2009 ;LY-AWG SkyEurope Airlines ;;;
; LY-AZW ;Boeing 737-5Q8; CY124 ; 15 Apr 2007 ; 17 Jan 2009 ;EI-EDW ILFC ;;;
; LY-AZY ;Boeing 737-548; CY124 ; 20 Sep 2005 ; 17 Jan 2009 ;EI-CDS Triton Aviation Finance ;lsd ;;
; LY-SBC ;Saab 2000; CY50 ; 20 Sep 2005 ; Dec 2008 ;SE-025 Swedish Aircraft Holdings ;Suvalkietis, lsf Saab Aircraft Credit AB ;;
; LY-SBD ;Saab 2000; CY50 ; 20 Sep 2005 ; 11 Dec 2008 ;SE-023 Swedish Aircraft Holdings ;Dzukas, lsf Saab Aircraft Credit AB ;;
; LY-SBK ;Saab 2000; Y50 ; 22 Dec 2005 ; 9 Jan 2009 ;SE-LOM Golden Air ;lsd ;;
; LY-SBQ ;Saab 2000; Y50 ; 3 Apr 2006 ; 17 Jan 2009 ;SE-LXH Golden Air ;;;
; LY-SBW ;Saab 2000; CY50 ; 24 May 2006 ; 3 Jan 2007 ;SE-045 Saab Aircraft ;lsf Saab Aircraft ;;
; LY-SBY ;Saab 2000; CY50 ; 29 Jun 2007 ; 15 Jan 2008 ;SE-LSC Swedish Aircraft Holdings ;;;
