;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N950JW ;Douglas DC-8-63PF;; 11 Nov 1983 ; 1 Jul 1984 ;N950JW National Airlines ;Maro, lsd ;;
; OY-KTE ;Douglas DC-8-62CF; Y189 ; 23 Jan 1983 ; 10 Dec 1983 ;OY-KTE Northeastern International Airways ;Maro, lsf SAS Scandinavian Airlines ;;
; SE-DBI ;Douglas DC-8-62CF;; 2 Mar 1982 ; 9 May 1984 ;SE-DBI Thai Airways International ;Valerie, lsf SAS Scandinavian Airlines ;;
; SE-DDU ;Douglas DC-8-62; Y189 ; 16 Jun 1982 ; 23 Jan 1983 ;SE-DDU SAS Scandinavian Airlines ;Maro, lsf SAS Scandinavian Airlines ;;
