;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LZ-AOA ;Airbus A319-112;; 31 Mar 2012 ; 28 Mar 2013 ;LZ-AOA Balkan Holidays Air (BH Air) ;lsf Balkan Holidays Air (BH Air) ;;
; SX-BHN ;Airbus A319-112; Y144 ; 6 Dec 2017 ; 14 Mar 2018 ;SX-BHN Olympus Airways ;lsf Olympus Airways ;;
; LZ-BHF ;Airbus A320-214;; 24 Nov 2011 ; 23 Nov 2013 ;LZ-BHF Balkan Holidays Air (BH Air) ;lsf Balkan Holidays Air (BH Air) ;;
; TS-INA ;Airbus A320-214;; 13 Jul 2011 ; 16 Jul 2012 ;TS-INA Nouvelair Tunisie ;lsf Nouvelair Tunisie ;;
; UR-CME ;Airbus A320-212;; 30 Sep 2014 ; 24 Feb 2015 ;UR-CME Sudan Airways ;lsf YanAir ;;
; UR-COJ ;Airbus A321-112; Y220 ; 27 May 2017 ; 26 Sep 2017 ;UR-COJ YanAir ;lsf YanAir ;;
; EY-539 ;Boeing 737-3B7;; 2014 ; 1 Nov 2014 ; Stored ;lsf East Air ;;
; UR-CNF ;Boeing 737-3Z0;; 5 Mar 2021 ; 3 Jun 2021 ;UR-CNF YanAir ;lsf YanAir ;;
; TC-OGT ;Boeing 757-256;; Mar 2007 ; 18 Aug 2007 ;TC-OGT Atlasjet ;lsf Atlasjet ;;
; E3-AAQ ;Boeing 767-238ER;; 9 Jun 2004 ; 2013 ; Stored ;;;
; E3-AAO ;Boeing 767-366ER;; 11 Apr 2003 ; 20 Dec 2005 ;N73730 WFBN Wells Fargo Bank Northwest ;lsd ;;
; OE-LMH ;McDonnell Douglas MD-83 (DC-9-83); Y161 ; 9 Feb 2006 ; 26 Mar 2006 ;OE-LMH FlyMe ;lsf MAP Jet ;;
; TC-AKN ;McDonnell Douglas MD-83 (DC-9-83);; Oct 2007 ; Feb 2008 ;TC-AKN Ankair ;lsf World Focus Airways ;;
