;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; ZA-BEL ;Airbus A319-132; CY132 ; 22 Mar 2019 ;lsf Turkish Airlines ; Lasgushi ; 14.8 Years ;;
; ZA-BBC ;Airbus A320-232;; 8 Sep 2021 ;lsf Turkish Airlines ; Naimi ; 13.6 Years ;;
