;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; HL7213 ;Boeing 737-86N(WL);; 18 Sep 2017 ;lsd ; 12.5 Years ;;
; HL8019 ;Boeing 737-86N(WL); Y186 ; 27 Jun 2014 ;lsd ; 15.8 Years ;;
; HL8020 ;Boeing 737-86N(WL); Y189 ; 1 Dec 2014 ;lsd ; 15.2 Years ;;
; HL8031 ;Boeing 737-8GJ(WL); Y189 ; 12 Feb 2015 ;lsd ; 11.2 Years ;;
; HL8032 ;Boeing 737-8GJ(WL); Y189 ; 31 Mar 2015 ;lsd ; 12 Years ;;
; HL8034 ;Boeing 737-8HX(WL); Y189 ; 10 Apr 2015 ;lsd ; 10.4 Years ;;
; HL8051 ;Boeing 737-8AS(WL); Y189 ; 15 Dec 2015 ;lsd, TVXQ Refresh cs ; 13.9 Years ;;
; HL8061 ;Boeing 737-8AS(WL); Y189 ; 12 Feb 2016 ;lsd ; 13.5 Years ;;
; HL8062 ;Boeing 737-8AS(WL); Y189 ; 4 Apr 2016 ;lsd ; 13.2 Years ;;
; HL8063 ;Boeing 737-8AS(WL); Y189 ; 18 Apr 2016 ; Parked, lsd ; 13.1 Years ;;
; HL8064 ;Boeing 737-8AS(WL); Y189 ; 4 Jul 2016 ;lsd ; 12.9 Years ;;
; HL8087 ;Boeing 737-8AS(WL); Y189 ; 10 Dec 2016 ;lsd, Happy Birthday Jimin cs ; 12.4 Years ;;
; HL8088 ;Boeing 737-8AS(WL); Y189 ; 3 Feb 2017 ;lsd ; 12.5 Years ;;
; HL8089 ;Boeing 737-8AS(WL); Y189 ; 22 Apr 2017 ;lsd ; 12.5 Years ;;
; HL8090 ;Boeing 737-8AS(WL); Y189 ; 24 Mar 2017 ;lsd ; 12.6 Years ;;
; HL8234 ;Boeing 737-86Q(WL); Y189 ; 19 Nov 2010 ;lsd ; 19.3 Years ;;
; HL8260 ;Boeing 737-8BK(WL); Y189 ; 15 Mar 2012 ;lsd ; 19.9 Years ;;
; HL8261 ;Boeing 737-8BK(WL); Y189 ; 17 Sep 2012 ;lsd ; 19.6 Years ;;
; HL8295 ;Boeing 737-8Q8(WL); Y189 ; 6 Feb 2014 ; Parked TNA, lsd ; 16.1 Years ;;
; HL8296 ;Boeing 737-8Q8(WL); Y189 ; 4 Apr 2014 ; Parked ; 16 Years ;;
; HL8297 ;Boeing 737-83N(WL); Y189 ; 14 Mar 2014 ;; 17.8 Years ;;
; HL8301 ;Boeing 737-8BK(WL); Y189 ; 18 Dec 2017 ;lsd ; 14.8 Years ;;
; HL8302 ;Boeing 737-8FH(WL); Y189 ; 4 May 2018 ;lsd ; 16.9 Years ;;
; HL8303 ;Boeing 737-8FH(WL); Y189 ; 11 Apr 2018 ;lsd ; 16.7 Years ;;
; HL8304 ;Boeing 737-8JP(WL); Y189 ; 26 Feb 2018 ;lsd ; 12 Years ;;
; HL8305 ;Boeing 737-8JP(WL); Y189 ; 30 Jul 2018 ;lsd ; 11.6 Years ;;
; HL8316 ;Boeing 737-8LC(WL); Y189 ; 17 Jul 2018 ;; 3.6 Years ;;
; HL8317 ;Boeing 737-8LC(WL); Y189 ; 21 Aug 2018 ; Parked ; 3.5 Years ;;
; HL8318 ;Boeing 737-8LC(WL); Y189 ; 16 Oct 2018 ;; 3.4 Years ;;
; HL8321 ;Boeing 737-8K5(WL); Y189 ; 21 Dec 2018 ;lsd ; 15.1 Years ;;
; HL8322 ;Boeing 737-8K5(WL); Y189 ; 15 Feb 2019 ;lsd ; 15.1 Years ;;
; HL8331 ;Boeing 737-8JP(WL); Y189 ; 6 Nov 2018 ; Parked ; 10.4 Years ;;
; HL8332 ;Boeing 737-8JP(WL);; 29 Jan 2019 ; Parked ; 10.2 Years ;;
; HL8333 ;Boeing 737-8JP(WL); Y189 ; 16 Apr 2019 ;; 9.8 Years ;;
; HL8334 ;Boeing 737-8JP(WL); Y189 ; 4 May 2019 ;; 9.7 Years ;;
; HL8335 ;Boeing 737-8JP(WL); Y189 ; 1 Jun 2019 ; Parked ; 9.7 Years ;;
; HL8336 ;Boeing 737-8JP(WL); Y189 ; 10 Sep 2019 ; Parked, lsd ; 9.5 Years ;;
; HL8337 ;Boeing 737-82R(WL); Y189 ; 6 Jun 2019 ;lsd ; 10.9 Years ;;
; HL8339 ;Boeing 737-82R(WL); Y189 ; 25 Jul 2019 ;lsd ; 10.8 Years ;;
