;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; C-FDCA ;Airbus A320-211; Y159 ; 21 May 2002 ; 30 Sep 2003 ;C-FDCA Air Canada Jetz ;lsd ;;
; C-FLSF ;Airbus A320-211; Y159 ; 1 Nov 2001 ; 30 Sep 2003 ;C-FLSF Air Canada ;406, lsf Air Canada ;;
; C-FLSU ;Airbus A320-211; Y159 ; Jun 2002 ; 30 Sep 2003 ;C-FLSU Air Canada ;411, lsf Air Canada ;;
; C-FMEQ ;Airbus A320-211;; 1 Nov 2001 ; 30 Sep 2003 ;C-FMEQ Air Canada ;409 ;;
; C-FMES ;Airbus A320-211;; 1 Nov 2001 ; 30 Sep 2003 ;C-FMES Air Canada ;410, lsf Air Canada ;;
; C-FNVU ;Airbus A320-211; Y159 ; 1 Nov 2001 ; 30 Sep 2003 ;C-FNVU Air Canada ;415, lsd ;;
; C-FNVV ;Airbus A320-211; Y159 ; 1 Nov 2001 ; 30 Sep 2003 ;C-FNVV Air Canada ;416, lsf Air Canada ;;
; C-FPWD ;Airbus A320-211; Y159 ; 14 Feb 2002 ; 30 Sep 2003 ;C-FPWD Air Canada Jetz ;lsd ;;
; C-FPWE ;Airbus A320-211;; 1 Nov 2001 ; 29 Jan 2004 ;C-FPWE Air Canada Jetz ;lsd ;;
; C-GJUL ;Airbus A320-212; Y159 ; 7 Aug 2002 ; 19 Nov 2002 ;N265AV USA 3000 ;lsd ;;
; C-GPWG ;Airbus A320-211; Y159 ; 1 Nov 2001 ; 30 Sep 2003 ;C-GPWG Air Canada ;401, lsd ;;
; C-GQCA ;Airbus A320-211;; 5 Feb 2002 ; 23 Oct 2003 ;C-GQCA Air Canada Jetz ;403 ;;
; C-FHCP ;Boeing 737-2T5(A);; 20 Apr 2002 ; 10 Sep 2002 ;C-FHCP Zip ;529 ;;
; C-GCPN ;Boeing 737-217(A); Y117 ; Jun 2002 ; 21 Sep 2002 ;C-GCPN Zip ;509 ;;
; C-GCPO ;Boeing 737-217(A); Y117 ; Jun 2002 ; 21 Sep 2002 ;C-GCPO Zip ;510 ;;
; C-GCPP ;Boeing 737-217(A); Y117 ; 26 Apr 2002 ; 21 Sep 2002 ;C-GCPP Zip ;511 ;;
; C-GCPS ;Boeing 737-217(A);; 7 Mar 2002 ; 5 Feb 2003 ;C-GCPS Zip ;514, lsd ;;
; C-GFCP ;Boeing 737-217(A); Y117 ; 14 Apr 2002 ; 5 Feb 2003 ;C-GFCP Zip ;521 ;;
; C-GIPW ;Boeing 737-275(A); Y117 ; Aug 2002 ; 7 Apr 2003 ; Preserved ;545 ;;
; C-GJCP ;Boeing 737-217(A);; 23 Apr 2002 ; 21 Sep 2002 ;C-GJCP Zip ;522 ;;
; C-GRPW ;Boeing 737-275(A); Y117 ; Jun 2003 ; 24 Sep 2003 ;N286TR Triton Aviation Finance ;555, lsd ;;
