;Reg;Aircraft Type; Config ;Delivered; Remark ;Fleet Number;Age;;
; N702FE ;ATR 72-600F (72-212A); Cargo ; 6 Aug 2021 ;lsf FedEx Express, opf FedEx Feeder ; 702 ; 0.7 Years ;;
; N703FE ;ATR 72-600F (72-212A); Cargo ; 1 Oct 2021 ;lsf FedEx Express, opf FedEx Feeder ; 703 ; 0.6 Years ;;
; N215WE ;Boeing 727-2S2F(A)(RE); Cargo ; 21 Nov 2011 ;lsf International Trading Company of Yukon ;; 37.7 Years ;;
; N216WE ;Boeing 727-2S2F(A)(RE); Cargo ; 21 Nov 2011 ;lsf International Trading Company of Yukon ;; 37.6 Years ;;
; N811FL ;Bombardier CRJ-200SF (CL-600-2B19); Cargo ; 30 Jan 2017 ;;; 28.4 Years ;;
; N821FL ;Bombardier CRJ-200SF (CL-600-2B19); Cargo ; 12 May 2016 ;;; 16.4 Years ;;
; N831FL ;Bombardier CRJ-200SF (CL-600-2B19); Cargo ; 12 May 2016 ;;; 16.2 Years ;;
; N841FL ;Bombardier CRJ-200SF (CL-600-2B19); Cargo ; 5 Jul 2016 ;;; 16.2 Years ;;
