;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; C6-MAM ;Embraer ERJ-145LR;; 9 Oct 2019 ;; 21 Years ;;
; C6-REX ;Embraer ERJ-145LR;; 31 Jul 2018 ;; 20.9 Years ;;
; C6-SAR ;Embraer ERJ-145LR;; 17 Dec 2018 ;; 19.1 Years ;;
; C6-SAW ;Embraer ERJ-145LR;; 30 Aug 2018 ;; 20.8 Years ;;
; C6- ;Embraer ERJ-145LR;; Due ; Stored ; 19.8 Years ;;
; C6-JAY ;Saab 340A; Y33 ; 15 Aug 2008 ;lsd ; 33.8 Years ;;
; C6-KID ;Saab 340A; Y33 ; 6 Aug 2015 ;; 33.3 Years ;;
