;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; VQ-BOJ ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Nov 2015 ;Neftyanik Almetyevsk cs ; 19.2 Years ;;
; VQ-BOL ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Nov 2015 ;; 19.2 Years ;;
; VQ-BOM ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Nov 2015 ;; 19.4 Years ;;
; VQ-BOQ ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Jul 2015 ;; 20.1 Years ;;
; VQ-BOR ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Jul 2015 ;; 22.9 Years ;;
; VQ-BOT ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; Jul 2015 ;; 21.7 Years ;;
; VQ-BOU ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 28 Oct 2015 ;; 20.6 Years ;;
