;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SU-PBD ;Airbus A320-211;; 29 Oct 2003 ; 4 Jan 2007 ;N138AT AeroTurbine ;lsd ;;
; SU-PBE ;Airbus A320-211;; 22 Apr 2005 ; 26 Dec 2006 ;N134AT AeroTurbine ;lsd ;;
; SU-PBG ;Airbus A320-233; Y180 ; 28 Jul 2008 ; Sep 2012 ;EP-AJH Meraj Airlines ;lsf PK Airfinance ;;
; SU-PBH ;Airbus A320-233; Y180 ; 28 Oct 2008 ; Mar 2014 ;EP-AJI Meraj Airlines ;lsf PK Airfinance ;;
; SU-YAH ;Fokker F50; Y48 ; 2010 ; 2012 ;SU-YAH Palestinian Airlines ;lsf Palestinian Airlines ;;
; SU-YAI ;Fokker F50; Y48 ; 2010 ; Apr 2012 ;SU-YAI Palestinian Airlines ;lsf Palestinian Airlines ;;
; SU-PBO ;McDonnell Douglas DC-9-31; Y100 ; 28 Feb 2002 ; 2013 ; Derelict ;;;
; SU-BME ;McDonnell Douglas MD-83 (DC-9-83);; 23 Aug 2009 ; Jun 2014 ;SU-BME Air Leisure ;;;
; YR-BRH ;ROMBAC 1-11-561RC One-Eleven;; Feb 2000 ; May 2001 ;YR-BRH Romavia ;lsf Romavia ;;
; YR-BRI ;ROMBAC 1-11-561RC One-Eleven;; Feb 2000 ; Dec 2000 ;YR-BRI Romavia ;lsf Romavia ;;
