;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; XA-FUF ;Embraer EMB-135BJ Legacy 650; VIP ; 19 Dec 2017 ;; 14.6 Years ;;
; XA-RWS ;Embraer EMB-135BJ Legacy; VIP ; 20 Feb 2015 ;; 15.5 Years ;;
