;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; HC-CHM ;Airbus A318-121; Y126 ; 5 May 2009 ; 6 May 2011 ;CC-CVR LAN Airlines ;;;
; HC-CHN ;Airbus A318-121; Y126 ; 13 Apr 2009 ; 7 May 2011 ;CC-CVS LAN Airlines ;;;
; HC-CHO ;Airbus A318-121; Y126 ; 13 Sep 2010 ; 16 Apr 2011 ;CC-CVU LAN Airlines ;lsf LAN Airlines ;;
; HC-CPJ ;Airbus A319-132; Y144 ; 11 Feb 2014 ; 5 May 2016 ;HC-CPJ LATAM Airlines Ecuador ;;;
; HC-CPQ ;Airbus A319-132; Y144 ; 26 May 2014 ; 5 May 2016 ;HC-CPQ LATAM Airlines Ecuador ;;;
; HC-CPR ;Airbus A319-132; Y144 ; 14 Mar 2014 ; 5 May 2016 ;HC-CPR LATAM Airlines Ecuador ;;;
; HC-CPY ;Airbus A319-132; Y144 ; 11 Apr 2014 ; 5 May 2016 ;HC-CPY LATAM Airlines Ecuador ;;;
; HC-CPZ ;Airbus A319-132; Y144 ; 20 Jun 2014 ; 5 May 2016 ;HC-CPZ LATAM Airlines Ecuador ;;;
; HC-CQU ;Airbus A319-132; Y144 ; 15 Jan 2015 ; 5 May 2016 ;HC-CQU LATAM Airlines Ecuador ;;;
; HC-CLA ;Airbus A320-233; Y168 ; 11 Apr 2011 ; 27 Jun 2014 ;CC-BAA LAN Airlines ;;;
; HC-CLB ;Airbus A320-233; Y168 ; 2 May 2011 ; 18 Mar 2014 ;CC-BAB LAN Airlines ;;;
; HC-CLC ;Airbus A320-233; Y168 ; 5 May 2011 ; 16 Apr 2014 ;CC-BAC LAN Airlines ;oneworld cs ;;
; HC-CLD ;Airbus A320-233; Y168 ; 12 May 2011 ; 30 May 2014 ;CC-BAD LAN Airlines ;;;
; HC-CLE ;Airbus A320-232; Y168 ; 19 May 2011 ; 20 Feb 2014 ;CC-BAE LAN Airlines ;;;
; HC-CNY ;Airbus A320-233; Y168 ; 5 Mar 2013 ; 13 Sep 2013 ;CC-BAI LAN Airlines ;lsd ;;
; HC-CGZ ;Boeing 767-3Q8ER(WL); C30Y191 ; 28 Nov 2008 ; 11 Nov 2010 ;CC-CML LAN Airlines ;lsf LAN Airlines ;;
; HC-CHA ;Boeing 767-316ER(WL);; 9 Mar 2009 ; 1 Aug 2011 ;CC-CBJ LAN Airlines ;lsd ;;
; HC-CIZ ;Boeing 767-316ER(WL); C18Y220 ; 16 Mar 2010 ; 10 Feb 2012 ;CC-CXF LAN Airlines ;;;
; HC-CJA ;Boeing 767-316ER(WL); C18Y220 ; 3 May 2010 ; 27 Feb 2012 ;CC-CXH LAN Airlines ;;;
; HC-CJX ;Boeing 767-316ER(WL); C18Y220 ; 4 Nov 2010 ; 13 Mar 2012 ;CC-CXD LAN Airlines ;lsf LAN Airlines ;;
; HC-CKY ;Boeing 767-316ER(WL); C18Y220 ; 9 Jun 2011 ; 17 Feb 2012 ;CC-CXE LAN Airlines ;lsf LAN Airlines ;;
