;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; OY-CIR ;ATR 42-300;; Feb 2001 ; Apr 2001 ;OY-CIR Danish Air Transport (DAT) ;lsf Danish Air Transport (DAT) ;;
; XY-AIM ;ATR 72-212; Y70 ; 24 Dec 2009 ; 1 Oct 2019 ;XY-AIM Air Thanlwin ;;;
; XY-AIN ;ATR 72-212; Y70 ; 24 Dec 2009 ; 1 Oct 2019 ;XY-AIN Air Thanlwin ;;;
; XY-AJI ;ATR 72-500 (72-212A); Y70 ; 16 Jul 2013 ; 1 Oct 2019 ;XY-AJI Air Thanlwin ;;;
