;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; N224KW ;Airbus A300B4-203(F); Cargo ; 9 Aug 1999 ; 7 Feb 2002 ;N224KW Express.Net Airlines ;;;
; N226KW ;Airbus A300B4-203(F); Cargo ; 16 Feb 1999 ; 16 Nov 2000 ;EI-EAE Air Contractors ;;;
; N370PC ;Airbus A300B4-203(F); Cargo ; 8 Sep 1998 ; 21 May 2000 ;N370PC Express.Net Airlines ;lsd ;;
; N371PC ;Airbus A300B4-203(F); Cargo ; 5 Nov 1998 ; Apr 2000 ;N371PC Express.Net Airlines ;lsd ;;
; N372PC ;Airbus A300B4-203(F); Cargo ; 22 Dec 1998 ; 6 May 2000 ;N372PC Express.Net Airlines ;lsd ;;
; N373PC ;Airbus A300B4-203(F); Cargo ; 2 Dec 1998 ; 1 Sep 2000 ;N373PC Express.Net Airlines ;lsd ;;
; N159PL ;Boeing 737-242(A);; May 1998 ; 8 Aug 2003 ;N159PL Conway Aviation Sales & Leasing LLC ;;;
; N219PA ;Boeing 737-222;; 27 Jan 1999 ;; Scrapped ;;;
; N234TR ;Boeing 737-228(A);; 12 May 2003 ; 9 Aug 2005 ;PK-MBY Merpati ;234, lsd ;;
; N237TR ;Boeing 737-228(A);; 11 Jun 2003 ; 16 May 2006 ;PK-MBZ Merpati ;237, lsd ;;
; N249TR ;Boeing 737-2K5(A); Y122 ; 4 Nov 2002 ; 23 Sep 2009 ;N249TR Sky King ;lsd ;;
; N250TR ;Boeing 737-2K5(A); Y112 ; Apr 2008 ; 2009 ; Scrapped ;lsd ;;
; N251TR ;Boeing 737-228(A); Y112 ; 8 Nov 2002 ; 17 Feb 2010 ;N251TR Sky King ;lsd ;;
; N252TR ;Boeing 737-228(A); Y112 ; 1 Apr 2008 ; 2 Oct 2009 ;N252TR Sky King ;lsd ;;
; N487GS ;Boeing 737-247; VIP44 ; 1 Jan 1996 ; Oct 2001 ; Scrapped ;lsf George Shinn Sports Inc ;;
; N705S ;Boeing 737-236(A);; 6 Jul 2001 ; 24 Jul 2002 ;ZS-OVG Nationwide Airlines ;;;
; N920WA ;Boeing 737-236(A); Y118 ; 25 Jul 2002 ; 14 Jan 2003 ;PK-JGY Jatayu Airlines ;;;
; N150AW ;Boeing 737-3G7;; 19 Mar 2004 ; 3 May 2004 ;N380WL Hooters Air ;lsd ;;
; N151AW ;Boeing 737-3G7;; 4 May 2004 ; 6 Aug 2004 ;N151AW Hooters Air ;lsd ;;
; N304AW ;Boeing 737-3G7;; 5 Feb 2003 ; 7 Jul 2003 ;N304AW Hooters Air ;304, lsd ;;
; N371PA ;Boeing 737-306;; 12 Dec 2001 ; 22 May 2005 ;N371PA Hooters Air ;lsd ;;
; N372PA ;Boeing 737-306;; 4 Dec 2001 ; 6 Dec 2006 ;VP-BBH KD Avia ;lsd ;;
; N373PA ;Boeing 737-3Y0;; 16 Nov 2001 ; Oct 2010 ; Scrapped ;;;
; N374PA ;Boeing 737-36M;; 19 Nov 2001 ; 24 May 2005 ;B-2504 Air China ;lsd ;;
; N375PA ;Boeing 737-3Y0;; 20 Dec 2001 ; 27 Dec 2006 ;EI-DON KD Avia ;lsd ;;
; N377PA ;Boeing 737-3L9;; 20 Feb 2002 ; 5 Jun 2003 ;LZ-BOJ Bulgaria Air ;lsd ;;
; N730PA ;Boeing 737-3L9;; 30 Apr 2002 ; 22 Jan 2004 ;OE-ITA JetAlliance ;lsf Privatair ;;
; G-FCLD ;Boeing 757-25F;; 8 Nov 2005 ; 22 Apr 2006 ;G-FCLD Thomas Cook Airlines ;lsf Thomas Cook Airlines ;;
; G-JMCD ;Boeing 757-25F;; 12 Dec 2005 ; 1 May 2006 ;G-JMCD Thomas Cook Airlines ;lsf Thomas Cook Airlines ;;
; N513NA ;Boeing 757-2T7; C22Y153 ; 26 Jun 2003 ; 23 Mar 2006 ;N513NA Avianca ;The Grace Evelyn Pacemaker, lsd ;;
; N751PA ;Boeing 757-2G5;; 27 Mar 2002 ; 21 Nov 2003 ;N750WL Hooters Air ;lsd ;;
; N757BJ ;Boeing 757-236;; 14 Sep 2004 ; 12 Mar 2007 ;N757BJ Southwest Sportsjet LLC ;;;
