;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; XA-RTN ;BAC 1-11-201AC One-Eleven;; 14 Jan 1991 ; 1 Jul 1993 ; Derelict ;;;
; XA-RSW ;Boeing 737-130;; Nov 1991 ; 1995 ; Scrapped ;lsf Integrated Aircraft Corporation ;;
; XA-RSY ;Boeing 737-130;; 1 Aug 1991 ; Mar 1995 ; Scrapped ;lsf Arlington Leasing Inc ;;
; XA-RSZ ;Boeing 737-130;; 1 Aug 1991 ; Mar 1995 ; Scrapped ;lsf Arlington Leasing Inc ;;
; XA-TCP ;Boeing 737-2L9(A);; Dec 1992 ; Dec 1994 ;N358AS Air South ;;;
; XA-TCQ ;Boeing 737-2L9(A);; Dec 1992 ; Dec 1994 ;N359AS Air South ;;;
; XB-GRP ;Boeing 737-217;; 1997 ; 6 Aug 1997 ;N780TJ Tyler Jet LLC ;;;
; XA-SHV ;McDonnell Douglas DC-9-31;; 1 Jul 1993 ;; Scrapped ;lsf Aeron Aviation Resources Holdings ;;
; XA-SHW ;McDonnell Douglas DC-9-31;; 1 Aug 1993 ;; Scrapped ;lsf Aeron Aviation Resources Holdings ;;
; XA-SHX ;McDonnell Douglas DC-9-31;; Aug 1993 ; 18 May 1994 ;YV-718C Aserca Airlines ;lsf Aeron Aviation Resources Holdings ;;
