;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; B-KBE ;Boeing 737-84P(WL); C8Y156 ; 18 Aug 2006 ; 28 Nov 2006 ;B-KBE Hong Kong Airlines ;;;
; B-KBF ;Boeing 737-84P(WL); C8Y156 ; 19 Jun 2006 ; 28 Nov 2006 ;B-KBF Hong Kong Airlines ;;;
; B-KBH ;Boeing 737-808(WL); C8Y156 ; 21 Sep 2006 ; 28 Nov 2006 ;B-KBH Hong Kong Airlines ;lsf Loftleidir Icelandic ;;
; B-KBA ;Bombardier CRJ-200ER (CL-600-2B19);; 5 Jan 2005 ; 30 Sep 2006 ;B-KBA Hong Kong Airlines ;lsf Shandong Airlines ;;
; B-KBJ ;Bombardier CRJ-200ER (CL-600-2B19); Y50 ; 19 Jun 2003 ; 30 Sep 2006 ;B-KBJ Hong Kong Airlines ;lsd ;;
; B-KBB ;Bombardier CRJ-700 (CL-600-2C10);; 18 Aug 2005 ; 30 Sep 2006 ;B-KBB Hong Kong Airlines ;;;
