;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; TF-FXA ;Bombardier DHC-8-402Q Dash 8; Y76 ; 24 May 2017 ;opf Icelandair ; Auður djúpúðga ; 21.8 Years ;;
; TF-FXI ;Bombardier DHC-8-402Q Dash 8; Y72 ; 24 May 2017 ; Parked, opf Icelandair ; Þórunn hyrna ; 21.1 Years ;;
; TF-FXG ;De Havilland Canada DHC-8-202Q Dash 8; Y37 ; 24 May 2017 ;opf Icelandair ; Arndís auðga ; 25.5 Years ;;
; TF-FXH ;De Havilland Canada DHC-8-202Q Dash 8; Y37 ; 14 Mar 2018 ;opf Icelandair ; Þorbjörg hólmasól ; 25 Years ;;
; TF-FXK ;De Havilland Canada DHC-8-202Q Dash 8; Y37 ; 24 May 2017 ;opf Icelandair ; Þuríður sundafyllir ; 25.7 Years ;;
