;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; 5Y-KQB ;Boeing 737-3U8;; Jul 2018 ;lsf Kenya Airways ; 24.8 Years ;;
; 5Y-FQB ;Boeing 737-46M;; 21 Mar 2021 ;lsf Fanjet Express ; 25.1 Years ;;
