;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; YR-JBA ;BAC 1-11-528FL One-Eleven;; Dec 1998 ; 2000 ;YR-JBA Jaro International ;;;
; YR-JBB ;BAC 1-11-528FL One-Eleven;; Feb 1999 ; 2000 ;YR-JBB Jaro International ;lsf Jaro International ;;
