;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; F-OGYM ;Airbus A310-324;; 25 Aug 1999 ; 13 Apr 2005 ;N811FD FedEx Express ;lsd ;;
; F-OGYN ;Airbus A310-324;; 20 Aug 1999 ; 19 Nov 2004 ;N806FD FedEx Express ;lsd ;;
; F-OGYS ;Airbus A310-324;; 24 Nov 2000 ; 14 Dec 2004 ;N812FD FedEx Express ;lsd ;;
; F-OHPU ;Airbus A310-324;; 21 Apr 2000 ; 30 Dec 2004 ;N808FD FedEx Express ;lsd ;;
; F-OHPV ;Airbus A310-324;; 26 May 2000 ; 13 Apr 2005 ;N809FD FedEx Express ;lsd ;;
; F-OHPY ;Airbus A310-324;; 13 Jun 2000 ; 18 Jan 2005 ;N810FD FedEx Express ;lsd ;;
; F-OIHS ;Airbus A310-325; F12C30Y148 ; 20 Dec 2000 ; 26 Oct 2004 ;OK-YAD Czech Airlines (CSA) ;lsd ;;
; D-AILH ;Airbus A319-114; CY132 ; 4 Jul 2001 ; 25 Mar 2004 ;D-AILH Croatia Airlines ;lsf Lufthansa ;;
; D-AILI ;Airbus A319-114;; 10 Jul 2001 ; 28 Mar 2003 ;D-AILI Lufthansa ;lsf Lufthansa ;;
; D-AILK ;Airbus A319-114; CY132 ; 5 Jul 2001 ; 18 Mar 2003 ;D-AILK Lufthansa ;lsf Lufthansa ;;
; F-OHJV ;Airbus A319-112;; 20 Jun 2002 ; 11 May 2004 ;EI-DFP Meridiana ;lsd ;;
; F-OHJX ;Airbus A319-112;; 20 Jun 2002 ; 29 Oct 2003 ;F-GYFN CCM Airlines ;lsd ;;
; F-OHJY ;Airbus A319-112;; 12 Jul 2002 ; 15 Jan 2005 ;F-OHJY National Air Services (NAS) ;lsd ;;
; 7T-VKO ;Airbus A320-211; CY156 ; 5 Mar 2002 ; 9 Feb 2004 ;D-AIPL Lufthansa ;lsf Lufthansa ;;
; EI-TLG ;Airbus A320-231;; 6 Nov 1999 ; 10 Jan 2000 ;EI-TLG Libyan Airlines ;lsf TransAer International Airlines ;;
; EI-TLR ;Airbus A320-231;; 3 Oct 1999 ; 21 Apr 2000 ;EI-TLR TransAer International Airlines ;lsf TransAer International Airlines ;;
; EI-TLS ;Airbus A320-231;; Oct 1999 ; 2 May 2000 ;EI-TLS TransAer International Airlines ;lsf TransAer International Airlines ;;
; F-OHJZ ;Airbus A320-214;; 7 Aug 2002 ; 9 Nov 2004 ;TC-JLG Turkish Airlines ;lsd ;;
; C-FRAE ;Airbus A330-322;; 2 Jul 2001 ; 13 Apr 2003 ;C-FRAE Ghana Airways ;lsf Skyservice Airlines ;;
; C-FRAV ;Airbus A330-322;; Jun 2001 ; Jul 2002 ;C-FRAV Air Algérie ;lsf Skyservice Airlines ;;
; 7T-VKL ;Airbus A340-313;; 18 Jun 2002 ; Jul 2002 ;7T-VKL Air Algérie ;lsd ;;
; 7T-VKM ;Airbus A340-313;; 17 Oct 2001 ; 28 Nov 2003 ;D-ASIM Boeing Aircraft Holding Company ;lsd ;;
; 7T-VKN ;Airbus A340-313;; 8 Dec 2001 ; 26 Mar 2003 ;D-ASIN Boeing Aircraft Holding Company ;lsd ;;
; F-OHRN ;ATR 42-320;; 7 Sep 2000 ; Mar 2003 ;F-OHRN Air Mandalay ;lsd ;;
; F-OHRO ;ATR 42-320;; 15 Jun 2000 ; 24 Jun 2004 ;P2-ALA Airlink ;;;
