;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; EC-IFV ;Boeing 737-33A;; 26 Sep 2004 ; 25 Jun 2005 ;EC-JJV Futura ;lsd ;;
; EC-IOR ;Boeing 737-382;; 2 Apr 2005 ; 10 Nov 2008 ;N449AN Ansett Worldwide (AWAS) ;lsd ;;
; EC-JQX ;Boeing 737-329;; 7 Jan 2008 ; 31 Oct 2008 ;G-CFOD CIT Leasing Corporation ;lsd ;;
; EC-JTV ;Boeing 737-33A;; 1 Jan 2008 ; 18 Nov 2008 ;N270AW Ansett Worldwide (AWAS) ;lsd ;;
; EC-KHI ;Boeing 737-33A;; 2 Jul 2007 ; 15 Jul 2007 ;EC-KHI Olympic Airlines ;lsd ;;
; EC-LCS ;Boeing 737-33A;; Aug 2009 ; 16 Mar 2010 ;N628AG Aviation Capital Group (ACG) ;lsd ;;
; EC-KBO ;Boeing 737-4Y0;; 3 Dec 2007 ; 5 Feb 2010 ;N870AG Aergo Capital ;lsd ;;
; EC-LAV ;Boeing 737-408;; 21 May 2009 ; 20 Jul 2010 ;EC-LAV Alba Star ;;;
; EC-ISY ;Boeing 757-256;; 25 Nov 2003 ; 3 Aug 2006 ;EC-ISY Privilege Style ;;;
; EC-JRT ;Boeing 757-236; Y228 ; 18 Apr 2006 ; 28 Mar 2007 ;EC-JRT Gadair European Airlines ;lsd ;;
