;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; D-AMUK ;Boeing 757-225;; 28 Oct 1993 ; 1 Nov 1997 ;D-AMUK LTU ;;;
; D-AMUL ;Boeing 757-236;; 28 Oct 1993 ; 11 May 1995 ;EC-897 Air Europa ;;;
; D-AMUM ;Boeing 757-2G5;; 5 May 1989 ; Feb 1997 ;D-AMUM LTU ;;;
; D-AMUQ ;Boeing 757-2G5;; 26 Apr 1995 ; 8 May 1995 ;D-AMUQ LTU ;lsd ;;
; D-AMUR ;Boeing 757-2G5;; 25 May 1984 ; 23 Oct 1987 ;EC-EFX LTE International Airways ;;;
; D-AMUS ;Boeing 757-2G5;; 11 Feb 1985 ; 7 Dec 1987 ;EC-116 LTE International Airways ;;;
; D-AMUT ;Boeing 757-2G5;; 8 Dec 1986 ; 16 Apr 1989 ;EC-256 LTE International Airways ;;;
; D-AMUU ;Boeing 757-225;; 25 Apr 1992 ; Mar 1997 ;D-AMUU LTU ;;;
; D-AMUV ;Boeing 757-2G5;; 1 Oct 1987 ; 1 Nov 1996 ;D-AMUV LTU ;;;
; D-AMUW ;Boeing 757-2G5;; 18 Nov 1987 ; Mar 1997 ;D-AMUW LTU ;;;
; D-AMUX ;Boeing 757-2G5;; 8 Mar 1988 ; 1 Nov 1997 ;D-AMUX LTU ;;;
; D-AMUY ;Boeing 757-2G5;; 21 Apr 1988 ; 1 Nov 1997 ;D-AMUY LTU ;;;
; D-AMUZ ;Boeing 757-2G5;; 15 Mar 1991 ; 1 Nov 1997 ;D-AMUZ LTU ;lsf LTU ;;
; D-AMUN ;Boeing 767-3G5ER;; 9 Jun 1989 ; 1 Nov 1997 ;D-AMUN LTU ;lsd ;;
; D-AMUP ;Boeing 767-33AER;; 30 Mar 1992 ; 1 Nov 1997 ;D-AMUP LTU ;lsd ;;
; D-AMUR ;Boeing 767-3G5ER;; 2 Feb 1989 ; 1 Nov 1997 ;D-AMUR LTU ;lsd ;;
; D-AMUS ;Boeing 767-3G5ER;; 17 Feb 1989 ; 1 Nov 1997 ;D-AMUS LTU ;lsd ;;
