;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; 4R-ABA ;Airbus A320-231;; 18 Dec 1992 ; 13 Jul 1999 ;4R-ABA SriLankan Airlines ;lsd ;;
; 4R-ABB ;Airbus A320-231; C12Y132 ; 23 Apr 1993 ; 13 Jul 1999 ;4R-ABB SriLankan Airlines ;lsd ;;
; 4R-ADA ;Airbus A340-311;; 19 Sep 1994 ; 15 Jul 1999 ;4R-ADA SriLankan Airlines ;;;
; 4R-ADB ;Airbus A340-311;; 6 Oct 1994 ; 15 Jul 1999 ;4R-ADB SriLankan Airlines ;;;
; 4R-ADC ;Airbus A340-311;; 22 Mar 1995 ; 15 Jul 1999 ;4R-ADC SriLankan Airlines ;;;
; 4R-ALC ;Boeing 737-2L9(A);; 31 Oct 1983 ; 1 Aug 1985 ;C6-BFC Bahamasair ;lsd ;;
; 4R-ALD ;Boeing 737-2M6(A);; 24 Apr 1980 ; 1982 ;VR-UEB Royal Brunei Airlines ;lsf Royal Brunei Airlines ;;
; 4R-ULH ;Boeing 737-275; Y120 ; 15 Jun 1985 ; 1993 ; Scrapped ;City of Galle, lsd ;;
; 4R-ULL ;Boeing 737-2A6;; 3 Feb 1990 ; 6 May 1992 ;N909LH Corsair Inc ;;;
; 4R-ULO ;Boeing 737-266(A);; 23 Jul 1992 ; May 1995 ;N192GP Guinness Peat Aviation (GPA) ;lsd ;;
; OO-SBQ ;Boeing 737-229(A); Y135 ; 2 Oct 1988 ; 27 Oct 1988 ;OO-SBQ Sobelair ;lsf Sobelair ;;
; OO-LTE ;Boeing 737-3M8;; 23 Mar 1992 ; 22 Jul 1992 ;OO-LTE European Airlines ;lsf European Airlines ;;
; 4R-ULF ;Boeing 747-238B;; 8 Jun 1984 ; 1 Sep 1986 ;VH-EBA Qantas ;King Ijijaway, lsd ;;
; 4R-ULG ;Boeing 747-238B;; 23 Oct 1985 ; 17 Jul 1987 ;VH-EBB Qantas ;lsf Aerospace Finance Hong Kong ;;
; 4R-ALE ;Lockheed L-1011-385-1 TriStar 1; F14C28Y235 ; 27 Oct 1980 ; 30 Apr 1982 ;C-FTNF Air Canada ;lsf Air Canada ;;
; 4R-ALG ;Lockheed L-1011-385-1 TriStar 1; F14C28Y235 ; 27 May 1981 ; 29 Dec 1981 ;C-FTND Air Canada ;lsf Air Canada ;;
; 4R-TNJ ;Lockheed L-1011-385-1-14 TriStar 100; F20Y268 ; 11 Feb 1982 ; 28 Feb 1982 ;C-FTNJ Air Canada ;lsf Air Canada ;;
; 4R-ULC ;Lockheed L-1011-385-1-14 TriStar 100; F14C28Y235 ; Feb 1983 ; 13 Jul 1999 ;4R-ULC SriLankan Airlines ;City of Anuradhapura ;;
; 4R-ULD ;Lockheed L-1011-385-1-14 TriStar 100; F14C28Y235 ; Feb 1983 ; 3 May 1986 ; Destroyed ;City of Galle ;;
; 4R-ULE ;Lockheed L-1011-385-1 TriStar 50; F14C28Y235 ; 31 Mar 1983 ; 13 Jul 1999 ;4R-ULE SriLankan Airlines ;;;
; 4R-ULJ ;Lockheed L-1011-385-1 TriStar 1; F14C28Y235 ; 7 Nov 1986 ; 15 Apr 1988 ;VR-HOE Cathay Pacific ;City of Kandy , lsd ;;
; 4R-ULK ;Lockheed L-1011-385-1 TriStar 1; F14C28Y235 ; 4 Dec 1986 ; 15 Apr 1988 ;VR-HOF Cathay Pacific ;lsd ;;
; JY-AGH ;Lockheed L-1011-385-3 TriStar 500;; 8 Sep 1989 ; Jun 1990 ;JY-AGH Garuda Indonesia ;lsf Royal Jordanian ;;
