;Reg;Aircraft Type; Config ;Delivered; Remark ;Aircraft Name;Age;;
; TG-TAJ ;Embraer ERJ-145LR; Y50 ; 5 Dec 2017 ;; Billy ; 22 Years ;;
; TG-BJO ;Saab 340A; Y34 ; 4 May 2005 ;;; 33.1 Years ;;
; TG-TAE ;Saab 340B+; Y34 ; 21 Jan 2020 ;;; 23.3 Years ;;
; TG-TAF ;Saab 340A; Y34 ; Aug 2016 ;; Alejandro ; 35 Years ;;
; TG-TAI ;Saab 340A; Y34 ; Oct 2018 ;; Nicholas ; 35.4 Years ;;
; TG-TAQ ;Saab 340A; Y34 ; 9 Mar 2015 ;; Tito ; 33.2 Years ;;
; TG-TAR ;Saab 340A; Y34 ; 22 Apr 2013 ; Parked GUA ; Marcela ; 34 Years ;;
; TG-TAT ;Saab 340B+; Y34 ; 27 Aug 2019 ;;; 23.4 Years ;;
; TG-TAW ;Saab 340A; Y34 ; 5 Apr 2013 ;;; 34 Years ;;
