;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; SX-EMB ;Airbus A319-133; Y144 ; 18 Jun 2015 ; 19 Oct 2020 ;EI-FGE FPG Group ;Crete , lsd ;;
; SX-EMM ;Airbus A319-132; Y144 ; 22 Jan 2016 ; 18 Mar 2020 ; Partially Scrapped ;Corfu, lsd ;;
; EK32002 ;Airbus A320-211; Y180 ; 2 Nov 2017 ; 29 Oct 2018 ;EK32002 Atlantis European Airways ;lsf Atlantis European Airways ;;
; EK32008 ;Airbus A320-211; Y180 ; 2 May 2018 ; 21 Oct 2018 ;EK32008 Atlantis European Airways ;lsf Atlantis European Airways ;;
; LY-SPC ;Airbus A320-231; Y180 ; 13 Apr 2017 ; 1 Nov 2017 ;LY-SPC Grand Cru Airlines ;lsf Grand Cru Airlines ;;
; SX-EMA ;Airbus A320-232; Y180 ; 31 Jan 2020 ; 30 Mar 2021 ;9H-AJD Carlyle Aviation Partners ;lsd ;;
; SX-EMJ ;Airbus A320-214; Y180 ; 22 Mar 2018 ; Sep 2021 ;9H-AJC Carlyle Aviation Partners ;Thessaloniki , lsd ;;
; SX-EMY ;Airbus A320-214; Y180 ; 15 Jun 2018 ; 10 Jan 2021 ;9H-AJB Carlyle Aviation Partners ;Athens , lsd ;;
; LY-GGC ;Boeing 737-3Q8; Y148 ; 3 Jun 2017 ; 14 Oct 2017 ;LY-GGC Grand Cru Airlines ;lsf Grand Cru Airlines ;;
; LY-LGC ;Boeing 737-382; Y148 ; 25 May 2017 ; 23 Oct 2017 ;LY-LGC GetJet Airlines ;lsf Grand Cru Airlines ;;
; LZ-BOO ;Boeing 737-341; Y148 ; 19 Apr 2019 ; 8 Sep 2019 ;LZ-BOO Bul Air ;lsf Bul Air ;;
; LZ-BVL ;Boeing 737-33S(WL); Y148 ; 16 May 2018 ; 30 Oct 2019 ;LZ-BVL Bul Air ;lsf Bul Air ;;
; LZ-BVM ;Boeing 737-31S(WL); Y148 ; 13 May 2019 ; 22 Oct 2019 ;LZ-BVM Bul Air ;lsf Bul Air ;;
; LY-CGC ;Boeing 737-4Y0; Y168 ; 21 Jun 2017 ; 25 Oct 2017 ;LY-CGC GetJet Airlines ;lsf GetJet Airlines ;;
; LY-PGC ;Boeing 737-4S3; Y168 ; 7 May 2017 ; 16 Oct 2017 ;LY-PGC GetJet Airlines ;lsf Grand Cru Airlines ;;
; SX-EMI ;British Aerospace Avro RJ85; Y96 ; 9 Dec 2013 ; 9 Oct 2017 ;EX-27005 TezJet Air Company ;Thessaloniki ;;
; SX-EMS ;British Aerospace Avro RJ85; Y96 ; 27 May 2014 ; 24 Sep 2017 ;EX-27003 TezJet Air Company ;;;
