;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; B-2681 ;Boeing 737-79P; Y144 ; 16 Jan 2013 ;lsd ; 19.5 Years ;;
; B-2684 ;Boeing 737-79P; Y144 ; 16 Jan 2013 ;lsd ; 19.4 Years ;;
; B-2685 ;Boeing 737-79P; Y144 ; 16 Jan 2013 ;lsd ; 19.3 Years ;;
; B-5208 ;Boeing 737-79P(WL); Y144 ; 16 Jan 2013 ;; 16 Years ;;
; B-5209 ;Boeing 737-79P(WL); Y144 ; 16 Jan 2013 ;; 15.8 Years ;;
; B-5210 ;Boeing 737-79P(WL); Y144 ; 16 Jan 2013 ;; 15.7 Years ;;
; B-5223 ;Boeing 737-79P(WL); Y144 ; 16 Jan 2013 ;; 15.7 Years ;;
; B-5262 ;Boeing 737-79P(WL); Y144 ; 16 Jan 2013 ; Parked ; 12.4 Years ;;
; B-1147 ;Boeing 737-89P(WL); Y186 ; 12 Nov 2018 ;lsd ; 3.7 Years ;;
; B-1148 ;Boeing 737-89P(WL); Y186 ; 20 Nov 2018 ;lsd ; 3.5 Years ;;
; B-1276 ;Boeing 737-89P(WL); Y186 ; 12 Nov 2018 ;lsd ; 3.8 Years ;;
; B-1277 ;Boeing 737-89P(WL); Y186 ; 27 Apr 2018 ;lsd ; 3.9 Years ;;
; B-1278 ;Boeing 737-89P(WL); Y186 ; 27 Apr 2018 ;; 3.9 Years ;;
; B-1279 ;Boeing 737-89P(WL); Y186 ; 30 Mar 2018 ;lsd ; 3.9 Years ;;
; B-1280 ;Boeing 737-89P(WL); Y186 ; 27 Mar 2018 ;lsd ; 4.1 Years ;;
; B-1281 ;Boeing 737-89P(WL); Y186 ; 21 Mar 2018 ;lsd ; 4.1 Years ;;
; B-1310 ;Boeing 737-89P(WL); Y186 ; 19 Oct 2017 ;lsd ; 4.4 Years ;;
; B-1311 ;Boeing 737-89P(WL); Y186 ; 22 Nov 2017 ;lsd ; 4.3 Years ;;
; B-1312 ;Boeing 737-89P(WL); Y186 ; 14 Dec 2017 ;lsd ; 4.2 Years ;;
; B-1425 ;Boeing 737-89P(WL); Y186 ; 5 Apr 2017 ;; 5 Years ;;
; B-1426 ;Boeing 737-89P(WL); Y186 ; 12 Apr 2017 ;lsd ; 4.9 Years ;;
; B-1427 ;Boeing 737-89P(WL); Y186 ; 5 May 2017 ;lsd ; 4.9 Years ;;
; B-1465 ;Boeing 737-89P(WL); Y186 ; 11 Jul 2017 ;lsd ; 4.7 Years ;;
; B-1470 ;Boeing 737-89P(WL); Y186 ; 21 Aug 2017 ;lsd ; 4.6 Years ;;
; B-1471 ;Boeing 737-89P(WL); Y186 ; 21 Sep 2017 ;lsd ; 4.4 Years ;;
; B-1523 ;Boeing 737-89P(WL); Y186 ; 9 Apr 2015 ;lsd ; 6.9 Years ;;
; B-1572 ;Boeing 737-89P(WL); Y186 ; 12 Dec 2016 ;lsd ; 5.3 Years ;;
; B-1573 ;Boeing 737-89P(WL); Y186 ; 30 Nov 2016 ;lsd ; 5.3 Years ;;
; B-1750 ;Boeing 737-89P(WL); Y180 ; 15 Dec 2014 ;lsd, City of Lianyungang cs ; 7.2 Years ;;
; B-1751 ;Boeing 737-89P(WL); Y180 ; 18 Dec 2014 ;lsd ; 7.2 Years ;;
; B-1752 ;Boeing 737-89P(WL); Y180 ; 19 Dec 2014 ;lsd ; 7.2 Years ;;
; B-1753 ;Boeing 737-89P(WL); Y180 ; 22 Dec 2014 ;lsd ; 7.2 Years ;;
; B-1989 ;Boeing 737-89P(WL); Y180 ; 15 May 2014 ;lsd ; 7.8 Years ;;
; B-1990 ;Boeing 737-89P(WL); Y180 ; 24 Jul 2014 ;lsd ; 7.6 Years ;;
; B-206U ;Boeing 737-89P(WL); Y186 ; 20 Nov 2018 ;lsd ; 3.4 Years ;;
; B-207Z ;Boeing 737-89P(WL); Y186 ; 20 Dec 2018 ;lsd ; 3.2 Years ;;
; B-209F ;Boeing 737-89P(WL); Y186 ; 29 Dec 2019 ;lsd ; 3.1 Years ;;
; B-209G ;Boeing 737-89P(WL); Y186 ; 29 Dec 2019 ;lsd ; 3.2 Years ;;
; B-20A1 ;Boeing 737-89P(WL); Y186 ; 5 Jan 2020 ;; 3.1 Years ;;
; B-20A8 ;Boeing 737-89P(WL); Y186 ; 5 Jan 2020 ;lsd ; 2.8 Years ;;
; B-290A ;Boeing 737-89P(WL); Y186 ; 27 Aug 2021 ; Parked ; 3.1 Years ;;
; B-290C ;Boeing 737-89P(WL); Y186 ; 27 Aug 2021 ;; 3 Years ;;
; B-5448 ;Boeing 737-86N(WL); Y180 ; 17 Jun 2011 ;lsd, Anshun Huangguoshu Waterfalls cs ; 10.7 Years ;;
; B-5470 ;Boeing 737-86D(WL); Y180 ; 16 Sep 2009 ;lsd, City of Rizhao cs ; 12.5 Years ;;
; B-5471 ;Boeing 737-86D(WL); Y180 ; 19 Nov 2009 ;lsd, Qingyang Apple Manor cs ; 12.3 Years ;;
; B-5547 ;Boeing 737-86N(WL); Y180 ; 2 Nov 2010 ;lsd ; 11.4 Years ;;
; B-5665 ;Boeing 737-8HX(WL); Y180 ; 26 Mar 2012 ;lsd, Baotou Dream Build cs ; 10 Years ;;
; B-7370 ;Boeing 737-89P(WL); Y186 ; 18 Dec 2015 ;lsd, "Changbai Mountain" sticker ; 6.3 Years ;;
; B-7371 ;Boeing 737-89P(WL); Y186 ; 17 Dec 2015 ;lsd, City of Wuhu cs ; 6.2 Years ;;
; B-7372 ;Boeing 737-89P(WL); Y186 ; 23 Dec 2015 ;lsd ; 6.2 Years ;;
