;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; RP-C8015 ;Boeing 737-2B1C(A); Cargo ; 22 Oct 2006 ; 2 Dec 2010 ;N808TA Transair ;lsd ;;
; RP-C8018 ;McDonnell Douglas MD-83 (DC-9-83);; 31 Aug 2008 ; 15 Aug 2009 ;PK-KAP Kartika Airlines ;;;
