;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; TC-AKA ;BAC 1-11-525FT One-Eleven;; 18 May 1986 ; Oct 1986 ;YR-BCL TAROM ;lsf TAROM ;;
; TC-ARI ;BAC 1-11-525FT One-Eleven;; 15 May 1986 ; Jun 1986 ;YR-BCJ TAROM ;lsf TAROM ;;
; TC-IAC ;Boeing 737-382;; 7 Jul 1998 ; 5 Sep 2000 ;N115GB ORIX Aviation ;lsd ;;
; TC-IAD ;Boeing 737-33A;; 30 Apr 1998 ; 19 Nov 1999 ;N5033 CIT Leasing Corporation ;lsd ;;
; TC-IAE ;Boeing 737-3L9;; 27 Nov 1998 ; 9 Dec 1999 ;N2393W FSBU First Security Bank of Utah ;;;
; TC-ACA ;Boeing 737-4Y0;; 12 Mar 1992 ; 15 Sep 2000 ;N519AP FSBU First Security Bank of Utah ;lsd ;;
; TC-ADA ;Boeing 737-4Y0;; 25 Oct 1988 ; 2 Oct 1995 ;TC-ADA Guinness Peat Aviation (GPA) ;lsd ;;
; TC-AGA ;Boeing 737-4Y0;; 11 Dec 1991 ; 10 Jul 2000 ;N512GE GECAS ;lsd ;;
; TC-APA ;Boeing 737-4S3; Y168 ; 29 Mar 1993 ; 30 Apr 1999 ;N280CD Boullioun Aviation Services ;lsd ;;
; TC-ATA ;Boeing 737-4Y0;; 25 May 1990 ; 12 Mar 1991 ;N25AB Air Berlin USA ;lsd ;;
; TC-AVA ;Boeing 737-4S3;; 31 Mar 1993 ; 19 Jan 2000 ;N2423N FSBU First Security Bank of Utah ;;;
; TC-AYA ;Boeing 737-4Y0;; 3 Jun 1997 ; 10 Jul 2000 ;N683GE GECAS ;lsd ;;
; TC-AZA ;Boeing 737-4Y0;; 1 May 1993 ; 10 Jul 2000 ;N691GE GECAS ;lsd ;;
; TC-IAA ;Boeing 737-46Q;; 1 Jun 1998 ; 12 Oct 1999 ;N283CD Boullioun Aviation Services ;lsd ;;
; TC-IAB ;Boeing 737-46Q;; 12 Jun 1998 ; 12 Oct 1999 ;N284CD Boullioun Aviation Services ;lsd ;;
; TC-IAF ;Boeing 737-43Q;; 1 Dec 1998 ; 10 Jul 2000 ;N490GE GECAS ;lsd ;;
; TC-IAG ;Boeing 737-43Q;; 16 Dec 1998 ; 27 Apr 2000 ;OO-CTG City Bird ;lsd ;;
; TC-IAH ;Boeing 737-86N;; 14 Apr 1999 ; 19 Jun 2000 ;TC-APY Pegasus ;lsd ;;
; TC-AHA ;Boeing 757-236;; 13 Apr 1995 ; 1 Feb 1999 ;4X-BAZ Arkia - Israeli Airlines ;lsd ;;
; TC-AJA ;Boeing 757-236;; 6 Apr 1995 ; 9 Feb 1999 ;N506NA National Airlines ;lsd ;;
; TC-ARA ;Boeing 757-204;; 10 Apr 1997 ; 24 Apr 1999 ;N512NA National Airlines ;lsd ;;
; TF-ABP ;Lockheed L-1011-385-1 TriStar 1; Y345 ; 24 Apr 1995 ; Oct 1995 ;TF-ABP Air Atlanta Icelandic ;lsf Air Atlanta Icelandic ;;
; YR-BRA ;ROMBAC 1-11-561RC One-Eleven;; 1 Jul 1988 ; Oct 1988 ;YR-BRA TAROM ;lsf TAROM ;;
