;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; LN-BRL ;Boeing 737-296(A); Y124 ; 4 Jun 1993 ; 26 Sep 1994 ;N232TA TACA International Airlines ;;;
; LN-SUA ;Boeing 737-205(A); Y124 ; 17 Nov 1992 ; 23 Jun 1993 ;JA8528 Japan Transocean Air ;;;
; LN-SUA ;Boeing 737-205C;; 17 Mar 1971 ; 22 Feb 1984 ;TF-VLT Eagle Air of Iceland ;Halvdan Svarie ;;
; LN-SUP ;Boeing 737-205; Y124 ; 31 Jan 1969 ; 23 Mar 1990 ;SE-DLP Euralair ;Håkon V Magnusson, lsd ;;
; LN-SUS ;Boeing 737-205; Y124 ; 2 Jan 1969 ; 21 Feb 1989 ;SE-DKG Transwede Airways ;Håkon IV Håkonsson ;;
; LN-SUT ;Boeing 737-205(A);; 21 Nov 1979 ; 3 Sep 1990 ;ZK-NAQ Air New Zealand ;Oystein Magnusson, lsd ;;
; LN-SUU ;Boeing 737-205(A); Y124 ; 6 May 1986 ; 5 Nov 1991 ;PP-SPB VASP ;Harald Hardrade ;;
; LN-SUV ;Boeing 737-205(A); Y124 ; 26 Aug 1986 ; 16 May 1990 ;JA8366 Southwest Air Lines ;lsd ;;
; LN-SUZ ;Boeing 737-205(A); Y124 ; 6 Mar 1993 ; 15 Sep 1993 ;N733AR ConocoPhillips Aviation Alaska ;;;
; N197AL ;Boeing 737-2E1; Y124 ; 15 Oct 1987 ; 19 Oct 1993 ;N197AL Cambodia International Airlines ;Eirik Blodøks, lsf AIG Leasing Corporation ;;
; N197JQ ;Boeing 737-217;; 7 May 1988 ; 1 Apr 1992 ;F-WGTP Air Service Nantes ;Olav den Hellige, lsf Avines Aviation Corporation, Sommerflyet cs ;;
; N197QQ ;Boeing 737-205(A); Y124 ; 9 Aug 1988 ; 25 May 1992 ;TF-AIC Atlantsflug - Atlantic Island Air ;Håkon den Gode, lsd ;;
; N197SS ;Boeing 737-205(A); Y124 ; 9 Aug 1988 ; 3 Apr 1991 ;SE-DLD (Time) Air Sweden ;Olav Tryggvason, lsf AIG Leasing Corporation ;;
; N7031A ;Boeing 737-205(A);; 24 Aug 1988 ; 16 Mar 1993 ;CC-CYD Ladeco Airlines ;;;
; N7031F ;Boeing 737-205(A);; 24 Aug 1988 ; 22 Oct 1993 ;CC-CYK Ladeco Airlines ;;;
; N73FS ;Boeing 737-205(A);; 16 Oct 1990 ; 19 Nov 1993 ;N73FS Carnival Airlines ;;;
; N73TH ;Boeing 737-205(A);; 16 Oct 1990 ; Aug 1994 ;N73TH Carnival Airlines ;;;
; N890FS ;Boeing 737-205(A); Y124 ; 29 Mar 1989 ; 19 Jan 1993 ;JA8577 Southwest Air Lines ;lsd ;;
; N891FS ;Boeing 737-205(A); Y124 ; 18 Apr 1989 ; 5 Dec 1993 ;HZ-TBA HRH Talal bin Abdul Aziz al Saud ;Magnus Barfot, lsf PLM Transportation Equipment Corp ;;
; SE-DKH ;Boeing 737-205;; 1991 ; 28 Feb 1991 ;SE-DKH Transwede Airways ;lsf Transwede Airways ;;
; YS-08C ;Boeing 737-2A1(A);; 26 Sep 1985 ; May 1986 ;YS-08C TACA International Airlines ;lsf TACA International Airlines ;;
; LN-BRP ;Boeing 737-405;; 19 Aug 1993 ; 23 Mar 1998 ;LN-BRP Braathens ;;;
; LN-BRV ;Boeing 737-505; CY120 ; 1 Sep 1992 ; 23 Mar 1998 ;LN-BRV Braathens ;Hakon Sverresson ;;
