;Reg;Aircraft Type; Config ;Delivered; Remark ;Age;;
; PR-ABB ;Boeing 767-316F(WL); Cargo ; 5 May 2016 ;; 22.2 Years ;;
; PR-ABD ;Boeing 767-316F(WL); Cargo ; 5 May 2016 ;; 16.6 Years ;;
; PR-ACO ;Boeing 767-346F(WL); Cargo ; 5 May 2016 ;lsd ; 14.5 Years ;;
