;Reg;Aircraft Type; Config ;Delivered;Exit Date; Status / Fate ; Remark ;;
; G-ASJA ;BAC 1-11-201AC One-Eleven;; 11 Oct 1965 ; 26 Jan 1970 ;N734EB Barwick Industries ;;;
; G-ASJC ;BAC 1-11-201AC One-Eleven;; 6 Nov 1965 ; 30 Nov 1970 ;G-ASJC Caledonian//BUA ;;;
; G-ASJD ;BAC 1-11-201AC One-Eleven;; 5 Aug 1965 ; 30 Nov 1970 ;G-ASJD Caledonian//BUA ;;;
; G-ASJE ;BAC 1-11-201AC One-Eleven;; 23 Jul 1965 ; 30 Nov 1970 ;G-ASJE Caledonian//BUA ;;;
; G-ASJF ;BAC 1-11-201AC One-Eleven;; 22 May 1965 ; 30 Nov 1970 ;G-ASJF Caledonian//BUA ;;;
; G-ASJG ;BAC 1-11-201AC One-Eleven;; 6 Jul 1965 ; 30 Nov 1970 ;G-ASJG Caledonian//BUA ;;;
; G-ASJH ;BAC 1-11-201AC One-Eleven;; 17 Apr 1965 ; 30 Nov 1970 ;G-ASJH Caledonian//BUA ;;;
; G-ASJI ;BAC 1-11-201AC One-Eleven;; 15 Apr 1965 ; 30 Nov 1970 ;G-ASJI Caledonian//BUA ;;;
; G-ASJJ ;BAC 1-11-201AC One-Eleven;; 6 Apr 1965 ; 14 Jan 1969 ; Written Off ;;;
; G-ASTJ ;BAC 1-11-201AC One-Eleven;; 9 Nov 1965 ; 30 Nov 1970 ;G-ASTJ Caledonian//BUA ;;;
; G-AWKJ ;BAC 1-11-408EF One-Eleven; Y99 ; 3 Apr 1969 ; 8 Oct 1969 ;G-AWKJ Channel Airways ;lsf Channel Airways ;;
; G-AWYR ;BAC 1-11-501EX One-Eleven;; 11 Apr 1969 ; 30 Nov 1970 ;G-AWYR Caledonian//BUA ;;;
; G-AWYS ;BAC 1-11-501EX One-Eleven;; 31 Oct 1970 ; 30 Nov 1970 ;G-AWYS Caledonian//BUA ;;;
; G-AWYT ;BAC 1-11-501EX One-Eleven;; 13 May 1969 ; 30 Nov 1970 ;G-AWYT Caledonian//BUA ;;;
; G-AWYU ;BAC 1-11-501EX One-Eleven;; 17 Jun 1969 ; 30 Nov 1970 ;G-AWYU Caledonian//BUA ;;;
; G-AWYV ;BAC 1-11-501EX One-Eleven;; 26 Jun 1969 ; 30 Nov 1970 ;G-AWYV Caledonian//BUA ;;;
; G-AXJK ;BAC 1-11-501EX One-Eleven;; 5 Mar 1970 ; 30 Nov 1970 ;G-AXJK Caledonian//BUA ;;;
; G-AXJL ;BAC 1-11-501EX One-Eleven;; 5 Mar 1970 ; 30 Nov 1970 ;G-AXJL Caledonian//BUA ;;;
; G-AXJM ;BAC 1-11-501EX One-Eleven;; 25 Mar 1970 ; 30 Nov 1970 ;G-AXJM Caledonian//BUA ;;;
; G-ARTA ;BAC Vickers VC-10 (1109); Y132 ; 15 Apr 1969 ; 30 Nov 1970 ;G-ARTA Caledonian//BUA ;;;
; G-ASIW ;BAC Vickers VC-10 (1103); Y93/Cargo ; Dec 1964 ; 30 Nov 1970 ;G-ASIW Caledonian//BUA ;;;
; G-ASIX ;BAC Vickers VC-10 (1103); Y93/Cargo ; 31 Oct 1964 ; 30 Nov 1970 ;G-ASIX Caledonian//BUA ;;;
; G-ATDJ ;BAC Vickers VC-10 (1103); Y93/Cargo ; 1 Jul 1965 ; 30 Nov 1970 ;G-ATDJ Caledonian//BUA ;;;
; G-ASBP ;Handley Page HPR-7 Herald 204; VIP ; 26 Nov 1962 ; 17 Mar 1966 ;PI-C869 Air Manila ;;;
